featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC+M1B,logreg,4275,loso,0.736792265850382,0.7448955166198231,0.07878187082565885,0.6658591909092911,0.6666666666666666,0.6483516483516484,0.6833667334669339,0.6497797356828194,0.6512141280353201,"[0.57812, 0.80808, 0.7406, 0.7449, 0.78148, 0.65719, 0.76194, 0.78889, 0.77586, 0.62857, 0.71364, 0.59474, 0.71032, 0.78751, 0.80769, 0.78658, 0.80769, 0.84455, 0.83466]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]",27.4
