featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
M1C_only,linsvm,270,loso,0.6153405712523948,0.6327667030106895,0.07699977946114649,0.5828910568389527,0.5859538784067087,0.5164835164835165,0.6492985971943888,0.5433526011560693,0.573170731707317,"[0.49479, 0.72727, 0.73684, 0.67347, 0.68148, 0.52508, 0.59186, 0.65556, 0.70159, 0.62857, 0.61364, 0.68421, 0.51786, 0.60205, 0.56923, 0.71614, 0.53846, 0.64091, 0.72354]","[0.001, 0.0001, 0.0001, 0.001, 0.001, 0.0001, 0.001, 0.0001, 0.0001, 0.0001, 0.001, 0.001, 0.0001, 0.001, 0.0001, 0.0001, 0.0001, 0.001, 0.0001]",16.2
