featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC+M1B,linsvm,4275,loso,0.7391001783787357,0.7435335563837974,0.07476300260457762,0.6723226673126472,0.6719077568134172,0.6813186813186813,0.6633266533066132,0.6645230439442658,0.6485355648535565,"[0.58333, 0.79798, 0.72368, 0.7449, 0.77778, 0.66221, 0.76713, 0.78889, 0.76658, 0.63333, 0.71364, 0.60526, 0.71429, 0.78192, 0.80769, 0.78784, 0.8, 0.84, 0.83069]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",238.4
