featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC_only,linsvm,4005,loso,0.7431654517826862,0.7428145782436287,0.08639228647308603,0.6766213746173666,0.6761006289308176,0.6879120879120879,0.6653306613226453,0.6695187165775401,0.6520833333333333,"[0.58854, 0.81818, 0.69361, 0.7551, 0.72963, 0.67391, 0.77245, 0.81111, 0.78382, 0.64286, 0.68636, 0.55526, 0.69246, 0.78844, 0.84615, 0.78029, 0.80385, 0.85545, 0.83598]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",434.1
