featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
CTRL_FCfull,logreg,8010,loso,0.732973639586866,0.7380590493680588,0.08742539799089517,0.6801449051950055,0.6802935010482181,0.676923076923077,0.6833667334669339,0.6688382193268186,0.6609442060085837,"[0.63021, 0.78788, 0.70865, 0.73469, 0.71481, 0.66388, 0.76235, 0.80741, 0.79178, 0.60952, 0.68636, 0.55263, 0.65476, 0.78658, 0.88462, 0.7782, 0.80769, 0.84364, 0.81746]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0001, 0.001, 0.001, 0.001]",85.5
