featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC+M1C,linsvm,4275,loso,0.7393776564117245,0.743938961082997,0.07549194117215598,0.6724195644035323,0.6719077568134172,0.6835164835164835,0.6613226452905812,0.66524064171123,0.6479166666666667,"[0.58854, 0.80808, 0.7312, 0.75, 0.77778, 0.65217, 0.76877, 0.8, 0.77056, 0.64286, 0.7, 0.59474, 0.72222, 0.78192, 0.80769, 0.78491, 0.78462, 0.83545, 0.83333]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",277.1
