featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
CTRL_FCfull,linsvm,8010,loso,0.7404170979321281,0.738965877035284,0.08491597395086777,0.6790129709969389,0.6781970649895178,0.6967032967032967,0.6613226452905812,0.6737513283740701,0.6522633744855967,"[0.64583, 0.79798, 0.70865, 0.72959, 0.72593, 0.66388, 0.76536, 0.81111, 0.78912, 0.60476, 0.69545, 0.55526, 0.65278, 0.78378, 0.86923, 0.78574, 0.79231, 0.83818, 0.8254]","[0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",644.9
