featset,clf,n_feat,mode,pooled_auc,auc_mean,auc_sd,bacc,acc,sens,spec,f1,prec,per_fold_auc,best_C,secs
FC_only,logreg,4005,loso,0.7405800612213438,0.7410631784158648,0.09040914091315476,0.6718712149573873,0.6729559748427673,0.6483516483516484,0.6953907815631263,0.6541019955654102,0.6599552572706935,"[0.5625, 0.81818, 0.69549, 0.75, 0.73333, 0.67224, 0.76904, 0.80741, 0.78647, 0.6381, 0.68182, 0.55263, 0.69048, 0.78938, 0.85385, 0.77987, 0.81154, 0.85455, 0.83333]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]",25.3
