unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h64_wd0.01_s2,o0,1,0.0005,0.6998389143692819,0.708016574382782,0.6619159960788115,0.5541095890410959,0.8098042543210807,0.30905880498748056,0.19838489592075348,0.01552808377891779
h64_wd0.01_s2,o0,2,0.0005,0.6825072577125147,0.6857445240020752,0.7311939156944488,0.6277397260273972,0.7872354008965606,0.36581947069696613,0.2423032820224762,0.023358404636383057
h64_wd0.01_s2,o0,3,0.0005,0.666732066556027,0.6844977736473083,0.7411046117053938,0.6342465753424658,0.7075290090290515,0.3177048611117837,0.272725909948349,0.02203008532524109
h64_wd0.01_s2,o0,4,0.0005,0.6664039712203177,0.7044739127159119,0.7367956134397656,0.6183219178082191,0.845115288134619,0.3953458704469313,0.3035954535007477,0.030062362551689148
h64_wd0.01_s2,o0,5,0.0005,0.667499303817749,0.7045332789421082,0.7401674045826196,0.6246575342465753,0.8638533197148189,0.37000528847149566,0.3387303650379181,0.03898105397820473
h64_wd0.01_s2,o0,6,0.0005,0.6516103838619433,0.6570706963539124,0.7838391020047615,0.6876712328767123,0.8557409062216039,0.3822014308788717,0.3676067888736725,0.04230409488081932
h64_wd0.01_s2,o0,7,0.0005,0.6210665044031645,0.647313117980957,0.7993191782740308,0.6837328767123289,0.7849242056609349,0.33788001510504945,0.40089190006256104,0.04879593849182129
h64_wd0.01_s2,o0,8,0.0005,0.6044260828118575,0.6493595838546753,0.801484449902509,0.689041095890411,0.9439328622958202,0.4070566343908119,0.43241551518440247,0.055357933044433594
h64_wd0.01_s2,o0,9,0.0005,0.5953374803066254,0.6258052587509155,0.8228247638130325,0.710445205479452,1.0433842339846329,0.42603033778288074,0.46401911973953247,0.06856163591146469
h64_wd0.01_s2,o0,10,0.0005,0.5678541252487584,0.6355244517326355,0.8287604089239353,0.7089041095890412,0.7731297757478409,0.28707797907497484,0.4940076470375061,0.08452087640762329
h64_wd0.01_s2,o0,11,0.0005,0.5624471008777618,0.6121211647987366,0.8467827941699254,0.7195205479452055,1.0789071316006642,0.3423312137720452,0.5248717069625854,0.10337300598621368
h64_wd0.01_s2,o0,12,0.0005,0.5355324258929804,0.6396577954292297,0.8532355190727037,0.7152397260273973,0.9914689171166686,0.3090073430746337,0.5547105669975281,0.12250368297100067
