unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h64_wd0.0001_s1,o0,1,0.0005,0.7014710307121277,0.6826052665710449,0.7366555709961327,0.6726027397260272,0.7469634414512233,0.3282227105059487,0.20160770416259766,0.01638088934123516
h64_wd0.0001_s1,o0,2,0.0005,0.6791390870746813,0.6774778962135315,0.7379805879628133,0.6797945205479451,0.5251306778055396,0.2660954451322659,0.24483470618724823,0.022516705095767975
h64_wd0.0001_s1,o0,3,0.0005,0.6694879814198142,0.671863853931427,0.7471479817729373,0.6806506849315068,0.6077692869705134,0.2859329494844496,0.2807703912258148,0.029055122286081314
h64_wd0.0001_s1,o0,4,0.0005,0.6606799866023817,0.6652748584747314,0.7749302480905751,0.6652397260273972,0.7666987670040569,0.3534090311513153,0.3146263659000397,0.04378580302000046
h64_wd0.0001_s1,o0,5,0.0005,0.6291990029184442,0.6554399132728577,0.7887405875319136,0.6741438356164382,0.614016052523333,0.2684438211910895,0.35067492723464966,0.06176222115755081
h64_wd0.0001_s1,o0,6,0.0005,0.6033988845975775,0.6588926911354065,0.7925540509969944,0.7056506849315067,0.7232650040142916,0.3023675911647288,0.38676026463508606,0.08927283436059952
h64_wd0.0001_s1,o0,7,0.0005,0.6209510972625331,0.6615728735923767,0.8065906128472784,0.6854452054794521,1.1778650752703126,0.48700580641717556,0.4225254952907562,0.10509859025478363
h64_wd0.0001_s1,o0,8,0.0005,0.5842411455355192,0.6315060257911682,0.8325738723890163,0.7207191780821918,0.87604602878564,0.32951486310156564,0.4493764638900757,0.11562898010015488
h64_wd0.0001_s1,o0,9,0.0005,0.5676808843487188,0.6273501515388489,0.8423122084693362,0.7148972602739726,1.0395634192301733,0.364989010075166,0.4792453944683075,0.13687673211097717
h64_wd0.0001_s1,o0,10,0.0005,0.5563631559673109,0.6284115314483643,0.8498098654515293,0.7166095890410958,1.218614291229152,0.3435180863281298,0.5085511207580566,0.16410942375659943
h64_wd0.0001_s1,o0,11,0.0005,0.5473149810966692,0.6256669759750366,0.8653438041991188,0.7469178082191782,1.2035547620568765,0.3515209100277891,0.5354070067405701,0.1872803121805191
h64_wd0.0001_s1,o0,12,0.0005,0.5405642594161787,0.5878476500511169,0.8822997123743658,0.747945205479452,1.4131912698673268,0.3447354156676126,0.5620986819267273,0.20801138877868652
h64_wd0.0001_s1,o0,13,0.0005,0.5052729892103296,0.5991993546485901,0.8900774542438246,0.7606164383561644,1.223884593932691,0.3023974284692206,0.5852383971214294,0.2278999239206314
h64_wd0.0001_s1,o0,14,0.0005,0.4850961330689882,0.6059778928756714,0.8927598056641781,0.75,1.2319007605680448,0.305025555190737,0.6102794408798218,0.2612857222557068
