unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h512_wd0.01_s1,o0,1,0.0005,0.7103027293556615,0.6881565451622009,0.65526936625408,0.6318493150684931,1.1913172583392402,0.3643189660438835,0.2282630205154419,0.03318839520215988
h512_wd0.01_s1,o0,2,0.0005,0.6806092858314514,0.6711019277572632,0.7626496030335348,0.654109589041096,0.9442690955278341,0.2800030443113751,0.27280667424201965,0.0451972559094429
h512_wd0.01_s1,o0,3,0.0005,0.6480228681313364,0.6651181578636169,0.7730127438623704,0.6527397260273973,0.841673110151888,0.2532180382731444,0.30057406425476074,0.040673982352018356
h512_wd0.01_s1,o0,4,0.0005,0.6297811552097923,0.6433039903640747,0.7945900526775038,0.689041095890411,1.1156338829913195,0.34500588573444846,0.3271690309047699,0.03657149523496628
h512_wd0.01_s1,o0,5,0.0005,0.6114585336885954,0.6353325843811035,0.8159411390836915,0.6907534246575343,1.224127077601333,0.36630712811869276,0.3574708104133606,0.03697061538696289
h512_wd0.01_s1,o0,6,0.0005,0.5655515789985657,0.6131642460823059,0.8455224121772291,0.7208904109589042,1.2199260053955325,0.36262033917188624,0.3847392499446869,0.047760095447301865
h512_wd0.01_s1,o0,7,0.0005,0.5422348035009283,0.6357051134109497,0.8639218347714614,0.7426369863013699,1.2327572928284318,0.36599197630199937,0.41135573387145996,0.06390418112277985
h512_wd0.01_s1,o0,8,0.0005,0.521398149038616,0.6212614178657532,0.8812547802949509,0.7323630136986301,1.701287521582508,0.4686703359244337,0.43675556778907776,0.08007146418094635
h512_wd0.01_s1,o0,9,0.0005,0.5220211995275397,0.5909712910652161,0.900192827672387,0.7470890410958904,2.103108501400114,0.5752624237490691,0.459331750869751,0.09086155146360397
h512_wd0.01_s1,o0,10,0.0005,0.5252915401207773,0.7816340923309326,0.8831938295144836,0.7155821917808219,2.1445937610019477,0.5580707379609271,0.48029860854148865,0.09599791467189789
h512_wd0.01_s1,o0,11,0.0005,0.5436747544690183,0.5828103423118591,0.9132167749302481,0.7532534246575342,2.369023151467264,0.6340649368808106,0.5003644824028015,0.08347323536872864
h512_wd0.01_s1,o0,12,0.0005,0.44808193727543477,0.5839248895645142,0.9183768003533378,0.763527397260274,1.3405879407794883,0.33412493439974933,0.5168358087539673,0.10003449767827988
h512_wd0.01_s1,o0,13,0.0005,0.4412677962529032,0.5886110663414001,0.9281151364336576,0.7681506849315068,1.5167785647856078,0.36670006974558816,0.5318723320960999,0.12613634765148163
h512_wd0.01_s1,o0,14,0.0005,0.40757314939247935,0.5800685882568359,0.9363130056340152,0.7695205479452054,1.2028613157131818,0.2807098218060379,0.548271656036377,0.15561909973621368
h512_wd0.01_s1,o0,15,0.0005,0.38808292464206096,0.5989815592765808,0.941774660935699,0.7707191780821917,1.379435475119774,0.2825430020814985,0.5634962320327759,0.18554189801216125
h512_wd0.01_s1,o0,16,0.0005,0.40465374996787623,0.6056593060493469,0.9481412058731646,0.7551369863013698,1.7105601923345333,0.31263326939595787,0.5782921314239502,0.20449993014335632
h512_wd0.01_s1,o0,17,0.0005,0.37316114180966425,0.6617400646209717,0.9522670717125037,0.7597602739726026,1.5052783182855156,0.2740649674351455,0.5938631892204285,0.23033246397972107
h512_wd0.01_s1,o0,18,0.0005,0.352147765849766,0.6415383219718933,0.9559189477426234,0.7513698630136986,1.722674295628386,0.28283905415909083,0.6103804111480713,0.2536185085773468
h512_wd0.01_s1,o0,19,0.0005,0.354854564917715,0.5902794599533081,0.9596785487293842,0.7789383561643836,1.893039436573995,0.3307370205863269,0.6251139640808105,0.27667704224586487
h512_wd0.01_s1,o0,20,0.0005,0.35572757140586253,0.6122903227806091,0.9703648644281421,0.7621575342465754,1.9405774966222495,0.3288773532788892,0.6393707394599915,0.2934544086456299
h512_wd0.01_s1,o0,21,0.0005,0.3201582604332974,0.7161850333213806,0.9711728016029474,0.751541095890411,1.9890250374497587,0.3165418134026841,0.6540722250938416,0.3168131113052368
h512_wd0.01_s1,o0,22,0.0005,0.34252150984186874,0.7725321650505066,0.9677902379644292,0.7708904109589041,2.2865030059910287,0.3714836501572602,0.6672152280807495,0.3343132436275482
