unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h64_wd1e-05_s0,o0,1,0.0005,0.7107206112460086,0.6927633881568909,0.6236520914800332,0.5027397260273972,0.6895876659123905,0.2580015074501833,0.1907384693622589,0.032709281891584396
h64_wd1e-05_s0,o0,2,0.0005,0.6859064478623239,0.6951205134391785,0.6439043833284857,0.5188356164383563,0.412964301492935,0.18340632483801575,0.22916966676712036,0.039009399712085724
h64_wd1e-05_s0,o0,3,0.0005,0.6794751945294832,0.6868786811828613,0.7074190177638453,0.572945205479452,0.4431896242181689,0.21598924207288758,0.24544383585453033,0.04085522145032883
h64_wd1e-05_s0,o0,4,0.0005,0.6732916549632424,0.6813254356384277,0.7393702399034784,0.6085616438356165,0.44014287790541856,0.20208648674346505,0.2614777982234955,0.041274067014455795
h64_wd1e-05_s0,o0,5,0.0005,0.6666008767328764,0.6755149364471436,0.7576727100367343,0.6327054794520548,0.5116880511528376,0.21592157360225678,0.28461483120918274,0.051280684769153595
h64_wd1e-05_s0,o0,6,0.0005,0.6525371043305648,0.6647574305534363,0.7760182701526464,0.6702054794520548,0.5312139682143093,0.1946992637076097,0.3090458810329437,0.07083224505186081
h64_wd1e-05_s0,o0,7,0.0005,0.6307223188249689,0.6722661852836609,0.7787652565469841,0.6660958904109588,0.5831861042628309,0.19698748620897363,0.33562207221984863,0.10554095357656479
h64_wd1e-05_s0,o0,8,0.0005,0.6260614269658139,0.6540008783340454,0.7775695095282724,0.698458904109589,0.7459606441944646,0.23361469202724897,0.36088791489601135,0.14091596007347107
h64_wd1e-05_s0,o0,9,0.0005,0.6153644197865537,0.6589146852493286,0.7970892716715683,0.7030821917808219,0.7867725852589684,0.2373358761041501,0.38625088334083557,0.16777923703193665
h64_wd1e-05_s0,o0,10,0.0005,0.5977951601931923,0.6354490518569946,0.8108134311475941,0.7003424657534246,0.8733867861686746,0.228188717866404,0.409335732460022,0.1996147483587265
h64_wd1e-05_s0,o0,11,0.0005,0.6026976751653772,0.642124354839325,0.8200777774186945,0.6933219178082191,1.1161783375288301,0.28311713395764293,0.4308363199234009,0.22153282165527344
h64_wd1e-05_s0,o0,12,0.0005,0.5688518395549372,0.6331842541694641,0.8282541016277241,0.6998287671232877,0.8136444644276303,0.21753560299267077,0.45065057277679443,0.2550375163555145
h64_wd1e-05_s0,o0,13,0.0005,0.5690421007181469,0.6223636269569397,0.8453285072552759,0.7172945205479452,0.8761126186034519,0.22118370423550668,0.46556615829467773,0.2835690975189209
h64_wd1e-05_s0,o0,14,0.0005,0.5457463970309809,0.612700343132019,0.858955714270325,0.7273972602739727,1.0609309658054282,0.2211216289664806,0.4845416247844696,0.32623937726020813
h64_wd1e-05_s0,o0,15,0.0005,0.5376840720051214,0.6042075753211975,0.8676922082538862,0.7301369863013698,0.9258558963571483,0.16762853383664772,0.501956045627594,0.36931824684143066
h64_wd1e-05_s0,o0,16,0.0005,0.5103341544929304,0.612049400806427,0.8769457820293228,0.7287671232876711,1.0327748858192738,0.16085380807232771,0.5176558494567871,0.4086797535419464
h64_wd1e-05_s0,o0,17,0.0005,0.5045914461738185,0.6109510064125061,0.8837001368106949,0.7308219178082191,1.3115923014539175,0.19259028529985908,0.5340024828910828,0.44967201352119446
h64_wd1e-05_s0,o0,18,0.0005,0.4803872171201204,0.5995590090751648,0.8992987105322691,0.7433219178082192,1.1018270922826814,0.1703406249989505,0.5484251976013184,0.486095666885376
h64_wd1e-05_s0,o0,19,0.0005,0.49395414559464706,0.6471108794212341,0.8994926154542222,0.7464041095890411,1.5664684076859954,0.18064233447864975,0.5640343427658081,0.521661102771759
h64_wd1e-05_s0,o0,20,0.0005,0.48547181800792094,0.5887243747711182,0.908164474463799,0.7573630136986301,1.5209716499294121,0.17339995723037366,0.5776254534721375,0.5503162145614624
h64_wd1e-05_s0,o0,21,0.0005,0.445871302956029,0.5884314179420471,0.9192170550151353,0.7601027397260274,1.3104630172944192,0.14924277892753565,0.5917357802391052,0.588901698589325
h64_wd1e-05_s0,o0,22,0.0005,0.435950999197207,0.5852941274642944,0.9270163418759224,0.7638698630136986,1.5167980237600478,0.15109010156350902,0.6043757796287537,0.6254352927207947
h64_wd1e-05_s0,o0,23,0.0005,0.43251134219922516,0.5740360021591187,0.9314761550808475,0.7717465753424658,1.59351902461086,0.15263596165116552,0.6177318096160889,0.6679827570915222
h64_wd1e-05_s0,o0,24,0.0005,0.427692091778705,0.5972146987915039,0.936409958094992,0.7607876712328766,1.514648488122373,0.14175484844618466,0.6304135918617249,0.7046561241149902
h64_wd1e-05_s0,o0,25,0.0005,0.40669163434129013,0.5757704377174377,0.9435413502246066,0.7708904109589041,1.7362893446607288,0.16593884693510097,0.6441406011581421,0.7477949261665344
h64_wd1e-05_s0,o0,26,0.0005,0.40768838556189285,0.6233857870101929,0.9413545336048003,0.7688356164383562,1.7525022318298833,0.15831318366738284,0.657766580581665,0.7875571250915527
h64_wd1e-05_s0,o0,27,0.0005,0.3763921464744367,0.5962124466896057,0.9484320632560945,0.7708904109589041,1.8641401326759672,0.13903532991071077,0.6694408655166626,0.8248440623283386
h64_wd1e-05_s0,o0,28,0.0005,0.38529904892570094,0.5886324048042297,0.9538937185577783,0.7712328767123288,2.215518395094738,0.14429259863688068,0.680726945400238,0.8632716536521912
h64_wd1e-05_s0,o0,29,0.0005,0.3669331952145225,0.5846412777900696,0.9582565793017268,0.7763698630136986,1.8920343016564838,0.14513633537416987,0.6915956139564514,0.9044216275215149
h64_wd1e-05_s0,o0,30,0.0005,0.36641058639476176,0.5983558297157288,0.9558974027512954,0.7688356164383562,2.403613549162705,0.14926770740877215,0.7021241784095764,0.9434314966201782
h64_wd1e-05_s0,o0,31,0.0005,0.3656225126040609,0.6499436497688293,0.9619084553318467,0.7628424657534246,2.2708845544101837,0.1346386202386439,0.7120346426963806,0.9725406169891357
h64_wd1e-05_s0,o0,32,0.0005,0.358288511633873,0.6418808698654175,0.9560374451949284,0.7696917808219179,2.911350960526087,0.14190805573064336,0.7230436205863953,0.9998656511306763
h64_wd1e-05_s0,o0,33,0.0005,0.35671671676008326,0.5748320817947388,0.9634058322291525,0.7785958904109589,2.304676363615183,0.14468348805763792,0.7336086630821228,1.0330660343170166
h64_wd1e-05_s0,o0,34,0.0005,0.36539724469184875,0.5704994201660156,0.9713990240118928,0.7648972602739725,2.366010961244579,0.13286321783285304,0.7438102960586548,1.0712082386016846
h64_wd1e-05_s0,o0,35,0.0005,0.34667809150720896,0.604925274848938,0.9717652888644712,0.770376712328767,2.520666280086968,0.11603053584051341,0.7535547018051147,1.1106165647506714
h64_wd1e-05_s0,o0,36,0.0005,0.3008188519038652,0.634553074836731,0.9819345247713538,0.7679794520547946,2.150406820093076,0.09778121425696928,0.7622755765914917,1.1475225687026978
h64_wd1e-05_s0,o0,37,0.0005,0.30109200744252457,0.6130234599113464,0.9787566385504531,0.7590753424657534,2.486685132759154,0.10736906738877745,0.7704702019691467,1.1832913160324097
h64_wd1e-05_s0,o0,38,0.0005,0.3436099588871002,0.5864307880401611,0.974479957771817,0.7462328767123287,3.5557814132456707,0.1482216429912206,0.7792744636535645,1.2081376314163208
h64_wd1e-05_s0,o0,39,0.0005,0.3204720702610518,0.6682653427124023,0.9803401954130714,0.7580479452054795,3.2282174949798788,0.14104550247229525,0.7880790829658508,1.2244184017181396
h64_wd1e-05_s0,o0,40,0.0005,0.29227227364715774,0.6989192366600037,0.984875416087645,0.7619863013698629,2.968508039638041,0.11631479600203136,0.7958931922912598,1.251257061958313
h64_wd1e-05_s0,o0,41,0.0005,0.25838206159441096,0.7196952104568481,0.983173361772722,0.7690068493150685,2.6669785527351526,0.10266451407026077,0.8028988242149353,1.28166663646698
h64_wd1e-05_s0,o0,42,0.0005,0.2682613863756782,0.6464027762413025,0.9858126232104192,0.771404109589041,2.6896115551277457,0.10690957798580604,0.8102580904960632,1.3203051090240479
h64_wd1e-05_s0,o0,43,0.0005,0.2400058476548446,0.6286404132843018,0.9911126910771418,0.7732876712328768,2.7138061925407913,0.10573656994415925,0.8175459504127502,1.3561005592346191
h64_wd1e-05_s0,o0,44,0.0005,0.2578137799313194,0.714881956577301,0.9910157386161652,0.7710616438356164,3.105965079447427,0.10499579533169826,0.8254082798957825,1.3878931999206543
h64_wd1e-05_s0,o0,45,0.0005,0.21671063256891152,0.8361244201660156,0.9888289219963589,0.7712328767123288,2.843671902309566,0.11187575499168044,0.8323240876197815,1.4260540008544922
h64_wd1e-05_s0,o0,46,0.0005,0.22331700905373222,0.7702696919441223,0.992513115513471,0.7678082191780822,3.003149735651032,0.09361683308245528,0.8392751216888428,1.4639513492584229
h64_wd1e-05_s0,o0,47,0.0005,0.2256985243998076,0.7140403389930725,0.9966928438311303,0.7706335616438356,3.330662879684848,0.10551213114524527,0.8461984395980835,1.49806809425354
h64_wd1e-05_s0,o0,48,0.0005,0.22446205388558538,0.7552641034126282,0.9906494737635867,0.7702054794520548,3.7677208721622093,0.11079637167455911,0.8536608219146729,1.5315940380096436
h64_wd1e-05_s0,o0,49,0.0005,0.25065822585632924,0.7269630432128906,0.9935149576102296,0.7683219178082191,3.4657325084492183,0.11532989570891321,0.8610280156135559,1.5604673624038696
