unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h256_wd1e-05_s2,o0,1,0.0005,0.707268614518015,0.7054597735404968,0.6766096801646038,0.5529109589041095,0.886440575693862,0.27058619015476454,0.2255662977695465,0.02690489962697029
h256_wd1e-05_s2,o0,2,0.0005,0.6703574939777976,0.6740719676017761,0.7527281345269259,0.635958904109589,0.826286734820402,0.27626732329652964,0.2746654152870178,0.03150249272584915
h256_wd1e-05_s2,o0,3,0.0005,0.6473392938312731,0.6767355799674988,0.7621971582156438,0.6453767123287671,0.954363673165461,0.34446861219155744,0.3073321580886841,0.025832122191786766
h256_wd1e-05_s2,o0,4,0.0005,0.6285760779129831,0.6531385183334351,0.790507276820821,0.6893835616438356,1.1867107742020364,0.44827042480522594,0.33814820647239685,0.029176335781812668
h256_wd1e-05_s2,o0,5,0.0005,0.6079006728373075,0.6501558423042297,0.8065798403516143,0.689554794520548,1.1024231902247614,0.3532819023771882,0.37014850974082947,0.03891715407371521
h256_wd1e-05_s2,o0,6,0.0005,0.6566011623332375,0.7210457921028137,0.7582867422895863,0.6955479452054795,1.6316691788870286,0.546834011058346,0.39328715205192566,0.034852273762226105
h256_wd1e-05_s2,o0,7,0.0005,0.6301681650312323,0.6299752593040466,0.833888116860033,0.716609589041096,1.1587243690422033,0.36150954046744593,0.4171977639198303,0.037373755127191544
h256_wd1e-05_s2,o0,8,0.0005,0.6064021430517498,0.6509484648704529,0.8243329132060023,0.6981164383561644,1.022672474324017,0.30682251301519264,0.43671470880508423,0.03876433148980141
h256_wd1e-05_s2,o0,9,0.0005,0.565218919201901,0.6110327839851379,0.8469766990918786,0.7303082191780821,0.959700959622274,0.28758205567396156,0.45737209916114807,0.04637020826339722
h256_wd1e-05_s2,o0,10,0.0005,0.5404918350671467,0.6382261514663696,0.8538603238212197,0.7250000000000001,0.8338790003902702,0.27778726429275447,0.47828227281570435,0.06319234520196915
