unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h512_wd0.0001_s2,o0,1,0.0005,0.7182342817908839,0.7205849885940552,0.6484180590117312,0.5292808219178082,1.1312305619637635,0.2583011939285508,0.21591423451900482,0.036852847784757614
h512_wd0.0001_s2,o0,2,0.0005,0.6791788245502272,0.6860551238059998,0.7345441618459749,0.6070205479452055,0.9148179471589873,0.2054542587310272,0.2578449547290802,0.0477619394659996
h512_wd0.0001_s2,o0,3,0.0005,0.6483521900678936,0.6748921871185303,0.7669586012991629,0.6469178082191781,0.8987072843560796,0.19258833354444763,0.281105101108551,0.03876582905650139
h512_wd0.0001_s2,o0,4,0.0005,0.6302305648201391,0.6615549921989441,0.7854657488500361,0.6900684931506849,1.1630909018683862,0.2555926215493159,0.3053259253501892,0.032599132508039474
h512_wd0.0001_s2,o0,5,0.0005,0.6198157009325529,0.6411585211753845,0.8148962070042767,0.6952054794520547,1.2282919983250435,0.27030236087297227,0.3286731541156769,0.03276630491018295
h512_wd0.0001_s2,o0,6,0.0005,0.6420043706893921,0.6459460258483887,0.8292882612114749,0.7167808219178081,1.8041489495412102,0.4162274946398794,0.3498530685901642,0.03897228464484215
h512_wd0.0001_s2,o0,7,0.0005,0.5977538479001898,0.6383914947509766,0.8347499165131586,0.7066780821917809,1.1076427357397485,0.25262337326197287,0.37169402837753296,0.04449326917529106
h512_wd0.0001_s2,o0,8,0.0005,0.5601350665092468,0.6249245405197144,0.8424307059216409,0.7268835616438355,1.1115416497666495,0.24331671615287342,0.39035943150520325,0.04457659274339676
h512_wd0.0001_s2,o0,9,0.0005,0.5794448350605211,0.6331704258918762,0.8478708162319963,0.734417808219178,1.6968801488979897,0.34068996690664105,0.40858280658721924,0.05046026036143303
h512_wd0.0001_s2,o0,10,0.0005,0.5410742116601843,0.669359564781189,0.8598606039061069,0.7186643835616437,1.1153494841574962,0.2607769733982491,0.42454004287719727,0.053143348544836044
h512_wd0.0001_s2,o0,11,0.0005,0.5419076979160309,0.598035454750061,0.8775598142821748,0.7381849315068493,1.3564088232208162,0.3010384069646857,0.43964165449142456,0.0629473477602005
h512_wd0.0001_s2,o0,12,0.0005,0.5246605386859492,0.5935096740722656,0.8918333710370683,0.7429794520547945,1.2746477928248905,0.2590633121555298,0.4532560408115387,0.07102030515670776
h512_wd0.0001_s2,o0,13,0.0005,0.4728032742675982,0.583321213722229,0.9030798565103577,0.7522260273972603,0.9638547696178611,0.2033697505387611,0.46791648864746094,0.09998292475938797
h512_wd0.0001_s2,o0,14,0.0005,0.4735686559426157,0.6186834573745728,0.912139525363841,0.7571917808219177,1.4689195750766129,0.2606810432309773,0.4828808009624481,0.12475594133138657
