unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h512_wd1e-05_s2,o0,1,0.0005,0.7182343476697018,0.7205851078033447,0.6484180590117312,0.5292808219178082,1.1312325973814288,0.25830157568262296,0.21591436862945557,0.036851368844509125
h512_wd1e-05_s2,o0,2,0.0005,0.6791787367118033,0.6860548257827759,0.7345441618459749,0.6070205479452055,0.9148211871969912,0.20545481404276064,0.25784561038017273,0.04775895178318024
h512_wd1e-05_s2,o0,3,0.0005,0.6483519516493145,0.6748921871185303,0.7669639875469951,0.6469178082191781,0.8987156107867039,0.19258949397417027,0.2811058759689331,0.03876178711652756
h512_wd1e-05_s2,o0,4,0.0005,0.630228086521751,0.661568820476532,0.7854657488500361,0.6900684931506849,1.1631069599010706,0.2556043839947736,0.3053283393383026,0.032597124576568604
h512_wd1e-05_s2,o0,5,0.0005,0.6198219123639559,0.6411572098731995,0.8148962070042767,0.6952054794520547,1.2283853159513296,0.2703369089765664,0.32867419719696045,0.03276553004980087
h512_wd1e-05_s2,o0,6,0.0005,0.6420083296926398,0.6459563970565796,0.8292667162201467,0.7167808219178081,1.8040679850701025,0.41620004889512596,0.3498647212982178,0.03897005692124367
h512_wd1e-05_s2,o0,7,0.0005,0.5977595197527033,0.6383983492851257,0.8347499165131587,0.7066780821917809,1.107659860793818,0.2526414703137493,0.37169021368026733,0.04448610544204712
h512_wd1e-05_s2,o0,8,0.0005,0.5600844245207938,0.624852180480957,0.8424091609303127,0.7268835616438356,1.1110866662990841,0.24342676046492764,0.39035770297050476,0.04453454911708832
h512_wd1e-05_s2,o0,9,0.0005,0.5792899853304813,0.6339287161827087,0.8472998739618007,0.7352739726027396,1.6977073662050997,0.34218326142804534,0.4085536301136017,0.05044598877429962
h512_wd1e-05_s2,o0,10,0.0005,0.541595752301969,0.6687527298927307,0.8597959689321225,0.7174657534246576,1.1192420045258933,0.26091512476318424,0.4242391288280487,0.05304338037967682
h512_wd1e-05_s2,o0,11,0.0005,0.5396180952850141,0.5980092287063599,0.87836775145698,0.7363013698630136,1.370197603128404,0.2978535301419328,0.43916577100753784,0.06281865388154984
h512_wd1e-05_s2,o0,12,0.0005,0.5247901568287298,0.5926980376243591,0.8931583880037488,0.7434931506849315,1.2851740087084516,0.2629604320171065,0.45341956615448,0.07085064798593521
h512_wd1e-05_s2,o0,13,0.0005,0.4728114510837354,0.5814332365989685,0.9036938887632097,0.7558219178082191,0.9785266399846224,0.20108881353833324,0.46793481707572937,0.100263312458992
h512_wd1e-05_s2,o0,14,0.0005,0.46831557154655457,0.6040613651275635,0.9114500856413404,0.761472602739726,1.4277594565532639,0.2509619109173206,0.4826609194278717,0.12670283019542694
h512_wd1e-05_s2,o0,15,0.0005,0.4568621547598588,0.5895451307296753,0.9181613504400565,0.7563356164383561,1.5580054185762524,0.27624043094912576,0.498409628868103,0.1442880630493164
h512_wd1e-05_s2,o0,16,0.0005,0.448621552241476,0.6362550258636475,0.9233967833327947,0.7628424657534246,1.5288927988783558,0.2266582201288625,0.5130276083946228,0.16527003049850464
h512_wd1e-05_s2,o0,17,0.0005,0.42119891235702916,0.7319992184638977,0.9262407221881093,0.7547945205479452,1.5009484927337386,0.2393727294596723,0.5259262323379517,0.18859942257404327
h512_wd1e-05_s2,o0,18,0.0005,0.46452118377936513,0.7106258273124695,0.9305604929494016,0.7481164383561644,2.0128960955370263,0.28561262419672373,0.5384582877159119,0.17946790158748627
h512_wd1e-05_s2,o0,19,0.0005,0.40100741072704915,0.6357265114784241,0.9359790582684291,0.749486301369863,1.5866596871569079,0.22561899039220532,0.5519604086875916,0.20132780075073242
h512_wd1e-05_s2,o0,20,0.0005,0.3556690498402244,0.6593663692474365,0.9477641685249222,0.7647260273972604,1.1909308885988326,0.2033042674232062,0.5633457899093628,0.23019027709960938
h512_wd1e-05_s2,o0,21,0.0005,0.3849168294354489,0.6436329483985901,0.9545400682976224,0.7666095890410958,1.6443593956682314,0.20837417119380192,0.5747388005256653,0.25784367322921753
h512_wd1e-05_s2,o0,22,0.0005,0.344972205005194,0.6801287531852722,0.958590526667313,0.7602739726027397,1.5478204986049013,0.20819432213778297,0.5872776508331299,0.2867811918258667
h512_wd1e-05_s2,o0,23,0.0005,0.35682905112442215,0.5897608995437622,0.9643538118475907,0.7761986301369863,1.5895301400498167,0.21196713460094277,0.60132896900177,0.31139102578163147
h512_wd1e-05_s2,o0,24,0.0005,0.33808704740122747,0.5897966623306274,0.9696215622273212,0.7731164383561643,1.5519690043977636,0.1793318913384143,0.6126067638397217,0.34719711542129517
h512_wd1e-05_s2,o0,25,0.0005,0.37056950283677953,0.6270416378974915,0.9691691174094302,0.771404109589041,2.1577164498126686,0.2213274015960777,0.6250526905059814,0.3625093698501587
h512_wd1e-05_s2,o0,26,0.0005,0.32974920696333837,0.6009783148765564,0.9733596182227537,0.7690068493150685,1.4941748885600374,0.17277262759757933,0.6360157132148743,0.38417020440101624
h512_wd1e-05_s2,o0,27,0.0005,0.2991716399004585,0.6151179671287537,0.978476553663187,0.7717465753424657,1.5478919505982045,0.16255139083072248,0.6449440121650696,0.4189387261867523
h512_wd1e-05_s2,o0,28,0.0005,0.289152644966778,0.6702290773391724,0.9790905859160391,0.7749999999999999,1.5691581360921496,0.17412905384561297,0.6539449095726013,0.45021840929985046
h512_wd1e-05_s2,o0,29,0.0005,0.2924302996773469,0.6885433793067932,0.9837335315472535,0.7590753424657534,2.025970979434807,0.19956045833369784,0.6637771129608154,0.4797121584415436
h512_wd1e-05_s2,o0,30,0.0005,0.26689092422786515,0.6388154029846191,0.9856187182884658,0.7667808219178082,2.0287777115493273,0.1716244395630985,0.6736739277839661,0.5047260522842407
h512_wd1e-05_s2,o0,31,0.0005,0.29799434699510274,0.6128212213516235,0.9874392700556938,0.7722602739726027,2.2255478227833465,0.20830839499860304,0.6822196841239929,0.5132654905319214
h512_wd1e-05_s2,o0,32,0.0005,0.26736366905664144,0.6336207389831543,0.9880425298128818,0.7736301369863013,1.5247007597366904,0.14221861862661858,0.6904176473617554,0.5336524248123169
h512_wd1e-05_s2,o0,33,0.0005,0.2558813283317967,0.6361231803894043,0.9895291342145235,0.7758561643835616,1.8209181003756831,0.1510614150062265,0.6983003616333008,0.5578697323799133
h512_wd1e-05_s2,o0,34,0.0005,0.24043170754846774,0.6561387777328491,0.9913173684947592,0.7746575342465752,1.7329651462242968,0.15078671219233164,0.7057793736457825,0.5859906077384949
h512_wd1e-05_s2,o0,35,0.0005,0.2322692816194735,0.6952965259552002,0.9915759083906968,0.7611301369863014,1.8431199735442398,0.15855718597975266,0.7132745385169983,0.6162300705909729
h512_wd1e-05_s2,o0,36,0.0005,0.22719378377261915,0.7160832285881042,0.9932456452186278,0.7611301369863013,1.8026005896419646,0.14449017226359348,0.7211197018623352,0.6448203921318054
h512_wd1e-05_s2,o0,37,0.0005,0.2339129322453549,0.6746551990509033,0.9956048217690592,0.7695205479452054,2.2098722985351897,0.1653878856139683,0.7285038232803345,0.6691763997077942
h512_wd1e-05_s2,o0,38,0.0005,0.21805925039868607,0.7313940525054932,0.995109286968512,0.7691780821917809,1.7975272664554127,0.14322330458079183,0.736756443977356,0.6910767555236816
h512_wd1e-05_s2,o0,39,0.0005,0.2340244701818416,0.75169837474823,0.9963912139525364,0.7691780821917807,2.3820155894919157,0.17556189767557004,0.7445752620697021,0.7128646373748779
h512_wd1e-05_s2,o0,40,0.0005,0.19425452030018756,0.7726061344146729,0.9928039728964009,0.7777397260273973,1.7985773784787806,0.1326273344332937,0.7515632510185242,0.7354643940925598
h512_wd1e-05_s2,o0,41,0.0005,0.18429518843951978,0.8867803812026978,0.9957879541953485,0.7539383561643836,1.704613451321499,0.12783191503388536,0.758235514163971,0.7551130652427673
h512_wd1e-05_s2,o0,42,0.0005,0.1847353173713935,0.7844082713127136,0.9971345161533572,0.7645547945205479,1.9667632832704527,0.135869179886488,0.7646691203117371,0.7809893488883972
h512_wd1e-05_s2,o0,43,0.0005,0.1885462752298305,0.7931844592094421,0.9976839134322248,0.7643835616438357,2.0219751534075745,0.11866541333186167,0.771748423576355,0.8007696866989136
h512_wd1e-05_s2,o0,44,0.0005,0.1984697384269614,0.821298360824585,0.9986534380419912,0.7708904109589041,2.4227688407431422,0.15322290725203386,0.77833092212677,0.8216443061828613
h512_wd1e-05_s2,o0,45,0.0005,0.17765061125943535,0.8170767426490784,0.9988904329466007,0.7592465753424658,2.198380013159833,0.1395430974631213,0.784752607345581,0.8409138917922974
h512_wd1e-05_s2,o0,46,0.0005,0.13909220813136353,0.8504611849784851,0.9985349405896864,0.7513698630136986,1.5922785975740634,0.10453728181397941,0.7901081442832947,0.868587851524353
h512_wd1e-05_s2,o0,47,0.0005,0.15057766202249026,0.8080632090568542,0.9993536502601558,0.7642123287671232,1.8566590919340888,0.1122393261622408,0.7959372997283936,0.8976544737815857
