unit,fold,epoch,lr,train_loss,val_loss,train_auc,val_auc,grad_net,grad_head,move_net,move_head
h64_wd1e-05_s1,o0,1,0.0005,0.7014710746313396,0.6826052665710449,0.7366555709961327,0.6726027397260272,0.7469646510446881,0.32822314186305296,0.201607808470726,0.01638026162981987
h64_wd1e-05_s1,o0,2,0.0005,0.6791390494296425,0.6774778962135315,0.7379805879628133,0.6797945205479451,0.5251332104076125,0.2660963321566875,0.2448350191116333,0.022515688091516495
h64_wd1e-05_s1,o0,3,0.0005,0.6694878622105247,0.6718637347221375,0.7471479817729373,0.6806506849315068,0.6077736501041731,0.2859342968972175,0.2807709872722626,0.029054781422019005
h64_wd1e-05_s1,o0,4,0.0005,0.6606799238606503,0.6652750968933105,0.7749302480905751,0.6652397260273972,0.7667064733851497,0.35341101621468357,0.3146275579929352,0.04378577694296837
h64_wd1e-05_s1,o0,5,0.0005,0.6291984947104203,0.655439555644989,0.7887405875319136,0.6741438356164382,0.6140208827463471,0.2684436665499209,0.35067370533943176,0.061763741075992584
h64_wd1e-05_s1,o0,6,0.0005,0.6033979309232611,0.6588929891586304,0.7925540509969944,0.7056506849315067,0.7232711108281599,0.30236767882911825,0.38676735758781433,0.08927629142999649
h64_wd1e-05_s1,o0,7,0.0005,0.6209506110141152,0.6615742444992065,0.8065906128472784,0.6854452054794521,1.1778828240983457,0.4870088416550122,0.422532320022583,0.10510285198688507
h64_wd1e-05_s1,o0,8,0.0005,0.5842404051830894,0.6315065026283264,0.8325738723890163,0.7207191780821918,0.8760610433895204,0.3295165144969973,0.44938433170318604,0.11563407629728317
h64_wd1e-05_s1,o0,9,0.0005,0.5676797659773576,0.6273500323295593,0.8423122084693362,0.7148972602739726,1.0395801306931465,0.3649887138275762,0.4792524576187134,0.13688303530216217
h64_wd1e-05_s1,o0,10,0.0005,0.5563307184922067,0.6287328600883484,0.8497021404948886,0.7160958904109589,1.2187388607707537,0.3437298111250275,0.5085442066192627,0.16410259902477264
h64_wd1e-05_s1,o0,11,0.0005,0.547504042324267,0.6259808540344238,0.8647728619289231,0.7476027397260274,1.2058613663628786,0.3517545422820293,0.5355139374732971,0.18719437718391418
h64_wd1e-05_s1,o0,12,0.0005,0.5400719658324593,0.5904579758644104,0.8807484729987396,0.7429794520547944,1.366251918494281,0.327077769478212,0.5617272257804871,0.20857280492782593
h64_wd1e-05_s1,o0,13,0.0005,0.5029963960773066,0.5994202494621277,0.8907022589923407,0.7592465753424659,1.2346549962323576,0.2885023769131709,0.5847621560096741,0.23029936850070953
h64_wd1e-05_s1,o0,14,0.0005,0.4843042398753919,0.6065970063209534,0.8929213930991393,0.7496575342465754,1.2459421389572798,0.30180843888098563,0.6097867488861084,0.26527220010757446
h64_wd1e-05_s1,o0,15,0.0005,0.49694771201987015,0.5955445766448975,0.895603744519493,0.7392123287671233,1.4928639895595845,0.2761778170687285,0.6337249875068665,0.28603535890579224
h64_wd1e-05_s1,o0,16,0.0005,0.4606837081281762,0.5809603333473206,0.9084445593510648,0.7618150684931506,1.0921046617102423,0.25436027200828926,0.6553910970687866,0.3171533942222595
h64_wd1e-05_s1,o0,17,0.0005,0.4568795797071959,0.6067854166030884,0.9135938122784906,0.761986301369863,1.4362242466235928,0.2543972024550353,0.6757956743240356,0.3482573628425598
h64_wd1e-05_s1,o0,18,0.0005,0.4395620556254136,0.6031428575515747,0.9181182604574003,0.7541095890410959,1.5873621200848247,0.2234178506065337,0.6950922012329102,0.37482401728630066
h64_wd1e-05_s1,o0,19,0.0005,0.46437926982578476,0.568382740020752,0.9304312230014327,0.7729452054794521,1.9273932619535286,0.32449326368332837,0.7151443958282471,0.39121904969215393
h64_wd1e-05_s1,o0,20,0.0005,0.42678861084737274,0.6141999959945679,0.9310129377672925,0.7652397260273973,1.4878520189020066,0.2286439230205989,0.7324560880661011,0.41224750876426697
h64_wd1e-05_s1,o0,21,0.0005,0.4041747027321866,0.6019690036773682,0.9354188884938974,0.7648972602739725,1.5880013595759508,0.22447922161255232,0.749900758266449,0.440849632024765
h64_wd1e-05_s1,o0,22,0.0005,0.3944860508567409,0.5949377417564392,0.9496170377791423,0.775513698630137,1.655209904479263,0.204434322714354,0.7666612267494202,0.4683789908885956
h64_wd1e-05_s1,o0,23,0.0005,0.410569440377386,0.5755712985992432,0.9494554503441811,0.7761986301369863,2.286091938881236,0.27665250846916367,0.7841044664382935,0.49634048342704773
h64_wd1e-05_s1,o0,24,0.0005,0.4114517491114767,0.5904027819633484,0.9496062652834782,0.7659246575342465,2.174636745724843,0.2428514719315383,0.8031994700431824,0.5100018978118896
h64_wd1e-05_s1,o0,25,0.0005,0.35101785157856186,0.5987768173217773,0.9519223518512534,0.7796232876712329,1.477054129060901,0.17920203713749724,0.8189699649810791,0.5408843755722046
h64_wd1e-05_s1,o0,26,0.0005,0.3638632924933183,0.617841362953186,0.9564037100475067,0.7726027397260274,1.7506694797085958,0.1974572601918406,0.8345590233802795,0.5665915012359619
h64_wd1e-05_s1,o0,27,0.0005,0.35177984363154363,0.5575747489929199,0.9626194400456753,0.7803082191780821,2.247255080574591,0.23128238231182732,0.8503720760345459,0.5955153703689575
h64_wd1e-05_s1,o0,28,0.0005,0.3539762975353944,0.5734306573867798,0.9692122073920866,0.7758561643835616,2.058738576074256,0.1992746205696063,0.8655337691307068,0.6232240200042725
h64_wd1e-05_s1,o0,29,0.0005,0.32532820105552673,0.605830192565918,0.9666483534240378,0.760445205479452,2.093606152622613,0.18480627362967983,0.8795253038406372,0.6522099375724792
h64_wd1e-05_s1,o0,30,0.0005,0.3416983626390758,0.5941985249519348,0.9688136250525159,0.7672945205479451,2.5501230197769833,0.2073092446663049,0.8936967849731445,0.6782873272895813
h64_wd1e-05_s1,o0,31,0.0005,0.31637428779351084,0.5862617492675781,0.9745338202501375,0.7777397260273973,2.1724307535452554,0.17308013058802205,0.9071233868598938,0.7029139399528503
h64_wd1e-05_s1,o0,32,0.0005,0.2918599114606255,0.5906485915184021,0.9796184382035786,0.7679794520547946,1.993582189188111,0.17230614906378713,0.9200837016105652,0.733623206615448
h64_wd1e-05_s1,o0,33,0.0005,0.30034492753053965,0.6981898546218872,0.9717545163688072,0.7607876712328767,2.1957067429452914,0.17484870034421623,0.9331368803977966,0.7672477960586548
