subject,branch,resid_norm,expl_norm,total_self_norm,offdiag_norm,q_norm,ratio_off_over_self,ratio_self_over_q,ub_mean,cancellation,X_across_node_var,X_mean_cos,X_eff_rank,X_frac_var_sv1,X_mean_pair_dist,X_mean_norm,Q_across_node_var,Q_mean_cos,Q_eff_rank,Q_frac_var_sv1,Q_mean_pair_dist,Q_mean_norm,W1_across_node_var,W1_mean_cos,W1_eff_rank,W1_frac_var_sv1,W1_mean_pair_dist,W1_mean_norm
UCLA_1_0051262,D,1.3967098960478361,1.3967098960478361,2.7934197920956723,2.6785396339704244,3.7407387409632733,1.5711556700975782,0.8473817649132365,33.16228624457372,0.9142037088307868,0.9999999999999999,0.007915213186237221,1.9655104493101527,0.9230272347064208,1.9686600860870922,1.3967098960478361,5.172703979228026,0.10022318596934969,2.2786166685929694,0.778451102758258,4.90246565783377,3.7407387409632733,0.27274846647222784,0.5037418353560179,7.641745467866911,0.612050590732683,3.781921629302395,3.6145203717816003
UCLA_1_0051264,B,0.5709864538931634,0.5709864538931634,1.1419729077863268,20.21077482176495,21.344493138265342,21.888226957216162,0.06397241499290364,20.625216339068906,0.03358834044212884,0.024141670949353124,0.9797990767641827,1.822369151180741,0.9425631723572876,0.30840781704278636,0.5709864538931634,8.327502397000087,0.9994139375295541,1.157930792518386,0.9993915494261031,5.2685553370593174,21.344493138265342,0.29552579109194316,0.9893736867475129,1.3057972460944882,0.9988149002722444,3.245740042875175,12.725806408396183
UCLA_1_0051264,C,0.6726046997649567,0.6726046997649566,1.3452093995299135,23.72540126619661,25.058723507131212,229777642698.66367,0.06391480294024535,24.25327272778378,0.03513833838941588,0.03807144585014809,0.9585119800575411,1.850750779538527,0.9384109869766123,0.3881805288154443,0.6726046997649567,11.495324820921262,0.9993461974952329,1.1854069828907936,0.9990923846780806,6.197245139876949,25.058723507131212,0.40349129342148393,0.9928176718120183,1.3211039847164519,0.9986963863524313,3.7944231250323974,14.902138924083548
UCLA_1_0051264,D,1.4376910075914562,1.4376910075914562,2.8753820151829124,3.255319727311152,4.589444437506729,1.7361025833658055,1.0027352971733317,51.594709886617494,0.9321084120484914,1.0,0.015772170431569615,1.8460787477819185,0.9413821948469895,1.986936239173628,1.4376910075914562,9.435279936297619,0.09161982733794716,1.7365524202897262,0.970714630011195,6.234643345580866,4.589444437506729,0.3197941915408954,0.4844137808160764,6.256146936564042,0.6660664622431625,3.9188099970040615,3.470941767474872
UCLA_1_0051265,B,0.44223993904392156,0.44223993904392156,0.8844798780878431,9.889845418525542,10.747076187522348,14.968389703330145,0.0934155580790303,10.840476750377169,0.10206470040246127,0.023264612956924533,0.9578123144007542,1.821793454778951,0.9350945312073244,0.29957638455664237,0.44223993904392156,3.1825477582856223,0.9551247832013471,1.3321853778076915,0.9949192827750236,3.5278771838897316,10.747076187522348,0.10944083507100014,0.9753735761634504,1.8350359506292862,0.9868168803706543,2.162773463778852,6.218923323354007
UCLA_1_0051265,C,0.46703742503674733,0.46703742503674733,0.9340748500734947,10.376283585488467,11.278098093097018,16.610973270437245,0.0925629757987263,11.428752695681982,0.10645573581058287,0.033018113558922084,0.9315454012588171,1.8202161322857329,0.9395904487246404,0.35653957926728214,0.46703742503674733,3.567410384336307,0.9549482284171869,1.3739958695570405,0.9946627991210921,3.7355438257032163,11.278098093097018,0.12354820838784275,0.9753214478747771,1.984107822505023,0.9857219081396099,2.2993308170939555,6.581978272680027
UCLA_1_0051265,D,1.4103919923242116,1.4103919923242116,2.8207839846484233,3.3737173917977823,4.8064772443161425,1.676734098410376,0.9804548071377865,34.53005586521557,0.8967550889358832,1.0,0.01909681441381944,1.8196675058457412,0.9398457537852539,1.9621106935847097,1.4103919923242116,11.894623722203034,-0.0005065710129515526,1.7884267247658652,0.9478604730921965,7.030412639598225,4.8064772443161425,0.654265314389354,0.42537055809813495,5.720149345399076,0.8073450004120847,5.363788449442333,4.304282907963641
UCLA_1_0051266,B,0.6701962523656361,0.670196252365636,1.3403925047312721,19.692394292320138,21.015507770492206,18.613368296927156,0.06925409231213987,20.59032797562936,0.05389058193203574,0.030754092779640054,0.9644199549857857,2.033352349987273,0.8494571695848827,0.36647270260944653,0.6701962523656361,9.005079920885013,0.9994917904877809,1.3456604876922555,0.9944145047294479,6.015146199104733,21.015507770492206,0.3106799287051153,0.9982625152334812,1.5838621450245158,0.9866163952902733,3.6724853647899875,12.288149815476451
UCLA_1_0051266,C,0.6870538160567496,0.6870538160567496,1.3741076321134993,20.040897585653884,21.393397467759243,22.788496519835306,0.0696972394075046,21.032215200954024,0.05751874752120634,0.042100751842970276,0.9430048799525944,2.011176268743959,0.8727529735588693,0.42652815801503446,0.6870538160567496,9.297663030504166,0.9995115152241422,1.3349922967741576,0.9951505752037587,6.101023577082838,21.393397467759243,0.3086864114141096,0.9983874242380858,1.6300515205572552,0.9899217123836833,3.645627963673798,12.306670155397882
UCLA_1_0051266,D,1.4684494886974653,1.468449488697465,2.93689897739493,5.115170122299029,6.326674081282839,2.7433425407441994,0.6182287132827347,45.09428757898368,0.8802630736146588,0.9999999999999997,0.0055294208478498235,2.0237549539900224,0.8617365095030615,2.0841084292168466,1.4684494886974653,13.914531548505645,0.16409377378818463,2.014909716268893,0.8827561877068074,7.8761335079152275,6.326674081282839,0.7776529789718123,0.492770901093814,6.156352852299837,0.7554609058616638,6.286192216052571,5.945079106832908
UCLA_1_0051267,B,0.4170636114586093,0.4170636114586093,0.8341272229172186,6.988694880024995,7.8130953751435515,12.576442000797467,0.11741471057382764,10.285273097413173,0.30734277318896397,0.021901714182210198,0.9596402414653479,1.8410903959050222,0.934955122673111,0.28952182528804027,0.4170636114586093,2.0801966076182006,0.994093485809458,1.6236065789358873,0.9653311907513753,2.9440079150669534,7.8130953751435515,0.07449708875679135,0.9682382038734383,2.4599450028846133,0.9399151374143688,1.8431560690347795,4.461541519897505
UCLA_1_0051267,C,0.4903775629461028,0.49037756294610274,0.9807551258922056,8.20321427515789,9.171119192542637,13.782691876801897,0.1166490013362381,12.08646585352763,0.30798078581529476,0.03410791500674048,0.9464852963797236,1.8507044906103636,0.9367468330438818,0.35958374264988124,0.4903775629461028,2.9100438617264324,0.9936996317719136,1.6516430794371924,0.9627258615130223,3.487470302799898,9.171119192542637,0.1067195915559542,0.97294647624261,2.4023017848989667,0.940425379691776,2.2072467938486446,5.271307154426684
UCLA_1_0051267,D,1.3730347651597414,1.3730347651597414,2.746069530319483,3.755293096773688,5.511196112829121,2.238868719013257,0.5294447694175398,32.577042325974155,0.8799216591334514,0.9999999999999996,0.0061595598746219055,1.8485291985441046,0.9379308493383572,1.9464232428451524,1.3730347651597414,11.957823490230387,0.028647122604303007,2.1196259087187213,0.7535832626491538,7.4822990197895125,5.511196112829121,0.606180527405998,0.40556038481647927,6.924465138101948,0.5861927889009622,5.67556418629663,5.0630439159702405
UCLA_1_0051268,B,0.4537035256962191,0.4537035256962191,0.9074070513924382,11.942288353313392,12.841110857601993,18.504132165700163,0.07777885292466945,12.962976236860646,0.10039745309205624,0.021855266075926322,0.9668995397173539,1.8081625288197463,0.9297101321468177,0.29420266184885585,0.4537035256962191,4.8721176277095095,0.9992815531552363,1.274768480593876,0.9964015765262061,4.365140334211182,12.841110857601993,0.1750543727687025,0.9906027459694576,1.565366704272755,0.9938951963321729,2.7099977016821444,7.548990748924011
UCLA_1_0051268,C,0.5840505008613308,0.5840505008613308,1.1681010017226616,15.248505203024708,16.40587083984099,19.16668567521066,0.07864816677825787,16.595368747633575,0.10248373620902365,0.037228617795345816,0.9619850408661095,1.8133674371263413,0.9331590832673997,0.38330770574112233,0.5840505008613308,7.7114447005947895,0.999295396843183,1.3043159447680663,0.9960139802963298,5.48393845518359,16.40587083984099,0.2671587695083058,0.9943982272932197,1.574185175227977,0.9943576403135114,3.3374415123046597,9.522353772086273
UCLA_1_0051268,D,1.4086284102799147,1.4086284102799147,2.8172568205598294,4.871907199695088,6.4700542149779885,3.147838957209718,0.566076856771986,39.180079230668376,0.8691854552903989,0.9999999999999999,0.018144778340006582,1.8157690731477605,0.9321126487530249,1.9875068505749722,1.4086284102799147,16.343729367796346,0.07262937916965365,1.8170765625692802,0.9250666371470834,8.463650074919235,6.4700542149779885,0.7291138591054891,0.48172166218858165,5.908582216493553,0.7659946291239527,6.073744990223887,5.648633263304551
UCLA_1_0051269,B,0.32944620132959507,0.32944620132959507,0.6588924026591901,6.1833168226981465,6.8204329946990985,14.065293936971203,0.1294427013575837,7.596151996342671,0.21195078098985518,0.015787644612677232,0.9608956357537354,1.7201457132875175,0.9546298488269287,0.23114862392490346,0.32944620132959507,2.039408734767899,0.9315410852378948,1.2669559357930908,0.9975259348705149,2.7652456134723753,6.8204329946990985,0.0712734990954049,0.9269713466858234,2.4313196017075542,0.9858776832093072,1.709821723607999,4.003342595554365
UCLA_1_0051269,C,0.4326083171495837,0.4326083171495837,0.8652166342991674,7.937453709559577,8.774659481819455,17.05135482507203,0.12825533671951161,9.898938631890541,0.22234815606462582,0.03151389316784944,0.9263146146448826,1.7554114164352286,0.9510460968732241,0.33226414035961965,0.4326083171495837,3.2959199140747155,0.9376547046899638,1.3644970769046687,0.9946773661691309,3.521624024319146,8.774659481819455,0.11241023548509181,0.9269850029665827,2.3267920392673993,0.9835042085767093,2.148468283496406,5.023420536120871
UCLA_1_0051269,D,1.2909698217822072,1.2909698217822072,2.5819396435644144,5.004358246097886,6.123928179962035,3.959318786422695,0.6479459600065783,29.86916282945356,0.8245992330687091,1.0,0.029814471270983495,1.755511423416991,0.951015505370823,1.8711375912563473,1.2909698217822072,17.637114621102484,0.1809054341209096,1.7449957923730282,0.9605593682084135,8.103335779225754,6.123928179962035,0.8481530632729823,0.5423673160505043,5.261135073562342,0.7145365464116356,6.204710400481402,5.634011555751233
UCLA_1_0051271,B,0.4090551419820131,0.4090551419820131,0.8181102839640262,7.032851703207272,7.836514232486539,16.952274644381063,0.13157893601463508,9.237992025328243,0.24720821731097745,0.025058937081266927,0.9445783895973265,1.8348124166426911,0.9279474047983206,0.31540385224064377,0.4090551419820131,2.614986863432541,0.9888139792585335,1.403831468369358,0.9922019919022823,3.1731379363291228,7.836514232486539,0.09210619421073174,0.9437799933266625,2.213548570198275,0.9834603546228707,1.9626900553178794,4.489745618869599
UCLA_1_0051271,C,0.5608113712179492,0.5608113712179491,1.1216227424358982,9.608073897981113,10.712067007047567,20.688185512529383,0.1299260130800779,12.67641776859939,0.24916543887804932,0.04805013685457954,0.9303964491525174,1.8393446331047665,0.9325840249266093,0.4410084892499688,0.5608113712179492,4.659536356264314,0.9929643519630864,1.4017299248231205,0.9929047892093272,4.227008162650525,10.712067007047567,0.16303075194113825,0.9581512368029678,1.8977765141740364,0.9880417607776065,2.598296700405452,6.142932344592507
UCLA_1_0051271,D,1.4445497667224292,1.4445497667224287,2.8890995334448584,5.496624009601795,6.986089037518773,3.5794634103775977,0.6550453543533973,32.530785113206086,0.8249409362862835,1.0000000000000002,0.017726123537839384,1.8463962071830287,0.9301549415239372,2.0087015357493776,1.4445497667224292,23.148924604347144,0.07612058700731685,1.6045825725039633,0.9817872039913533,9.448904502943375,6.986089037518773,1.0253739041387333,0.46940501060000805,4.820101181422602,0.7628070102304744,6.9783638884673085,6.339141413297437
UCLA_1_0051272,B,0.5942526653740084,0.5942526653740084,1.188505330748017,12.651847443438243,13.816499505957644,192.58440991569154,0.09929315451635216,14.370258414224306,0.1441627592777001,0.032712760403131556,0.9549165346138894,1.871596121156467,0.91112437915221,0.37567866614325013,0.5942526653740084,6.707314645278902,0.9540618887607564,1.4193360549006429,0.989766275719871,5.030266452893894,13.816499505957644,0.2300343783921756,0.9621576239339944,2.2934978689152836,0.9725548197414253,3.0915572624175507,8.15322804067167
