subject,ablation,Q_across_node_var,Q_mean_cos,Q_eff_rank,Q_frac_var_sv1,Q_mean_pair_dist,Q_mean_norm,W1_across_node_var,W1_mean_cos,W1_eff_rank,W1_frac_var_sv1,W1_mean_pair_dist,W1_mean_norm,q_norm
CMU_a_0050664,5_offdiag_only,10.264394010666672,0.9555971472488102,1.3906582807275703,0.9892827300703703,6.093915270940594,22.060157354263193,0.35257085433879143,0.97595760471514,1.8829943141489887,0.9781064958795406,3.752636156058197,13.174378551461329,22.060157354263193
CMU_a_0050665,1_raw_signed,7.603408975412368,0.9945446814475375,1.2504294409941108,0.9978939817076544,4.788879593608087,21.075087866431442,0.2734611371875136,0.9811085047878286,1.519594485098127,0.9963892034899099,2.978458028821142,12.714327770650415,21.075087866431442
CMU_a_0050665,2_abs,6.394549945933426,0.9996357306046926,1.2678940398392615,0.9975414136713163,4.558643276785005,21.236897986420548,0.2325815341300998,0.998343633920835,1.4481229969431002,0.996085140844163,2.843129154165042,12.803707831633007,21.236897986420548
CMU_a_0050665,3_pos_only,6.971206949728153,0.999445029549526,1.2585933931311573,0.9977362319180606,4.6732968937235,21.155462941343256,0.25311294270034734,0.996204526043382,1.4789083523529023,0.9963465686971169,2.9131630393396275,12.755508388694754,21.155462941343256
CMU_a_0050665,4_all_ones,0.025531483825875306,0.9999973485454806,1.7828585534867438,0.9429123438834909,0.31657402913303195,41.662968077144924,0.0009427343396824139,0.9999952285711022,1.9954141971874606,0.9047653477383819,0.20208648590779493,25.46674391697856,41.662968077144924
CMU_a_0050665,5_offdiag_only,7.400366560234242,0.9911151665139989,1.2122521360023957,0.9986322483858726,4.710110417922131,20.61689136901776,0.2651607513631588,0.9797055774265029,1.4685830184671582,0.9975318734566124,2.9247944635458665,12.43129115991296,20.61689136901776
CMU_a_0050666,1_raw_signed,6.5187653410476285,0.9995822369566925,1.3143900266233048,0.9948483910330177,4.826006418702998,22.019923013663217,0.2502529846957206,0.9978294586445859,1.4612883832228676,0.9917539728687625,3.0985618008613596,13.679489745925594,22.019923013663217
CMU_a_0050666,2_abs,5.636398436497504,0.9997344056195169,1.318433318804325,0.9946794466966565,4.531882500443126,22.225949057605366,0.21685469129522678,0.9988415680907583,1.4149927065222314,0.9915050606658361,2.912844885590625,13.807928378212686,22.225949057605366
CMU_a_0050666,3_pos_only,6.0593367138748135,0.9996790753204048,1.316178717386782,0.9947746735581956,4.677474489243246,22.12290053078602,0.23289483787625295,0.9984633386892515,1.43641568831457,0.9916552140064103,3.0048891478272766,13.743583780863846,22.12290053078602
CMU_a_0050666,4_all_ones,0.027237213059757404,0.9999980655077938,1.81191320230284,0.9386801354690645,0.33201664240127554,53.99814833542793,0.0010207149175651892,0.9999966768102815,1.9462318893856385,0.8939666909069576,0.2135947321913714,33.87580691981642,53.99814833542793
CMU_a_0050666,5_offdiag_only,6.565504107902583,0.9996831692168956,1.2739643554172027,0.9962950786866192,4.844139448158592,21.42579708244842,0.2509459898755195,0.9974555418892296,1.3960404103021802,0.9940212924045269,3.1002496695594552,13.304354333882673,21.42579708244842
CMU_a_0050668,1_raw_signed,21.11406576653667,0.9998470333261513,1.1621200364327995,0.9992056125179376,8.461235072520497,33.82366020690092,0.7814849134746767,0.9985312809938429,1.2488949871726094,0.9987553193179131,5.322814086170156,20.781079908552204,33.82366020690092
CMU_a_0050668,2_abs,17.850590179692734,0.9998542021608996,1.1832629859363188,0.9988437372972527,7.933803161583297,34.17533932120053,0.6638772282048437,0.9995325135835739,1.253146159034417,0.9982433475485353,5.002000121814123,20.99277393623723,34.17533932120053
CMU_a_0050668,3_pos_only,19.40991646266517,0.9998614393315693,1.1710837154416331,0.9990594786103123,8.196325663312878,33.99945774091953,0.7201862503197354,0.9993774098971537,1.247656999898847,0.9985592432464353,5.161759477081064,20.88648527509381,33.99945774091953
CMU_a_0050668,4_all_ones,0.03150066440832503,0.9999982789329668,1.8681026796377898,0.9232993160108933,0.36558245990031585,66.50336038780478,0.0011994728239452584,0.9999970477998181,1.9928211034339582,0.8746342771422918,0.23674230348412106,41.14477984644385,66.50336038780478
CMU_a_0050668,5_offdiag_only,20.864267547931046,0.9999331529834219,1.1305037235861326,0.9995348473118544,8.392374379523847,33.09238831392614,0.7703130202983366,0.9981707903912196,1.2059022768842107,0.9992743722212757,5.270917188791383,20.32500971967061,33.09238831392614
CMU_b_0050644,1_raw_signed,5.68924437237323,0.9996018925837913,1.362451680018447,0.993032722441881,4.614224412649719,18.58871402985105,0.21049040182887296,0.9969481600224188,1.596844100981303,0.9886909119944665,2.9128177581649486,11.255943428496412,18.58871402985105
CMU_b_0050644,2_abs,4.884024858875562,0.9996282966502473,1.3848631680471302,0.991721392848583,4.390614774688332,18.845390239835265,0.18121077540065011,0.9987937569064963,1.5895210736599201,0.9866024586022413,2.7749433965506456,11.415179774064326,18.845390239835265
CMU_b_0050644,3_pos_only,5.235281501118758,0.9996244489129728,1.3742744732980041,0.992364815816628,4.499997073850981,18.71703512766164,0.19403367859771892,0.9985722766907726,1.5781685161040226,0.9876419874761279,2.8425834387528988,11.334922023857432,18.71703512766164
CMU_b_0050644,4_all_ones,0.025967373997536125,0.9999967832475246,1.963807509705866,0.8915263839194945,0.33550111689791046,51.562255338651944,0.001016892939311935,0.9999945364464499,2.078333677461048,0.831368401924884,0.2204374535800917,31.901214687726704,51.562255338651944
CMU_b_0050644,5_offdiag_only,5.71109487679002,0.9996657410462557,1.3039144352600822,0.9954264257460905,4.605503594843746,18.02113751383074,0.21071221233632942,0.9963619282068527,1.5290284671981236,0.9926168222210163,2.899613624665549,10.901289548231956,18.02113751383074
