seed,path,branch,n,h_auc,h_bacc,h_fold_sd,h_loso_auc,h_loso_bacc,h_loso_fold_sd,z_auc,z_bacc,z_fold_sd,z_loso_auc,z_loso_bacc,z_loso_fold_sd
5,P,B,954,0.4684710079499659,0.48282719284723297,0.05312689443656173,0.48020436477350303,0.48716113545772866,0.10338045126457472,0.5056046158250567,0.5070052192296681,0.030796669845072937,0.4859080798960559,0.48599616816049684,0.09224232010824265
5,P,C,954,0.4829218877315069,0.48195511902926735,0.06480437838371238,,,,0.5015833865533265,0.49740359840560244,0.05811467818926722,,,
5,P,D,954,0.5370256997511507,0.5211588011187209,0.061070270771727275,,,,0.5086172344689379,0.4931687550926028,0.03595153153763958,,,
6,C,B,954,0.47335109779999557,0.4777533088154331,0.024192178019752528,0.47139553832940606,0.4761368891629413,0.09469208515659917,0.4715364795525116,0.47788103679887245,0.02483871494532787,0.4678764121649893,0.48017793829417077,0.08633019308484735
6,C,C,954,0.4587724900350151,0.46934528397454245,0.03830172527002565,,,,0.45010460481402365,0.4685062432557423,0.06001704053174963,,,
6,C,D,954,0.5105551762866393,0.5070690832213879,0.04087717047612934,,,,0.5122905150961263,0.5066792926512366,0.03499503795315357,,,
6,O,B,954,0.47335109779999557,0.4777533088154331,0.024192178019752528,0.47139553832940606,0.4761368891629413,0.09469208515659917,0.4715364795525116,0.47788103679887245,0.02483871494532787,0.4678764121649893,0.48017793829417077,0.08633019308484735
6,O,C,954,0.4587724900350151,0.46934528397454245,0.03830172527002565,,,,0.45010460481402365,0.4685062432557423,0.06001704053174963,,,
6,O,D,954,0.5105551762866393,0.5070690832213879,0.04087717047612934,,,,0.5122905150961263,0.5066792926512366,0.03499503795315357,,,
6,P,B,954,0.5163910238058534,0.5249113611839062,0.037324226546579034,0.4888061837961637,0.5082010174194542,0.10256334124730476,0.4916029861921646,0.4926534387456231,0.023164504693384855,0.49390208989407386,0.5055495606597811,0.0994153990991965
6,P,C,954,0.5043141227509965,0.4987931907771587,0.053562068376715434,,,,0.504635644916206,0.4923935783655222,0.06486626192521108,,,
6,P,D,954,0.5143253540047127,0.5218062498623621,0.03024963283835261,,,,0.5136030302362967,0.5065185315686318,0.023351798790280334,,,
7,C,B,954,0.5254464973903852,0.5060648770067607,0.048055105557775646,0.5327181836199872,0.5219031469532471,0.10562751142776382,0.5176991345328018,0.49517276310863484,0.0468799515964189,0.49863683410777604,0.48134070338479157,0.11931825717862667
7,C,C,954,0.4589839018696734,0.46659913233059525,0.04215227854144029,,,,0.4507256270783325,0.47293488075051204,0.04163988683664125,,,
7,C,D,954,0.512176000352353,0.49892312096720914,0.035788982995120115,,,,0.5083926093946134,0.5009579598757955,0.03484943535816395,,,
7,O,B,954,0.5254464973903852,0.5060648770067607,0.048055105557775646,0.5327181836199872,0.5219031469532471,0.10562751142776382,0.5176991345328018,0.49517276310863484,0.0468799515964189,0.49863683410777604,0.48134070338479157,0.11931825717862667
7,O,C,954,0.4589839018696734,0.46659913233059525,0.04215227854144029,,,,0.4507256270783325,0.47293488075051204,0.04163988683664125,,,
7,O,D,954,0.512176000352353,0.49892312096720914,0.035788982995120115,,,,0.5083926093946134,0.5009579598757955,0.03484943535816395,,,
7,P,B,954,0.47156731044506595,0.46766940474355306,0.04605552976741705,0.4659825144795085,0.4788213790217798,0.08993827728115829,0.5440859741460944,0.5322799445043934,0.03997058441958399,0.5309035653725032,0.5175736087559735,0.10641461161904346
7,P,C,954,0.4461978902860666,0.4571979123081328,0.03738255782193672,,,,0.44626395648439743,0.45506397410205024,0.045099984206026816,,,
7,P,D,954,0.5032834900570372,0.5141778061617741,0.03333894366545808,,,,0.5030544605694905,0.5173445792684269,0.04414693975858192,,,
8,C,B,954,0.5166068400537338,0.5128190446827721,0.03449269052237932,0.5249179678037394,0.5129159417736572,0.07846867791975692,0.4678896254046555,0.4850910612433659,0.03135017547612695,0.44761611134356627,0.4634367636371644,0.09244003027874395
8,C,C,954,0.4776542095179369,0.48175912264088616,0.050211291253186255,,,,0.4802792397982778,0.4759408927745601,0.06459861827329055,,,
8,C,D,954,0.5209231650113414,0.5021559602721928,0.023839886404121758,,,,0.5076526679733093,0.4922019863903631,0.009287222132073891,,,
