file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Caltech_0051461,146,2.0,60,3.552713678800501e-15,4.3546346743393965e-16,3.778870220853774e-16,7.105427357601002e-15,3.6446363299513865e-16,5.394861512252612e-16,7.105427357601002e-15,4.025763609089625e-16,8.75020220889753e-16
KKI_0050779,152,2.5,62,3.552713678800501e-15,4.3979169491458513e-16,2.7385501274087196e-16,3.552713678800501e-15,4.3102143199017506e-16,2.8454604927429937e-16,7.105427357601002e-15,4.522893863782822e-16,8.454142735664155e-16
KKI_0050818,152,2.5,62,1.7763568394002505e-15,3.8365497593040713e-16,2.228669923506796e-16,2.6645352591003757e-15,4.099451551786387e-16,2.245117672019761e-16,1.0658141036401503e-14,6.25154285881606e-16,6.184353440874946e-16
Leuven_1_0050708,246,1.664520025253296,19,1.7763568394002505e-15,4.672637346776896e-16,2.1226590444193243e-16,1.7763568394002505e-15,4.289148256973536e-16,2.5864084536637905e-16,3.552713678800501e-15,5.07175509507586e-16,5.23038402712296e-16
Leuven_2_0050753,246,1.650760054588318,62,5.329070518200751e-15,5.002708628099844e-16,3.8446612149056345e-16,2.6645352591003757e-15,4.721809710133417e-16,2.33558028884107e-16,7.105427357601002e-15,4.946847478230368e-16,6.513308411134251e-16
MaxMun_c_0051340,116,3.0,61,2.6645352591003757e-15,4.861078880363142e-16,2.4794980883295163e-16,1.7763568394002505e-15,4.3448860236958077e-16,2.7385501274087196e-16,7.105427357601002e-15,4.537772177331602e-16,8.684411214845669e-16
NYU_0050964,176,2.0,62,1.7763568394002505e-15,3.713337500948284e-16,3.199087085771747e-16,1.7763568394002505e-15,2.751711753990467e-16,3.1744154630022993e-16,7.105427357601002e-15,5.087043302353461e-16,1.0789723024505225e-15
NYU_0050999,176,2.0,62,3.552713678800501e-15,5.532472928146151e-16,3.4951465590051227e-16,3.552713678800501e-15,4.0922929080918914e-16,4.0461461341894593e-16,7.105427357601002e-15,4.949737707077038e-16,1.0394977060194058e-15
NYU_0051036,176,2.0,58,2.6645352591003757e-15,4.5726719818528e-16,2.880411958333045e-16,3.552713678800501e-15,4.4030585371684625e-16,2.680983007613341e-16,7.105427357601002e-15,5.232915465235376e-16,7.862023789197405e-16
NYU_0051070,176,2.0,62,3.552713678800501e-15,5.409187869148182e-16,4.3915488529617305e-16,3.552713678800501e-15,4.1439169187122235e-16,3.552713678800501e-16,7.105427357601002e-15,4.350898990046243e-16,9.013366185104975e-16
NYU_0051103,176,2.0,62,2.6645352591003757e-15,4.11727525479981e-16,3.5444898045440184e-16,2.6645352591003757e-15,5.437105764129055e-16,3.2566542055671256e-16,7.105427357601002e-15,4.528449067803188e-16,8.947575191053113e-16
NYU_0051155,176,2.0,62,1.7763568394002505e-15,4.0462368522941513e-16,1.9017709218116108e-16,1.7763568394002505e-15,4.724348477470944e-16,2.9441469838207856e-16,7.105427357601002e-15,4.677594528088291e-16,1.0789723024505225e-15
Olin_0050133,206,1.5,62,3.552713678800501e-15,5.030140764286792e-16,3.2237587085411955e-16,3.552713678800501e-15,4.429321001050997e-16,4.457339847013592e-16,7.105427357601002e-15,4.519941381060845e-16,7.56596431596403e-16
Pitt_0050033,196,1.5,62,3.552713678800501e-15,4.418987847447605e-16,3.6760717926477403e-16,3.552713678800501e-15,5.033278816768328e-16,4.704056074708071e-16,7.105427357601002e-15,4.446778206256977e-16,8.815993202949391e-16
SBL_0051562,196,2.200000047683716,62,1.7763568394002505e-15,5.40099882262419e-16,2.746774001665202e-16,3.552713678800501e-15,4.3611874536805933e-16,2.319132540328105e-16,7.105427357601002e-15,4.593084304795702e-16,6.579099405186112e-16
SDSU_0050191,176,2.0,62,3.552713678800501e-15,3.914107295914748e-16,3.7500866609560843e-16,3.552713678800501e-15,4.045141882201359e-16,3.8158776550079455e-16,7.105427357601002e-15,4.494037457191964e-16,5.82250297358971e-16
Stanford_0051169,176,2.0,62,1.7763568394002505e-15,4.326909973622188e-16,4.243519116345043e-16,3.552713678800501e-15,4.1646502587662814e-16,3.79942990649498e-16,7.105427357601002e-15,3.640632022842848e-16,7.171218351652863e-16
Trinity_0050234,146,2.0,62,3.552713678800501e-15,4.2671715644315237e-16,4.51490696680897e-16,3.552713678800501e-15,4.2303450276149824e-16,4.103713253984838e-16,1.0658141036401503e-14,5.148442466133335e-16,8.15808326243078e-16
Trinity_0051132,146,2.0,62,3.552713678800501e-15,4.0521269240416355e-16,3.6102807985958796e-16,3.552713678800501e-15,4.696008834381913e-16,3.7665344094690494e-16,5.329070518200751e-15,3.9187290026579225e-16,7.664650807041821e-16
UCLA_1_0051224,116,3.0,62,1.7763568394002505e-15,4.668535808903162e-16,1.89971495324749e-16,1.7763568394002505e-15,4.044429070108827e-16,2.1053118096595562e-16,5.329070518200751e-15,4.254832364812326e-16,4.901429056863654e-16
UCLA_1_0051269,116,3.0,62,3.552713678800501e-15,4.892984740570308e-16,2.6234158878179627e-16,3.552713678800501e-15,3.741794788972263e-16,2.680983007613341e-16,5.329070518200751e-15,5.275594173478777e-16,5.986980458719362e-16
UCLA_2_0051314,116,3.0,62,1.7763568394002505e-15,4.718339277013309e-16,2.746774001665202e-16,1.7763568394002505e-15,4.567354864184317e-16,2.631639762074445e-16,5.329070518200751e-15,3.746916927792558e-16,5.033011044967376e-16
UM_1_0050305,296,2.0,62,5.329070518200751e-15,4.2290039334033976e-16,5.78960747656378e-16,7.105427357601002e-15,3.994107138569682e-16,7.533068818938099e-16,1.4210854715202004e-14,4.988992356170105e-16,1.868464231072856e-15
UM_1_0050343,296,2.0,62,2.6645352591003757e-15,6.161605065374145e-16,3.684295666904223e-16,1.7763568394002505e-15,3.507752747109799e-16,3.569161427313466e-16,7.105427357601002e-15,3.7455532073725355e-16,8.75020220889753e-16
UM_1_0050375,296,2.0,62,1.7763568394002505e-15,4.884629515050641e-16,2.263621389096847e-16,1.7763568394002505e-15,4.0376577110140545e-16,2.0559685641206603e-16,5.329070518200751e-15,6.257410828123546e-16,5.361966015226682e-16
UM_2_0050421,296,2.0,62,3.552713678800501e-15,5.723469103324533e-16,4.736951571734001e-16,3.552713678800501e-15,5.813946631356343e-16,4.161280373780216e-16,7.105427357601002e-15,5.211344145422158e-16,8.618620220793807e-16
USM_0050477,236,2.0,62,1.7763568394002505e-15,4.615734056780049e-16,3.4293555649532615e-16,2.6645352591003757e-15,4.1678444603108565e-16,4.062593882702425e-16,5.329070518200751e-15,3.489651031698811e-16,8.026501274327057e-16
USM_0050519,236,2.0,62,3.552713678800501e-15,4.525677461112987e-16,3.3388929481319524e-16,1.7763568394002505e-15,3.8102415972316397e-16,2.8619082412559593e-16,7.105427357601002e-15,3.9049078342734294e-16,1.111867799476453e-15
Yale_0050571,196,2.0,62,3.552713678800501e-15,4.263974951236964e-16,3.231982582797678e-16,3.552713678800501e-15,4.058085143244933e-16,3.6349524213653274e-16,7.105427357601002e-15,4.677708082905847e-16,5.296175021174821e-16
Yale_0050626,196,2.0,62,3.552713678800501e-15,4.2317006387057327e-16,3.3635645709014e-16,3.552713678800501e-15,3.3877192570469174e-16,3.1415199659763687e-16,1.0658141036401503e-14,5.032734517016581e-16,5.82250297358971e-16
