file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
CMU_a_0050664,236,2.0,62,3.552713678800501e-15,4.3813077002057664e-16,2.3396922259693116e-16,1.7763568394002505e-15,4.663558570246402e-16,2.541177145253136e-16,7.105427357601002e-15,5.253688720481235e-16,6.052771452771224e-16
Caltech_0051487,146,2.0,43,1.7763568394002505e-15,4.372818765891679e-16,2.783781435819374e-16,1.7763568394002505e-15,3.828429698665983e-16,2.360251911610518e-16,7.105427357601002e-15,4.788304493524313e-16,5.361966015226682e-16
KKI_0050797,152,2.5,62,7.105427357601002e-15,5.263250529652162e-16,7.59885981298996e-16,7.105427357601002e-15,4.105557652119587e-16,9.408112149416142e-16,1.4210854715202004e-14,4.56551923705139e-16,1.4868764655720615e-15
Leuven_1_0050693,246,1.6658400297164917,4,3.552713678800501e-15,4.674954169987331e-16,3.067505097668025e-16,8.881784197001252e-15,5.574521382309812e-16,3.8076537807514628e-16,7.105427357601002e-15,4.948910724879407e-16,6.661338147750939e-16
Leuven_2_0050739,246,1.651379942893982,41,3.552713678800501e-15,5.459035788957398e-16,2.8824679268971655e-16,3.552713678800501e-15,5.992852050089324e-16,3.503370433261605e-16,7.105427357601002e-15,5.368395755988423e-16,7.072531860575071e-16
MaxMun_b_0051322,116,3.0,45,2.6645352591003757e-15,4.966443017323632e-16,2.619303950689721e-16,3.552713678800501e-15,6.030662745337561e-16,3.108624468950438e-16,3.552713678800501e-15,3.8205851244661957e-16,6.052771452771224e-16
MaxMun_d_0051356,196,3.0,62,3.552713678800501e-15,6.629738496748324e-16,2.89480373828189e-16,3.552713678800501e-15,4.792805844846293e-16,3.5115943075180877e-16,5.329070518200751e-15,3.636369272141434e-16,6.677785896263905e-16
NYU_0050985,176,2.0,62,2.6645352591003757e-15,4.631930998822484e-16,4.0132506371635287e-16,3.552713678800501e-15,3.324433725285099e-16,3.297773576849539e-16,7.105427357601002e-15,4.226138918461517e-16,8.684411214845669e-16
NYU_0051019,176,2.0,62,3.552713678800501e-15,4.1278106980534954e-16,3.3142213253625046e-16,3.552713678800501e-15,4.103588222578284e-16,3.48692268474864e-16,7.105427357601002e-15,4.118952824990589e-16,9.605485131571725e-16
NYU_0051056,176,2.0,62,3.552713678800501e-15,4.3904309291314255e-16,3.478698810492157e-16,3.552713678800501e-15,4.272124407417611e-16,3.873444774803324e-16,7.105427357601002e-15,4.154431493247691e-16,9.079157179156835e-16
NYU_0051088,176,2.0,62,3.552713678800501e-15,4.834789766859488e-16,3.289549702593056e-16,3.552713678800501e-15,4.4159075450849085e-16,3.6349524213653274e-16,7.105427357601002e-15,4.620097079895059e-16,1.2566079863905475e-15
NYU_0051127,176,2.0,62,3.552713678800501e-15,3.814936707457599e-16,4.679384451938623e-16,3.552713678800501e-15,4.254420964457886e-16,5.345518266713717e-16,7.105427357601002e-15,4.5904741984915215e-16,1.1908169923386865e-15
Olin_0050118,206,1.5,62,2.6645352591003757e-15,4.828833192494383e-16,3.018161852129129e-16,2.6645352591003757e-15,4.006471195286408e-16,3.8241015292644283e-16,7.105427357601002e-15,4.735809059856195e-16,8.487038232690086e-16
Pitt_0050017,196,1.5,62,3.552713678800501e-15,5.996810442239986e-16,4.144832625267251e-16,5.329070518200751e-15,5.023841563705489e-16,4.2928623618839387e-16,7.105427357601002e-15,3.9135309608921306e-16,8.618620220793807e-16
Pitt_0050052,196,1.5,62,3.552713678800501e-15,5.673410807981945e-16,3.359452633773159e-16,3.552713678800501e-15,4.518715188242093e-16,3.9310118945987024e-16,5.329070518200751e-15,4.712565655606666e-16,5.954084961693432e-16
SBL_0051580,196,2.200000047683716,40,3.552713678800501e-15,5.146220707284289e-16,2.8228448385376667e-16,5.329070518200751e-15,4.2707044466580093e-16,3.462251061979192e-16,7.105427357601002e-15,4.263685535919059e-16,8.487038232690086e-16
SDSU_0050212,176,2.0,62,3.552713678800501e-15,4.391525896570069e-16,2.935923109564303e-16,3.552713678800501e-15,3.7032726887373776e-16,3.898116397572772e-16,7.105427357601002e-15,5.486906173034803e-16,5.723816482511919e-16
Stanford_0051188,236,2.0,62,3.552713678800501e-15,7.775724777863861e-16,4.3051981732686626e-16,3.552713678800501e-15,4.3225337740996775e-16,3.4951465590051227e-16,7.105427357601002e-15,4.4277321213922473e-16,7.894919286223335e-16
Trinity_0050255,146,2.0,50,3.552713678800501e-15,4.262938526072351e-16,2.9688186065902334e-16,3.552713678800501e-15,4.20679446418115e-16,3.667847918391258e-16,7.105427357601002e-15,5.275384536736187e-16,8.026501274327057e-16
UCLA_1_0051209,116,3.0,62,3.552713678800501e-15,5.566862699349554e-16,4.605369583630279e-16,3.552713678800501e-15,4.4948548689842e-16,4.3915488529617305e-16,7.105427357601002e-15,4.426795335438467e-16,1.0131813083986615e-15
UCLA_1_0051252,116,3.0,62,1.7763568394002505e-15,4.473986040156545e-16,2.7632217501781674e-16,8.881784197001252e-16,3.5002300402278186e-16,2.129983432429004e-16,3.552713678800501e-15,3.6170616916194845e-16,5.065906541993307e-16
UCLA_2_0051298,116,3.0,62,2.6645352591003757e-15,4.882742910322717e-16,3.602056924339397e-16,2.6645352591003757e-15,5.074630602937254e-16,3.1250722174634037e-16,7.105427357601002e-15,4.2988119041851514e-16,6.644890399237974e-16
UM_1_0050289,296,2.0,62,3.552713678800501e-15,4.297315299206824e-16,5.411309260765578e-16,3.552713678800501e-15,4.814535886106724e-16,4.786294817272897e-16,7.105427357601002e-15,4.3596794247473445e-16,9.86864910777917e-16
UM_1_0050329,296,2.0,62,1.3322676295501878e-15,4.275966121863566e-16,1.9737298215558337e-16,1.7763568394002505e-15,4.2649833346374824e-16,2.228669923506796e-16,5.329070518200751e-15,3.7305237335356094e-16,6.97384536949728e-16
UM_1_0050361,296,2.0,62,3.552713678800501e-15,4.138062193943e-16,3.281325828336574e-16,3.552713678800501e-15,3.67594052783819e-16,3.1250722174634037e-16,5.329070518200751e-15,3.630616947164885e-16,6.184353440874946e-16
UM_2_0050405,296,2.0,60,1.7763568394002505e-15,6.680492712086973e-16,2.33558028884107e-16,1.7763568394002505e-15,4.243249844910008e-16,2.7632217501781674e-16,5.329070518200751e-15,4.558460111723692e-16,8.223874256482641e-16
USM_0050444,236,2.0,62,3.552713678800501e-15,4.867882909797477e-16,4.2023997450626296e-16,3.552713678800501e-15,4.032440685095468e-16,4.490235344039522e-16,1.0658141036401503e-14,5.953482022825283e-16,9.34232115536428e-16
USM_0050500,236,2.0,62,5.329070518200751e-15,6.034607602493845e-16,3.602056924339397e-16,1.7763568394002505e-15,3.943955241195462e-16,3.20731096002823e-16,1.0658141036401503e-14,5.042731205421578e-16,1.1776587935283142e-15
Yale_0050557,196,2.0,62,3.552713678800501e-15,3.9206395874588385e-16,3.211422897156471e-16,3.552713678800501e-15,4.3170558746630225e-16,3.667847918391258e-16,5.329070518200751e-15,3.848688412798995e-16,5.625129991434126e-16
Yale_0050612,196,2.0,62,3.552713678800501e-15,4.621362454394578e-16,3.116848343206921e-16,3.552713678800501e-15,4.430202294546971e-16,3.1744154630022993e-16,5.329070518200751e-15,5.195033635552535e-16,5.756711979537849e-16
