file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Caltech_0051474,146,2.0,48,1.7763568394002505e-15,4.949742344751506e-16,2.4836100254577575e-16,3.552713678800501e-15,4.4037661094722166e-16,3.1415199659763687e-16,5.329070518200751e-15,4.576453733671918e-16,5.26327952414889e-16
KKI_0050787,152,2.5,62,5.329070518200751e-15,6.2369252254811e-16,3.939235768855185e-16,3.552713678800501e-15,4.0286681817056077e-16,4.605369583630279e-16,1.0658141036401503e-14,4.452487726347167e-16,1.0394977060194058e-15
Leuven_1_0050682,246,1.6666500568389893,15,3.552713678800501e-15,3.533073761950449e-16,3.2371225042079796e-16,3.552713678800501e-15,4.232646447912929e-16,4.778070943016415e-16,5.329070518200751e-15,3.6828438833143853e-16,6.694233644776869e-16
Leuven_2_0050726,246,1.651020050048828,62,2.6645352591003757e-15,5.797332281590707e-16,2.874244052640683e-16,1.7763568394002505e-15,4.79839948130539e-16,3.2237587085411955e-16,5.329070518200751e-15,4.142573472185428e-16,5.921189464667501e-16
MaxMun_a_0051321,116,3.0,51,1.7763568394002505e-15,4.555054270442086e-16,2.4671622769447924e-16,1.7763568394002505e-15,4.426569656998026e-16,2.294460917558657e-16,3.552713678800501e-15,3.664405510623095e-16,4.868533559837724e-16
MaxMun_c_0051348,116,3.0,62,2.6645352591003757e-15,3.7107008925685587e-16,3.3635645709014e-16,3.552713678800501e-15,3.784114015289388e-16,3.289549702593056e-16,7.105427357601002e-15,4.5297967073464405e-16,7.960710280275196e-16
NYU_0050973,176,2.0,62,2.6645352591003757e-15,5.494629924478751e-16,3.0716170347962664e-16,3.552713678800501e-15,4.795661756850851e-16,3.0757289719245075e-16,7.105427357601002e-15,4.352993651353366e-16,9.86864910777917e-16
NYU_0051009,176,2.0,62,3.552713678800501e-15,4.1853000172343405e-16,3.001714103616164e-16,3.552713678800501e-15,4.809663631954002e-16,4.194175870806147e-16,7.105427357601002e-15,4.2084692661435413e-16,1.1513423959075697e-15
NYU_0051046,176,2.0,62,1.7763568394002505e-15,4.850523318883993e-16,2.6604233219721345e-16,2.6645352591003757e-15,4.322415009659246e-16,2.2615654205327265e-16,7.105427357601002e-15,5.101096065283869e-16,7.993605777301127e-16
NYU_0051078,176,2.0,62,1.7763568394002505e-15,4.754080883025588e-16,3.602056924339397e-16,2.6645352591003757e-15,4.180967768658777e-16,2.9605947323337506e-16,5.329070518200751e-15,4.0698279798654125e-16,8.092292268378919e-16
