file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
CMU_a_0050666,236,2.0,62,1.7763568394002505e-15,4.517351557360212e-16,2.61519201356148e-16,1.7763568394002505e-15,3.7984605685266007e-16,2.2039983007373478e-16,3.552713678800501e-15,3.802810172299211e-16,6.184353440874946e-16
Caltech_0051489,146,2.0,62,3.552713678800501e-15,4.467463583078385e-16,3.0346096006420946e-16,3.552713678800501e-15,4.3723808562794485e-16,3.001714103616164e-16,7.105427357601002e-15,5.246984922618673e-16,6.447517417082391e-16
KKI_0050799,152,2.5,62,2.6645352591003757e-15,5.282930050768404e-16,2.475386151201275e-16,3.552713678800501e-15,3.888290124892114e-16,2.8454604927429937e-16,5.329070518200751e-15,4.66515909333908e-16,9.27653016131242e-16
Leuven_1_0050695,246,1.6651899814605713,40,3.552713678800501e-15,4.620101665798758e-16,2.7693896558705294e-16,3.552713678800501e-15,5.222442586866059e-16,2.9688186065902334e-16,3.552713678800501e-15,4.4378927979251177e-16,5.85539847061564e-16
Leuven_2_0050741,246,1.651379942893982,23,2.6645352591003757e-15,4.0353197931784255e-16,2.223530002096494e-16,3.552713678800501e-15,4.232074903428986e-16,1.89971495324749e-16,3.552713678800501e-15,4.19760204660269e-16,3.8323254035209106e-16
MaxMun_b_0051324,116,3.0,62,1.7763568394002505e-15,5.343805730459309e-16,2.1752147408396586e-16,3.552713678800501e-15,4.935499971205839e-16,2.500057773970723e-16,7.105427357601002e-15,4.551095870118952e-16,8.815993202949391e-16
MaxMun_d_0051360,196,3.0,62,3.552713678800501e-15,4.2000936470451224e-16,3.20731096002823e-16,2.6645352591003757e-15,4.57120696854794e-16,2.993490229359681e-16,7.105427357601002e-15,4.628946757282946e-16,7.631755310015891e-16
NYU_0050987,176,2.0,62,1.7763568394002505e-15,4.729078075716264e-16,2.812564995717063e-16,1.7763568394002505e-15,3.9401392658204363e-16,2.89480373828189e-16,7.105427357601002e-15,4.783793856164377e-16,8.552829226741946e-16
NYU_0051023,176,2.0,62,1.7763568394002505e-15,4.987465220855138e-16,3.0469454120268185e-16,1.7763568394002505e-15,3.8541492902151827e-16,2.8783559897689243e-16,7.105427357601002e-15,4.203533140524223e-16,9.605485131571725e-16
NYU_0051058,176,2.0,24,1.7763568394002505e-15,4.4223302482506757e-16,2.3363512770526153e-16,1.7763568394002505e-15,4.116988899642884e-16,2.5082816482272053e-16,5.329070518200751e-15,3.8981194936968846e-16,8.848888699975322e-16
NYU_0051090,176,2.0,62,2.6645352591003757e-15,5.656849726586186e-16,3.116848343206921e-16,3.552713678800501e-15,4.485312327655944e-16,3.503370433261605e-16,7.105427357601002e-15,4.161728046280683e-16,9.473903143468002e-16
