file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
CMU_a_0050654,236,2.0,62,3.552713678800501e-15,4.257718199995828e-16,3.79942990649498e-16,3.552713678800501e-15,4.303039676357193e-16,4.062593882702425e-16,7.105427357601002e-15,4.2001626470368624e-16,6.908054375445419e-16
Caltech_0051481,146,2.0,61,2.6645352591003757e-15,7.193759740381701e-16,2.2821251061739327e-16,1.7763568394002505e-15,4.134065814599437e-16,2.7632217501781674e-16,5.329070518200751e-15,5.276991282439543e-16,5.85539847061564e-16
KKI_0050792,124,2.5,62,5.329070518200751e-15,4.697112035220771e-16,4.070817756958907e-16,7.105427357601002e-15,4.251779088451759e-16,4.786294817272897e-16,1.4210854715202004e-14,5.808536212493276e-16,1.0131813083986615e-15
Leuven_1_0050688,246,1.666800022125244,34,3.552713678800501e-15,7.153055049942434e-16,3.1332960917198864e-16,3.552713678800501e-15,4.4064190018431553e-16,3.026385726385612e-16,5.329070518200751e-15,4.545986940996428e-16,6.97384536949728e-16
Leuven_2_0050733,246,1.651239991188049,62,5.329070518200751e-15,3.987271019588739e-16,2.294460917558657e-16,3.552713678800501e-15,4.651379288611146e-16,3.0428334748985774e-16,5.329070518200751e-15,5.043537088168303e-16,5.78960747656378e-16
MaxMun_a_0051369,116,3.0,49,3.552713678800501e-15,5.375455967601816e-16,2.347916100225794e-16,1.7763568394002505e-15,4.4042946503052915e-16,2.475386151201275e-16,5.329070518200751e-15,4.103757495327124e-16,4.868533559837724e-16
MaxMun_d_0051350,196,3.0,62,5.329070518200751e-15,5.861947045656648e-16,5.320846643944269e-16,3.552713678800501e-15,4.423842318234837e-16,4.95077230240255e-16,7.105427357601002e-15,4.675638282872488e-16,1.0197604078038475e-15
NYU_0050979,176,2.0,62,3.552713678800501e-15,4.145323419960614e-16,4.0050267629070464e-16,3.552713678800501e-15,3.9888563022896353e-16,5.329070518200751e-16,7.105427357601002e-15,4.636308474186345e-16,1.0592350042349642e-15
NYU_0051014,176,2.0,62,1.7763568394002505e-15,3.8206141378428536e-16,3.865220900546841e-16,3.552713678800501e-15,3.6171972053382305e-16,4.177728122293182e-16,1.0658141036401503e-14,7.468012890546238e-16,1.0263395072090335e-15
NYU_0051051,176,2.0,62,2.6645352591003757e-15,4.631549904724721e-16,3.120960280335162e-16,1.7763568394002505e-15,3.5902741624310325e-16,2.89480373828189e-16,1.0658141036401503e-14,6.315318852094033e-16,1.1316050976920115e-15
NYU_0051083,176,2.0,62,3.552713678800501e-15,4.55384088845645e-16,4.103713253984838e-16,3.552713678800501e-15,4.4377655013834926e-16,3.7007434154171886e-16,7.105427357601002e-15,4.820414119476891e-16,1.2039751911490587e-15
NYU_0051121,176,2.0,62,3.552713678800501e-15,5.28464575481779e-16,3.2402064570541606e-16,3.552713678800501e-15,4.232842578383871e-16,3.898116397572772e-16,7.105427357601002e-15,4.1906283519305693e-16,1.0723932030453365e-15
Olin_0050113,206,1.5,62,1.7763568394002505e-15,4.832708026580552e-16,2.33558028884107e-16,1.7763568394002505e-15,4.224427543671975e-16,2.77144562443465e-16,5.329070518200751e-15,4.616211934827749e-16,7.500173321912169e-16
