file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Caltech_0051472,146,2.0,29,1.7763568394002505e-15,3.9199528675314246e-16,2.2924049489945363e-16,3.552713678800501e-15,4.755896345157678e-16,2.730326253152237e-16,7.105427357601002e-15,4.4357266933156684e-16,6.809367884367627e-16
KKI_0050785,152,2.5,62,7.105427357601002e-15,4.141790763909557e-16,4.062593882702425e-16,3.552713678800501e-15,3.994464168908145e-16,3.684295666904223e-16,7.105427357601002e-15,5.524007486302398e-16,8.289665250534502e-16
KKI_0050824,152,2.5,62,3.552713678800501e-15,4.073515269080304e-16,2.9523708580772683e-16,2.6645352591003757e-15,4.826752748173613e-16,3.618504672852362e-16,7.105427357601002e-15,5.486509988697583e-16,9.408112149416142e-16
Leuven_2_0050724,246,1.6505000591278076,62,2.6645352591003757e-15,5.188163271826242e-16,2.541177145253136e-16,1.7763568394002505e-15,3.5047410377138943e-16,2.2533415462762437e-16,3.552713678800501e-15,4.1793797952899937e-16,5.460652506304474e-16
MaxMun_a_0051319,116,3.0,58,1.7763568394002505e-15,3.9505060725516545e-16,1.784580713656733e-16,2.6645352591003757e-15,5.721461376120497e-16,2.294460917558657e-16,5.329070518200751e-15,4.777792104159362e-16,5.954084961693432e-16
MaxMun_c_0051346,116,3.0,62,1.7763568394002505e-15,4.912681639701901e-16,2.2039983007373478e-16,2.6645352591003757e-15,4.885269028958345e-16,3.1250722174634037e-16,7.105427357601002e-15,4.3009701153299584e-16,9.408112149416142e-16
NYU_0050970,176,2.0,62,1.7763568394002505e-15,3.988563380259971e-16,2.9523708580772683e-16,3.552713678800501e-15,3.90349698865516e-16,3.1579677144893343e-16,1.0658141036401503e-14,4.92928378238593e-16,8.026501274327057e-16
NYU_0051007,176,2.0,62,2.6645352591003757e-15,4.655737649846128e-16,3.5609375530569834e-16,1.7763568394002505e-15,4.1373332569011634e-16,3.190863211515265e-16,1.0658141036401503e-14,4.835502849960019e-16,9.86864910777917e-16
NYU_0051044,176,2.0,62,3.552713678800501e-15,4.1122829894709383e-16,2.730326253152237e-16,3.552713678800501e-15,4.2689605734399996e-16,3.602056924339397e-16,1.0658141036401503e-14,6.048396638670222e-16,1.052655904829778e-15
NYU_0051076,176,2.0,62,3.552713678800501e-15,4.338172617911959e-16,3.733638912443119e-16,3.552713678800501e-15,4.1874619800459586e-16,3.8323254035209106e-16,1.0658141036401503e-14,4.3611652179419733e-16,1.223712489364617e-15
NYU_0051110,176,2.0,60,2.6645352591003757e-15,4.1440634002424316e-16,3.182639337258782e-16,1.7763568394002505e-15,4.282517173457107e-16,3.528042056031053e-16,7.105427357601002e-15,4.315765199453449e-16,1.052655904829778e-15
Olin_0050105,206,1.5,51,2.6645352591003757e-15,4.549061153299228e-16,3.297773576849539e-16,2.6645352591003757e-15,3.7484251414198364e-16,3.3800123194143653e-16,5.329070518200751e-15,4.2848209968125595e-16,7.237009345704724e-16
Pitt_0050005,196,1.5,62,2.6645352591003757e-15,4.110294371816722e-16,3.733638912443119e-16,5.329070518200751e-15,4.871028642287127e-16,3.4375794392097437e-16,7.105427357601002e-15,4.454030080237899e-16,6.447517417082391e-16
Pitt_0050040,196,1.5,61,1.7763568394002505e-15,4.466245440298045e-16,2.2780131690456915e-16,1.7763568394002505e-15,4.930352410894672e-16,2.3438041630975528e-16,3.552713678800501e-15,4.133909217784193e-16,5.296175021174821e-16
SBL_0051568,196,2.200000047683716,62,3.552713678800501e-15,4.489034807796011e-16,3.3573966652090383e-16,3.552713678800501e-15,5.028450191734407e-16,3.503370433261605e-16,7.105427357601002e-15,4.652652166526454e-16,8.454142735664155e-16
SDSU_0050199,176,2.0,28,2.6645352591003757e-15,4.238613054937518e-16,2.8516283984353557e-16,3.552713678800501e-15,4.667848793811324e-16,2.6645352591003756e-16,5.329070518200751e-15,4.780559152904037e-16,5.345518266713717e-16
Stanford_0051175,176,2.0,62,5.329070518200751e-15,4.3900420111873075e-16,5.345518266713717e-16,3.552713678800501e-15,4.4220026975150755e-16,5.723816482511919e-16,1.4210854715202004e-14,6.810746282547483e-16,1.0394977060194058e-15
Trinity_0050241,146,2.0,62,1.7763568394002505e-15,4.3173345506833053e-16,2.804341121460581e-16,2.6645352591003757e-15,4.226525498631479e-16,3.782982157982015e-16,3.552713678800501e-15,3.4682068609671087e-16,6.38172642303053e-16
Trinity_0051138,146,2.0,62,1.7763568394002505e-15,4.81227647206842e-16,2.8536843669994765e-16,3.552713678800501e-15,3.9183432415141094e-16,3.552713678800501e-16,7.105427357601002e-15,4.1778349454341097e-16,7.401486830834377e-16
UCLA_1_0051231,116,3.0,62,2.6645352591003757e-15,4.562982873796513e-16,2.722102378895754e-16,3.552713678800501e-15,4.442850520557733e-16,3.388236193670848e-16,7.105427357601002e-15,5.892729487275021e-16,7.533068818938099e-16
UCLA_1_0051276,116,3.0,62,2.6645352591003757e-15,5.60384899201833e-16,2.0847521240183495e-16,1.7763568394002505e-15,3.9092384485725897e-16,2.327356414584587e-16,3.552713678800501e-15,4.4327752314753276e-16,5.033011044967376e-16
UM_1_0050274,296,2.0,62,3.552713678800501e-15,5.083319000707508e-16,4.070817756958907e-16,3.552713678800501e-15,5.353876223937885e-16,3.848773152033876e-16,1.0658141036401503e-14,5.298533839930369e-16,1.4737182667616892e-15
UM_1_0050314,296,2.0,62,2.6645352591003757e-15,4.286344362596631e-16,2.7632217501781674e-16,2.6645352591003757e-15,5.443757016945464e-16,2.730326253152237e-16,7.105427357601002e-15,5.276249391348238e-16,8.881784197001252e-16
