file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Caltech_0051459,146,2.0,48,2.6645352591003757e-15,3.982661618727437e-16,2.5617368308943426e-16,1.7763568394002505e-15,4.1469190156397684e-16,2.730326253152237e-16,3.552713678800501e-15,3.788219091850941e-16,6.052771452771224e-16
KKI_0050778,152,2.5,62,7.105427357601002e-15,5.129667978972939e-16,4.366877230192282e-16,5.329070518200751e-15,4.1101485556813374e-16,4.506683092552487e-16,7.105427357601002e-15,4.686812914712337e-16,8.552829226741946e-16
KKI_0050817,124,2.5,62,5.329070518200751e-15,4.343263643129289e-16,3.692519541160706e-16,5.329070518200751e-15,5.592457555634007e-16,4.1119371282413205e-16,7.105427357601002e-15,3.941902364525132e-16,8.487038232690086e-16
Leuven_1_0050707,246,1.6663399934768677,10,1.7763568394002505e-15,4.0748782987301927e-16,3.039235529911366e-16,1.7763568394002505e-15,4.1908655310618315e-16,3.182639337258782e-16,5.329070518200751e-15,6.001182963472746e-16,5.764935853794331e-16
Leuven_2_0050752,246,1.650760054588318,62,1.7763568394002505e-15,4.358618836424354e-16,2.5391211766890156e-16,2.6645352591003757e-15,4.370316126763937e-16,3.0510573491550597e-16,3.552713678800501e-15,4.857639558902392e-16,6.036323704258258e-16
MaxMun_c_0051339,116,3.0,62,1.7763568394002505e-15,4.506950541757812e-16,1.9326104502734206e-16,2.6645352591003757e-15,4.822185467764983e-16,2.1382073066854866e-16,5.329070518200751e-15,5.676709246683222e-16,7.368591333808446e-16
NYU_0050962,176,2.0,62,3.552713678800501e-15,3.583225261525553e-16,2.8577963041277176e-16,3.552713678800501e-15,3.7168936594583786e-16,4.2270713678320774e-16,7.105427357601002e-15,4.016186159369992e-16,8.355456244586364e-16
NYU_0050998,176,2.0,62,3.552713678800501e-15,5.689635238176617e-16,3.3553406966449175e-16,3.552713678800501e-15,4.4281319313182977e-16,3.2566542055671256e-16,7.105427357601002e-15,4.645066373790967e-16,8.947575191053113e-16
NYU_0051035,176,2.0,62,3.552713678800501e-15,4.563504041866643e-16,3.963907391624633e-16,3.552713678800501e-15,4.001446092149687e-16,4.276414613370973e-16,1.0658141036401503e-14,5.302470385083534e-16,1.2631870857957337e-15
NYU_0051069,176,2.0,62,3.552713678800501e-15,5.32061195455628e-16,3.3800123194143653e-16,1.7763568394002505e-15,4.0886495169824684e-16,3.388236193670848e-16,7.105427357601002e-15,4.85718466268552e-16,9.079157179156835e-16
