file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Caltech_0051473,146,2.0,6,1.7763568394002505e-15,4.706053345726896e-16,2.38495565888878e-16,2.6645352591003757e-15,4.445015289142092e-16,2.9605947323337506e-16,3.552713678800501e-15,4.3398533395667715e-16,6.167905692361981e-16
KKI_0050786,152,2.5,62,3.552713678800501e-15,5.269926457884131e-16,3.2237587085411955e-16,3.552713678800501e-15,4.511434995955179e-16,3.79942990649498e-16,7.105427357601002e-15,4.431359966991738e-16,9.27653016131242e-16
KKI_0050825,152,2.5,62,5.329070518200751e-15,4.649719309023675e-16,2.475386151201275e-16,2.6645352591003757e-15,3.9068501390320365e-16,2.8701321155124416e-16,7.105427357601002e-15,3.9009126675009986e-16,7.829128292171475e-16
Leuven_2_0050725,246,1.650990009307861,40,2.6645352591003757e-15,4.611380909974182e-16,2.9585387637696303e-16,2.6645352591003757e-15,4.262370258438343e-16,3.3388929481319524e-16,3.552713678800501e-15,4.053563950221199e-16,5.016563296454411e-16
MaxMun_a_0051320,116,3.0,41,1.7763568394002505e-15,4.349616827656686e-16,1.74346134237432e-16,2.6645352591003757e-15,4.3470142423036244e-16,2.0724163126336256e-16,7.105427357601002e-15,5.477073593858019e-16,8.684411214845669e-16
MaxMun_c_0051347,116,3.0,62,3.552713678800501e-15,4.984656023711651e-16,3.462251061979192e-16,3.552713678800501e-15,5.620896191664505e-16,4.0214745114200115e-16,7.105427357601002e-15,4.430789422023051e-16,1.0131813083986615e-15
NYU_0050972,176,2.0,25,2.6645352591003757e-15,3.914308481019087e-16,3.4375794392097437e-16,3.552713678800501e-15,4.161397656779312e-16,4.07904163121539e-16,7.105427357601002e-15,4.2592128837245047e-16,1.2072647408516516e-15
NYU_0051008,176,2.0,62,5.329070518200751e-15,6.319849350097078e-16,4.942548428146067e-16,3.552713678800501e-15,4.4337676025771993e-16,5.444204757791508e-16,7.105427357601002e-15,4.502612652674027e-16,1.0987096006660808e-15
NYU_0051045,176,2.0,62,3.552713678800501e-15,4.2288797784719506e-16,3.8241015292644283e-16,3.552713678800501e-15,4.822203050524787e-16,4.161280373780216e-16,1.0658141036401503e-14,6.213217493496656e-16,1.0000231095882892e-15
NYU_0051077,176,2.0,62,3.552713678800501e-15,4.3616247902819783e-16,4.778070943016415e-16,3.552713678800501e-15,4.1009398271013213e-16,5.312622769687786e-16,7.105427357601002e-15,4.57320452368917e-16,1.052655904829778e-15
