file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Pitt_0050027,196,1.5,62,1.7763568394002505e-15,4.54786105166826e-16,2.911251486794855e-16,1.7763568394002505e-15,4.581556286964675e-16,2.7632217501781674e-16,3.552713678800501e-15,3.920349114070819e-16,5.888293967641571e-16
Pitt_0050060,196,1.5,62,1.7763568394002505e-15,5.013447009118915e-16,2.298572854686898e-16,2.6645352591003757e-15,4.348661746998095e-16,2.228669923506796e-16,3.552713678800501e-15,3.659978766277525e-16,5.85539847061564e-16
SDSU_0050185,176,2.0,62,3.552713678800501e-15,4.348347477197539e-16,6.332383177491633e-16,7.105427357601002e-15,4.3506246309301195e-16,6.184353440874946e-16,1.0658141036401503e-14,4.0880158556270594e-16,1.1184468988816392e-15
Stanford_0051163,176,2.0,62,3.552713678800501e-15,4.672054271217483e-16,4.0954893797283555e-16,3.552713678800501e-15,3.8968430100372154e-16,3.782982157982015e-16,5.329070518200751e-15,3.99938726323265e-16,7.796232795145544e-16
Stanford_0051196,234,2.0,62,3.552713678800501e-15,4.994212399584639e-16,4.720503823221036e-16,1.7763568394002505e-15,3.9413362887882054e-16,3.9145641460857374e-16,5.329070518200751e-15,4.046909864070057e-16,8.190978759456711e-16
Trinity_0050266,146,2.0,43,2.6645352591003757e-15,5.623690645100908e-16,3.3142213253625046e-16,1.7763568394002505e-15,4.00820889772969e-16,3.009937977872647e-16,3.552713678800501e-15,3.7833179249481827e-16,7.105427357601002e-16
UCLA_1_0051218,116,3.0,62,1.7763568394002505e-15,4.1920275004816916e-16,2.1587669923266932e-16,3.552713678800501e-15,4.847734097560546e-16,2.5576248937661015e-16,7.105427357601002e-15,4.885054175010345e-16,6.052771452771224e-16
UCLA_1_0051262,116,3.0,62,1.7763568394002505e-15,5.155503303498025e-16,1.9655059472993512e-16,1.7763568394002505e-15,4.37130501581089e-16,2.7796694986911325e-16,3.552713678800501e-15,3.518903865788493e-16,4.243519116345043e-16
UCLA_2_0051307,116,3.0,62,2.6645352591003757e-15,4.44256106791804e-16,3.388236193670848e-16,3.552713678800501e-15,4.969882915110474e-16,3.733638912443119e-16,7.105427357601002e-15,4.914136266175797e-16,6.842263381393557e-16
UM_1_0050297,296,2.0,62,3.552713678800501e-15,4.42291658968366e-16,4.704056074708071e-16,3.552713678800501e-15,3.75715695406244e-16,3.8323254035209106e-16,1.0658141036401503e-14,4.356434703980527e-16,1.0329186066142197e-15
UM_1_0050337,296,2.0,62,3.552713678800501e-15,4.818855905396571e-16,3.3142213253625046e-16,2.6645352591003757e-15,3.899293766011824e-16,2.713878504639272e-16,3.552713678800501e-15,4.251333682005793e-16,6.315935428978669e-16
UM_1_0050369,296,2.0,62,1.7763568394002505e-15,5.283984070646221e-16,2.360251911610518e-16,3.552713678800501e-15,4.473390521801277e-16,3.371788445157883e-16,3.552713678800501e-15,4.210241473676406e-16,6.611994902212044e-16
UM_2_0050414,296,2.0,62,2.6645352591003757e-15,5.388624018102091e-16,3.1250722174634037e-16,1.7763568394002505e-15,3.802598965954476e-16,2.434266779918862e-16,5.329070518200751e-15,4.847581420389147e-16,6.513308411134251e-16
USM_0050463,236,2.0,62,3.552713678800501e-15,4.4392405777696653e-16,3.3142213253625046e-16,1.7763568394002505e-15,4.2634025493537656e-16,2.911251486794855e-16,5.329070518200751e-15,4.2922842799255505e-16,8.026501274327057e-16
USM_0050510,236,2.0,47,3.552713678800501e-15,4.595005018700765e-16,7.500173321912169e-16,5.329070518200751e-15,4.478854782976853e-16,5.658025488460057e-16,1.0658141036401503e-14,3.6913687103813927e-16,1.5460883602187365e-15
Yale_0050565,196,2.0,62,3.552713678800501e-15,4.918957920248434e-16,4.0132506371635287e-16,3.552713678800501e-15,4.0019028241846107e-16,4.144832625267251e-16,7.105427357601002e-15,4.2419573502920905e-16,8.059396771352989e-16
Yale_0050620,196,2.0,62,1.7763568394002505e-15,4.406664867414892e-16,2.537065208124895e-16,2.6645352591003757e-15,4.3125146738978937e-16,2.1382073066854866e-16,5.329070518200751e-15,4.0142084267146515e-16,4.161280373780216e-16
