file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
CMU_b_0050652,316,1.5,11,1.7763568394002505e-15,4.0699130751813423e-16,2.450714528431827e-16,2.6645352591003757e-15,4.2962863185278695e-16,2.7632217501781674e-16,5.329070518200751e-15,4.0288027936156175e-16,6.250144434926807e-16
Caltech_0051493,146,2.0,62,1.7763568394002505e-15,3.8697264849303967e-16,1.8585955819650768e-16,2.6645352591003757e-15,4.447793716491827e-16,2.0312969413512124e-16,5.329070518200751e-15,6.065883181710792e-16,5.526443500356335e-16
KKI_0050803,152,2.5,62,2.6645352591003757e-15,4.760616201401346e-16,2.92769923530782e-16,1.7763568394002505e-15,4.174014344783829e-16,3.4211316906967787e-16,8.881784197001252e-15,6.003477685357075e-16,8.487038232690086e-16
Leuven_1_0050699,246,1.6664700508117676,49,3.552713678800501e-15,5.166143685134123e-16,3.398516036491451e-16,5.329070518200751e-15,4.644364395515451e-16,3.988579014394081e-16,7.105427357601002e-15,4.252940010144847e-16,6.858711129906523e-16
Leuven_2_0050745,246,1.6512800455093384,62,1.7763568394002505e-15,5.135197462327812e-16,2.512393585355447e-16,2.6645352591003757e-15,5.785188342470058e-16,3.2155348342847127e-16,3.552713678800501e-15,4.538087510653183e-16,5.164593033071099e-16
MaxMun_c_0051328,116,3.0,62,1.7763568394002505e-15,5.502810377288897e-16,2.4589384026883096e-16,1.7763568394002505e-15,3.970718158496006e-16,2.0230730670947297e-16,7.105427357601002e-15,4.169360347282231e-16,6.710681393289835e-16
NYU_0050955,176,2.0,62,1.7763568394002505e-15,4.2653896068464313e-16,3.1456319031046104e-16,3.552713678800501e-15,4.749551383233522e-16,3.5856091758264317e-16,7.105427357601002e-15,4.334016111027138e-16,1.0921305012608947e-15
NYU_0050991,176,2.0,62,1.7763568394002505e-15,4.745340845421167e-16,2.487721962585999e-16,1.7763568394002505e-15,3.638507499755651e-16,2.2615654205327265e-16,7.105427357601002e-15,4.645789064150479e-16,8.487038232690086e-16
NYU_0051027,176,2.0,62,1.7763568394002505e-15,4.803204899126712e-16,2.5699607051508254e-16,1.7763568394002505e-15,4.0448495070140223e-16,3.2566542055671256e-16,7.105427357601002e-15,4.209310643599727e-16,9.737067119675447e-16
NYU_0051062,176,2.0,26,1.7763568394002505e-15,4.2634897073694277e-16,2.6113370725037536e-16,1.7763568394002505e-15,3.378134160410912e-16,2.713878504639272e-16,5.329070518200751e-15,3.7485494413251024e-16,8.519933729716016e-16
