file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Caltech_0051463,146,2.0,62,2.6645352591003757e-15,6.125135563051248e-16,2.1094237467877973e-16,1.7763568394002505e-15,4.169824701457322e-16,2.4178190314058963e-16,3.552713678800501e-15,4.760866677156927e-16,5.888293967641571e-16
KKI_0050781,152,2.5,62,3.552713678800501e-15,4.153289468537328e-16,4.588921835117314e-16,5.329070518200751e-15,4.59803485113302e-16,5.246831775635925e-16,7.105427357601002e-15,4.518165864680312e-16,9.473903143468002e-16
KKI_0050820,152,2.5,62,2.6645352591003757e-15,5.110990190545124e-16,3.231982582797678e-16,3.552713678800501e-15,4.405201773045959e-16,3.79942990649498e-16,7.105427357601002e-15,4.347119402780926e-16,8.815993202949391e-16
Leuven_1_0050710,246,1.666059970855713,17,2.6645352591003757e-15,5.791930145045741e-16,2.6578533612669836e-16,2.6645352591003757e-15,5.010390677300457e-16,3.1332960917198864e-16,5.329070518200751e-15,5.745063234993116e-16,4.3915488529617305e-16
Leuven_2_0050755,246,1.6512600183486938,62,1.7763568394002505e-15,5.411905186433266e-16,2.9729305437184745e-16,3.552713678800501e-15,3.9196213610675486e-16,3.6349524213653274e-16,3.552713678800501e-15,4.38762242378049e-16,6.579099405186112e-16
MaxMun_c_0051342,116,3.0,62,2.6645352591003757e-15,5.509823934334445e-16,2.61519201356148e-16,2.6645352591003757e-15,4.467336373314461e-16,2.434266779918862e-16,5.329070518200751e-15,4.20002891543837e-16,7.434382327860307e-16
NYU_0050966,176,2.0,62,2.6645352591003757e-15,4.633720387954637e-16,3.170303525874058e-16,3.552713678800501e-15,3.640992909236127e-16,3.7254150381866365e-16,7.105427357601002e-15,4.952482303402246e-16,1.0197604078038475e-15
NYU_0051001,176,2.0,62,2.6645352591003757e-15,4.057286005165405e-16,3.1415199659763687e-16,3.552713678800501e-15,4.31787530611642e-16,3.009937977872647e-16,7.105427357601002e-15,4.0250234376216715e-16,1.0921305012608947e-15
NYU_0051039,176,2.0,62,3.552713678800501e-15,4.501263422585354e-16,4.276414613370973e-16,3.552713678800501e-15,3.9400819688431753e-16,4.67116057768214e-16,1.0658141036401503e-14,4.822318496623555e-16,1.0592350042349642e-15
NYU_0051072,176,2.0,62,1.7763568394002505e-15,4.325496474017549e-16,2.8290127442300287e-16,1.7763568394002505e-15,4.448673422437872e-16,3.4951465590051227e-16,7.105427357601002e-15,4.368973707604334e-16,8.487038232690086e-16
NYU_0051105,176,2.0,62,3.552713678800501e-15,5.356056279980724e-16,3.4046839421838136e-16,1.7763568394002505e-15,3.94927986793979e-16,4.0050267629070464e-16,7.105427357601002e-15,5.218982069094515e-16,1.0066022089934752e-15
NYU_0051159,176,2.0,62,3.552713678800501e-15,4.797406402345207e-16,4.5395785895784175e-16,3.552713678800501e-15,4.0860826120972783e-16,3.4046839421838136e-16,7.105427357601002e-15,4.2342117816726595e-16,9.93444010183103e-16
Olin_0050135,206,1.5,62,3.552713678800501e-15,4.586178320252076e-16,3.9474596431116675e-16,5.329070518200751e-15,4.675647093842695e-16,4.63826508065621e-16,1.0658141036401503e-14,6.167715248709132e-16,1.1250259982868252e-15
Pitt_0050035,196,1.5,50,3.552713678800501e-15,4.708313694435206e-16,3.8323254035209106e-16,3.552713678800501e-15,4.2713921242611437e-16,5.23038402712296e-16,7.105427357601002e-15,4.601739879782282e-16,7.631755310015891e-16
SBL_0051564,196,2.200000047683716,62,1.7763568394002505e-15,4.5200931272347665e-16,2.9482589209490267e-16,1.7763568394002505e-15,4.1213679902388187e-16,3.2566542055671256e-16,7.105427357601002e-15,5.062425094022368e-16,7.204113848678794e-16
SDSU_0050194,176,2.0,51,2.6645352591003757e-15,4.066941554346399e-16,3.7130792268019126e-16,3.552713678800501e-15,4.325796645007599e-16,3.4046839421838136e-16,3.552713678800501e-15,3.7812002130768793e-16,6.41462192005646e-16
Stanford_0051171,176,2.0,61,3.552713678800501e-15,4.640143446976753e-16,3.412907816440296e-16,3.552713678800501e-15,4.645529822155286e-16,3.1415199659763687e-16,5.329070518200751e-15,3.9540946216461524e-16,6.38172642303053e-16
Trinity_0050236,146,2.0,51,3.552713678800501e-15,4.4396201917303135e-16,3.1487158559507913e-16,3.552713678800501e-15,4.5668153011923305e-16,3.593833050082914e-16,7.105427357601002e-15,4.471614969074759e-16,7.631755310015891e-16
Trinity_0051134,146,2.0,62,3.552713678800501e-15,5.137867811098635e-16,3.2443183941824017e-16,3.552713678800501e-15,3.6604185785228994e-16,2.6645352591003756e-16,7.105427357601002e-15,3.7668520795353767e-16,6.677785896263905e-16
UCLA_1_0051226,116,3.0,62,2.6645352591003757e-15,4.876634420491459e-16,2.8536843669994765e-16,3.552713678800501e-15,3.6356287403589814e-16,2.8454604927429937e-16,3.552713678800501e-15,3.5586963802177037e-16,5.559338997382265e-16
UCLA_1_0051272,116,3.0,62,2.6645352591003757e-15,4.732586908635622e-16,2.6049121707408763e-16,1.7763568394002505e-15,3.902641258279933e-16,2.89480373828189e-16,5.329070518200751e-15,7.152176210406163e-16,5.690920985485987e-16
UCLA_2_0051316,116,3.0,62,2.6645352591003757e-15,4.35368082748588e-16,2.426042905662379e-16,3.552713678800501e-15,4.673270810447606e-16,2.656311384843893e-16,7.105427357601002e-15,4.1649127724507216e-16,5.78960747656378e-16
UM_1_0050307,296,2.0,62,3.552713678800501e-15,4.657609458721854e-16,3.0757289719245075e-16,1.7763568394002505e-15,3.4621074953616426e-16,2.812564995717063e-16,5.329070518200751e-15,4.493019857653407e-16,6.052771452771224e-16
UM_1_0050345,296,2.0,62,1.7763568394002505e-15,4.2502755727131373e-16,3.108624468950438e-16,3.552713678800501e-15,4.2591609745276965e-16,3.8076537807514628e-16,7.105427357601002e-15,5.069592707237989e-16,7.960710280275196e-16
UM_1_0050377,296,2.0,62,3.552713678800501e-15,4.2377916376485017e-16,2.812564995717063e-16,3.552713678800501e-15,3.722998243158633e-16,3.4211316906967787e-16,7.105427357601002e-15,5.334046915025141e-16,8.059396771352989e-16
UM_2_0050424,296,2.0,62,3.552713678800501e-15,4.26974185240238e-16,2.935923109564303e-16,1.7763568394002505e-15,4.0669700180141114e-16,2.89480373828189e-16,7.105427357601002e-15,4.390560320593992e-16,7.829128292171475e-16
USM_0050481,236,2.0,62,3.552713678800501e-15,4.656010616869055e-16,5.411309260765578e-16,3.552713678800501e-15,4.375070716972167e-16,5.181040781584064e-16,1.0658141036401503e-14,4.643836039087287e-16,1.5526674596239227e-15
USM_0050521,236,2.0,62,3.552713678800501e-15,4.89215086269703e-16,4.054370008445942e-16,3.552713678800501e-15,4.626547239936122e-16,3.5856091758264317e-16,8.881784197001252e-15,6.330655941220744e-16,1.0131813083986615e-15
Yale_0050573,196,2.0,62,3.552713678800501e-15,3.6937415597858024e-16,2.697430756126306e-16,5.329070518200751e-15,4.0906666556809657e-16,3.478698810492157e-16,5.329070518200751e-15,4.0239052009397515e-16,6.38172642303053e-16
Yale_0050628,196,2.0,62,3.552713678800501e-15,4.480205647465988e-16,2.631639762074445e-16,1.7763568394002505e-15,3.908436615026284e-16,2.039520815607695e-16,3.552713678800501e-15,4.062699921907404e-16,4.2928623618839387e-16
