file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
CMU_a_0050656,236,2.0,62,3.552713678800501e-15,4.940672246924076e-16,3.8282134663926694e-16,3.552713678800501e-15,4.294757907408599e-16,4.07904163121539e-16,1.0658141036401503e-14,6.495138970667377e-16,7.960710280275196e-16
Caltech_0051482,146,2.0,49,2.6645352591003757e-15,4.2710975660596446e-16,2.3993153143288104e-16,2.6645352591003757e-15,4.758649520685589e-16,3.3388929481319524e-16,3.552713678800501e-15,4.198669026496257e-16,4.786294817272897e-16
KKI_0050793,124,2.5,62,3.552713678800501e-15,4.427492273223766e-16,2.730326253152237e-16,3.552713678800501e-15,4.2656629751809413e-16,3.758310535212567e-16,7.105427357601002e-15,4.4182632311533714e-16,8.421247238638225e-16
Leuven_1_0050689,246,1.6660900115966797,38,3.552713678800501e-15,5.237688307528549e-16,2.993490229359681e-16,2.6645352591003757e-15,7.28224005077228e-16,3.116848343206921e-16,5.329070518200751e-15,4.152277104586798e-16,5.23038402712296e-16
Leuven_2_0050735,246,1.6512500047683716,62,1.7763568394002505e-15,5.247372234577679e-16,2.5822965165355493e-16,3.552713678800501e-15,4.364364460756303e-16,2.722102378895754e-16,3.552713678800501e-15,4.333654497261168e-16,4.835638062811793e-16
MaxMun_a_0051370,116,3.0,62,8.881784197001252e-16,3.808404656003156e-16,1.3158198810372225e-16,8.881784197001252e-16,4.157245227609436e-16,1.603655480014115e-16,5.329070518200751e-15,5.19933364381083e-16,6.908054375445419e-16
MaxMun_d_0051351,196,3.0,61,1.7763568394002505e-15,5.254249046366915e-16,2.7632217501781674e-16,3.552713678800501e-15,4.325190141675978e-16,3.289549702593056e-16,3.552713678800501e-15,3.2234405942614657e-16,7.960710280275196e-16
NYU_0050981,176,2.0,62,3.552713678800501e-15,4.2064835360732464e-16,4.658824766297416e-16,3.552713678800501e-15,3.7530167448051586e-16,4.0954893797283555e-16,7.105427357601002e-15,4.447596527354783e-16,9.34232115536428e-16
NYU_0051015,176,2.0,57,1.7763568394002505e-15,4.2998912534993334e-16,2.5329532709966536e-16,1.7763568394002505e-15,3.4227386230738924e-16,2.656311384843893e-16,7.105427357601002e-15,4.27719298560628e-16,7.960710280275196e-16
NYU_0051052,176,2.0,62,1.7763568394002505e-15,4.4004103832342273e-16,2.3438041630975528e-16,3.552713678800501e-15,4.563830823640106e-16,3.503370433261605e-16,7.105427357601002e-15,5.022588310868146e-16,9.572589634545794e-16
NYU_0051084,176,2.0,62,3.552713678800501e-15,5.178500103592125e-16,5.559338997382265e-16,3.552713678800501e-15,3.598737424923453e-16,4.95077230240255e-16,1.0658141036401503e-14,4.824038666451468e-16,9.539694137519865e-16
NYU_0051122,176,2.0,62,5.329070518200751e-15,5.893125923555375e-16,5.575786745895231e-16,3.552713678800501e-15,3.986192415777775e-16,4.0461461341894593e-16,1.0658141036401503e-14,4.66682152161336e-16,1.105288700071267e-15
Olin_0050114,206,1.5,62,5.329070518200751e-15,5.41982746880579e-16,2.993490229359681e-16,3.552713678800501e-15,4.7948286952695e-16,3.108624468950438e-16,3.552713678800501e-15,3.470340354213046e-16,6.480412914108321e-16
Pitt_0050013,196,1.5,62,2.6645352591003757e-15,5.757487936232452e-16,3.865220900546841e-16,3.552713678800501e-15,4.575636505740879e-16,4.63826508065621e-16,7.105427357601002e-15,3.6723471363820765e-16,8.289665250534502e-16
Pitt_0050048,196,1.5,62,3.552713678800501e-15,5.19537834019038e-16,3.0428334748985774e-16,3.552713678800501e-15,3.787269724571644e-16,2.6480875105874105e-16,7.105427357601002e-15,5.973450794510101e-16,6.052771452771224e-16
SBL_0051576,196,2.200000047683716,52,3.552713678800501e-15,4.658486560866968e-16,2.8166769328453047e-16,3.552713678800501e-15,4.2821771005505806e-16,2.935923109564303e-16,5.329070518200751e-15,4.177753972022879e-16,6.940949872471349e-16
SDSU_0050207,176,2.0,62,3.552713678800501e-15,4.596047788200649e-16,4.3175339846533865e-16,3.552713678800501e-15,4.1582453611528143e-16,5.526443500356335e-16,7.105427357601002e-15,4.5084926099800465e-16,7.138322854626932e-16
Stanford_0051184,236,2.0,62,3.552713678800501e-15,4.638814089415867e-16,3.100400594693956e-16,3.552713678800501e-15,4.32222247803267e-16,3.8158776550079455e-16,8.881784197001252e-15,7.254210599776968e-16,6.41462192005646e-16
Trinity_0050251,146,2.0,62,5.329070518200751e-15,5.164071822614791e-16,5.139921410301651e-16,3.552713678800501e-15,4.1512872413130803e-16,4.556026338091383e-16,7.105427357601002e-15,3.536188415709032e-16,8.684411214845669e-16
UCLA_1_0051205,116,3.0,62,3.552713678800501e-15,4.405754389945022e-16,2.4589384026883096e-16,1.7763568394002505e-15,3.970086970615605e-16,2.7385501274087196e-16,5.329070518200751e-15,4.238465372467528e-16,5.559338997382265e-16
UCLA_1_0051248,116,3.0,62,1.7763568394002505e-15,4.15746169482003e-16,2.6234158878179627e-16,1.7763568394002505e-15,3.2769722919235734e-16,2.680983007613341e-16,5.329070518200751e-15,5.206733111245345e-16,6.809367884367627e-16
UCLA_2_0051293,116,3.0,62,3.552713678800501e-15,4.775450861455499e-16,2.1711028037114172e-16,2.6645352591003757e-15,4.711356038114061e-16,2.606968139304997e-16,5.329070518200751e-15,3.985046020948171e-16,4.5395785895784175e-16
UM_1_0050284,296,2.0,62,3.552713678800501e-15,4.354968143238431e-16,4.621817332143244e-16,3.552713678800501e-15,4.220047322953055e-16,4.67116057768214e-16,1.0658141036401503e-14,5.504647517746404e-16,1.0723932030453365e-15
UM_1_0050324,296,2.0,62,2.6645352591003757e-15,4.1431255928270397e-16,2.631639762074445e-16,2.6645352591003757e-15,4.2534570549466276e-16,2.6480875105874105e-16,5.329070518200751e-15,4.1693482023212363e-16,7.7633372981196135e-16
UM_1_0050357,296,2.0,62,1.7763568394002505e-15,4.86409074481222e-16,2.4918338997142403e-16,2.6645352591003757e-15,4.523929592760813e-16,2.516505522483688e-16,5.329070518200751e-15,4.754085558282008e-16,5.197488530097029e-16
UM_2_0050399,296,2.0,62,3.552713678800501e-15,3.9890345108752e-16,3.602056924339397e-16,3.552713678800501e-15,4.0913904489991125e-16,3.733638912443119e-16,7.105427357601002e-15,5.538946952024728e-16,1.1316050976920115e-15
USM_0050440,236,2.0,62,1.7763568394002505e-15,4.33006256015359e-16,3.577385301569949e-16,1.7763568394002505e-15,3.587451653317605e-16,3.273101954080091e-16,7.105427357601002e-15,4.426188915032898e-16,9.671276125623585e-16
