cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760818,0.47508203219626066,0.4961131053315422,0.5073375262054507,0.5362020744786276,0.520348389085864
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760819,0.5314364993723711,0.4951133035301372,0.5094339622641509,0.5038296372965712,0.503904512321346
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760820,0.47892268052588693,0.4840538219295734,0.49056603773584906,0.5258869387125901,0.5072694840229911
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760821,0.4912682507872889,0.49475874826576227,0.510482180293501,0.5183157523838886,0.4991455438349226
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760822,0.5153647955251162,0.5017023057103217,0.5094339622641509,0.48072848994692685,0.4924310158779097
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760823,0.45715166596930124,0.47691647030324386,0.4916142557651992,0.49814353982690657,0.49485564535664733
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760824,0.5302737342817503,0.5269417956792706,0.5293501048218029,0.4739368847585281,0.4902948754652161
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760825,0.42541786870444187,0.4483736704177586,0.4591194968553459,0.46563016142174457,0.48487084058226343
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760826,0.4450615516747781,0.4951463366293026,0.510482180293501,0.4950516417450285,0.49485564535664733
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760827,0.4767953489396376,0.5085599770970513,0.5241090146750524,0.45670241582065224,0.4983483450417318
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760828,0.5171882225990443,0.503997004999009,0.5115303983228512,0.5104626836089762,0.5021273315862494
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760829,0.4934396265057588,0.49879539298376974,0.5094339622641509,0.5096082274438988,0.5089409588407584
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760830,0.5166024356405118,0.5189587967143078,0.5220125786163522,0.4977735691162545,0.49934814684313683
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760831,0.4457882798564161,0.5,0.5230607966457023,0.5307229844303993,0.49473011957981894
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760832,0.4804554163271598,0.48641458741659144,0.4947589098532495,0.5211345768459997,0.5144068356493205
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760833,0.49691470853795505,0.5048074170318659,0.5157232704402516,0.49493712700125525,0.5010592613799026
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760834,0.4805479090048228,0.491554537646722,0.5010482180293501,0.5010020040080161,0.5105617829064723
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760835,0.5012002026030082,0.5080116276509062,0.5251572327044025,0.4828690347728424,0.4885198969367306
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760836,0.49688387764540065,0.5076526679733092,0.519916142557652,0.5382501266268801,0.5411306128740998
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760837,0.5264110638860138,0.5217732167631968,0.5283018867924528,0.5109691911295118,0.5022594639829109
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760838,0.44504833843511193,0.46802616221453897,0.480083857442348,0.5396595388579357,0.5230328789447025
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760839,0.4960646567860996,0.48195511902926735,0.4916142557651992,0.49685745116606833,0.509625845096787
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760840,0.4747781276839393,0.4925653504811821,0.5146750524109015,0.5387566341474157,0.5374485234204673
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760841,0.5226188641018301,0.5166640974256205,0.519916142557652,0.4766235768239777,0.48273029575634785
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760842,0.441053535642714,0.4815719350789491,0.4979035639412998,0.5049043141227509,0.5094915104935145
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760843,0.4942368252989495,0.48198594992182164,0.48951781970649894,0.5021471514457486,0.5007333348014711
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760844,0.47612587812988616,0.4841859543262349,0.4947589098532495,0.5420995837829505,0.5333105771983527
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760845,0.5276046598691889,0.5088748926424277,0.5125786163522013,0.48112929155013323,0.49381840604285493
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760846,0.5309255874386135,0.5261357880596358,0.5314465408805031,0.4386531304366975,0.471032174238587
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20760847,0.5048514611640864,0.5048382479244202,0.5136268343815513,0.4921403246052545,0.502547953048955
