cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860818,0.4795745336827501,0.48683300667268603,0.49266247379454925,0.5193331718381818,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860819,0.5014248276773328,0.5041335418088925,0.5220125786163522,0.5484419388227004,0.5444008896914708
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860820,0.4933647514809839,0.5012508533550618,0.510482180293501,0.49471690634015286,0.49194873263009536
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860821,0.43350877579334496,0.4910436257129644,0.5094339622641509,0.5348587284459028,0.524065713845273
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860822,0.4557202316721355,0.4604241449932832,0.46331236897274636,0.5022528573630778,0.5118853090796979
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860823,0.4807989605584796,0.4915281111673897,0.5094339622641509,0.499821621264507,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860824,0.5036710784205773,0.5073267413948777,0.5157232704402516,0.5061331454117025,0.4936884758528045
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860825,0.5020062102226431,0.5022880926688542,0.5157232704402516,0.4645951243145632,0.48040476557510625
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860826,0.49966746680173535,0.5074853002708715,0.5115303983228512,0.5034816886520294,0.4973067013147173
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860827,0.4937699574974124,0.48544121209451874,0.48846960167714887,0.5121143385672444,0.5205487898874672
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860828,0.5191878262018543,0.5267854390098878,0.5366876310272537,0.44939549428527387,0.4899755555066176
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860829,0.48495672664009337,0.4985663634962232,0.5052410901467506,0.497553348455152,0.5003413420247087
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860830,0.4625294545134224,0.4819198837234909,0.48742138364779874,0.4881455218128564,0.49421039881961726
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860831,0.4807637252527032,0.4851549252350856,0.4947589098532495,0.5131581845008699,0.49009667687022396
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860832,0.5001035037107182,0.49934154022330374,0.5052410901467506,0.5216190623004251,0.5097491686670044
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860833,0.5473364311039662,0.5251029531590654,0.5324947589098532,0.5140126406659473,0.4968640577859015
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860834,0.4929551410513334,0.4945253143649937,0.5,0.524975225175626,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860835,0.4966988922900747,0.4913937765641172,0.5020964360587002,0.4994868858596314,0.49773172719064507
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860836,0.5303001607610827,0.5308242859345064,0.5387840670859538,0.52388733510978,0.517798233830298
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860837,0.47686581955119034,0.48755092602787997,0.5031446540880503,0.4665594926115968,0.4928824682331696
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860838,0.48017353388094874,0.5007047061155278,0.5146750524109015,0.5457200114514744,0.5333105771983527
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860839,0.4832213878306063,0.5003457464379308,0.5094339622641509,0.5255566077209364,0.5277191746129621
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860840,0.47332907573388533,0.47384439208086504,0.4863731656184486,0.5293311898522319,0.5017771807350966
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860841,0.513893721508952,0.5,0.5230607966457023,0.4980774736285758,0.49181660023343393
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860842,0.4752582087251426,0.4803739346825519,0.4937106918238994,0.48270607148362665,0.4922019863903631
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860843,0.4486203175581933,0.4809222841286969,0.49266247379454925,0.5172498843841529,0.5050320421061905
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860844,0.47289744323812466,0.5003853861569293,0.519916142557652,0.45867559294413,0.48732409874694443
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860845,0.46580633795062654,0.49323922570415557,0.5083857442348009,0.4953291197780175,0.49107665881212975
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860846,0.4657358673390738,0.47452046951044946,0.4832285115303983,0.51808231848312,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860847,0.49322821467110045,0.49715034464533464,0.5125786163522013,0.5077759915435267,0.5056112224448898
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860848,0.4946288180757119,0.5096500693695083,0.5125786163522013,0.5077627783038605,0.49747627122376625
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860849,0.49553612719945395,0.49310048668766104,0.4947589098532495,0.49202140544825923,0.494917307141756
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860850,0.5269219758197714,0.5072915060891013,0.5115303983228512,0.5219582021185227,0.5236164636966241
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860851,0.4949459358276994,0.5036424497346341,0.5125786163522013,0.4930432293157744,0.5023541588671849
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860852,0.483287454028937,0.4788500077077231,0.48532494758909855,0.5494857847563258,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860853,0.5499306304917528,0.5381576339492171,0.5408805031446541,0.5354357065779911,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860854,0.5198749146644939,0.5102028232288753,0.5178197064989518,0.4695544936025898,0.48664361690413793
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860855,0.4815961593516704,0.5012178202558965,0.5094339622641509,0.4886652425730582,0.501087890065846
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20860856,0.4245678169525865,0.46486159131449717,0.4811320754716981,0.50935277147702,0.514893523310357
