cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760818,0.4519236274747297,0.47132066330463124,0.480083857442348,0.5047677773128675,0.524070118258495
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760819,0.5020678720077518,0.5080028188244621,0.5125786163522013,0.5179898258054572,0.4968860798520117
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760820,0.48272368913651476,0.4861216939373252,0.4916142557651992,0.5506661674998349,0.5464643572860006
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760821,0.5183906274086635,0.49917857693408796,0.5031446540880503,0.521896540333414,0.5150190490871853
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760822,0.5178620978220178,0.5194763152678985,0.5230607966457023,0.5330308969587527,0.5222885331101764
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760823,0.49113611839062743,0.4964037966041974,0.5073375262054507,0.49054152260565076,0.48728225682133497
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760824,0.4758572089233412,0.4839855535246317,0.48532494758909855,0.4854147856151864,0.4929397256050563
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760825,0.5259838358034751,0.5279437996872867,0.5303983228511531,0.5296439031909974,0.5211896320112753
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760826,0.5283181748111607,0.530238498975974,0.5324947589098532,0.4980378339095774,0.5031205267678214
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760827,0.5222444889779558,0.5309189808187804,0.5356394129979035,0.5294677266621154,0.5251976480433393
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760828,0.48781959523442486,0.4649518817855491,0.4716981132075472,0.5183950318218855,0.5254905415226057
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760829,0.5158096412605431,0.5122024268316854,0.5136268343815513,0.5173952300204805,0.4989517496531525
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760830,0.485018388425202,0.47623378625382634,0.48532494758909855,0.5298156753066573,0.5117862097822018
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760831,0.4745535026096148,0.4763923451298201,0.4811320754716981,0.5231385848620318,0.5189587967143078
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760832,0.5209539959038957,0.5072915060891013,0.5115303983228512,0.5040674756105619,0.5046752846352045
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760833,0.46748441938822705,0.47157611927151005,0.4758909853249476,0.5522209253672179,0.5352220925367218
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760834,0.5008390407188003,0.5003435442313198,0.5062893081761006,0.5387786562135259,0.5188971349291991
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760835,0.46917571406549363,0.46172124468717657,0.47064989517819705,0.4978924882732498,0.4887709484903874
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760836,0.49593252438943825,0.5023805853465172,0.5094339622641509,0.4714924354202912,0.47054108216432866
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760837,0.5567838974652602,0.5467550485586559,0.549266247379455,0.4853443150036337,0.49410689510889916
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760838,0.5404347155850161,0.5196062454579489,0.5241090146750524,0.48034971040983065,0.4851196899293092
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760839,0.44962452377282036,0.4637560835957629,0.47064989517819705,0.49561981105067276,0.4945253143649937
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760840,0.5089519698738136,0.5080975137087361,0.5094339622641509,0.5136558831949612,0.5093637825100751
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760841,0.46997731727190645,0.48667224559008126,0.4937106918238994,0.4855381091854038,0.48641458741659144
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760842,0.49786165738069543,0.4916800634235504,0.49580712788259956,0.48688145521812853,0.48230526988042016
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760843,0.5015745777268823,0.48738135611883104,0.4916142557651992,0.5253231738201678,0.5161135457728644
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760844,0.5329956616529763,0.5248078574731881,0.5262054507337526,0.4697703098504702,0.4717038472549494
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760845,0.5445748640137418,0.5394833623290537,0.5429769392033543,0.47492347332026696,0.4757757272787333
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760846,0.49596775969521456,0.5055165275606157,0.5136268343815513,0.488462639564844,0.48579796956550464
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760847,0.48378515272302847,0.4833733400867669,0.48742138364779874,0.4985179149507807,0.5001167169503843
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760848,0.49651831134797064,0.4942962848774472,0.49580712788259956,0.5181351714417847,0.5142394679468828
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760849,0.47550926027879936,0.4706071483626594,0.4758909853249476,0.47351406108921135,0.4745490981963928
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760850,0.48071087229403864,0.4778127683939307,0.480083857442348,0.5072782928494352,0.4939439318196833
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760851,0.5506089101279482,0.5503424431280143,0.5524109014675053,0.46456869783523086,0.46827721376819575
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760852,0.4826223876324076,0.4813054680790152,0.4863731656184486,0.5187561937060935,0.5071285427998855
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760853,0.5614613843070757,0.5609438657534851,0.5628930817610063,0.5036050122222466,0.49556255367878616
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760854,0.4941135017287322,0.4921997841837521,0.5,0.4799797396991785,0.4946904798608205
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760855,0.47843379065823954,0.4771653196502896,0.4779874213836478,0.5375498249245745,0.5292386971745688
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760856,0.5254597106300514,0.518892730515977,0.519916142557652,0.5470281221784228,0.5322799445043934
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760857,0.4757118632870136,0.4926512365390121,0.4989517819706499,0.5234116584817987,0.5128498755753265
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760858,0.45257988504481494,0.46666079411570394,0.46750524109014674,0.515615847078773,0.5037019093131317
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760859,0.46564337466141076,0.4828910568389526,0.49056603773584906,0.5063621748992491,0.5137593869056796
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760860,0.4910260080600762,0.4747781276839393,0.48218029350104824,0.5317668303640248,0.518443480367328
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760861,0.4981611574797947,0.49500979981941906,0.5,0.49366865599330534,0.49559558677795146
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760862,0.47672928274130677,0.48880618379616375,0.4968553459119497,0.5171926270122662,0.5197383778546103
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760863,0.5084718888326103,0.5028298354951661,0.5052410901467506,0.5064810940562443,0.482014578607765
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760864,0.5100002202206612,0.5038648726023476,0.5073375262054507,0.49595014204232646,0.5012794820410051
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760865,0.49421480323283934,0.4968838776454007,0.5010482180293501,0.5491510493514502,0.538609086304477
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760866,0.4892642427712568,0.4887731506969984,0.49580712788259956,0.4975885837609285,0.4946860754475985
OLD|all3|F_TRAINFOLD_BAND_Z|logreg,21760867,0.5229756215728161,0.5093902089894073,0.510482180293501,0.493461648571869,0.49051509612631855
