cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360818,0.4405250060560682,0.4757845361051774,0.48951781970649894,0.4913827655310621,0.4895174965315246
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360819,0.5411746570063203,0.523160606928142,0.5262054507337526,0.4747913409236054,0.47481336298971566
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360820,0.5268911449272171,0.5263956484397366,0.5335429769392034,0.5084322491136118,0.5146622916161994
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360821,0.4507916932766632,0.4870686427800656,0.5062893081761006,0.49543923010856883,0.49640159439758635
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360822,0.46837851527230284,0.499997797793389,0.519916142557652,0.5060318439075955,0.503358365081812
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360823,0.48076812966592525,0.49831090752934437,0.5094339622641509,0.5354973683630999,0.5275275826378031
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360824,0.5031293355942654,0.5117575810962585,0.5241090146750524,0.4602655861172895,0.4997709705124535
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360825,0.4736329802462067,0.49834394062850973,0.510482180293501,0.4729282741306789,0.48537955030941005
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360826,0.46308881499262255,0.48212028452509414,0.4968553459119497,0.4751525028078134,0.49411570393534326
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360827,0.5171353696403796,0.5058358475192143,0.5083857442348009,0.5141579863022748,0.5125591843026713
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360828,0.5188398775573124,0.5067431566429562,0.5125786163522013,0.5003105111321544,0.49187385760532054
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360829,0.49610870091832016,0.5003831839503182,0.5167714884696016,0.5296394987777754,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360830,0.476570723865313,0.4912352176881235,0.5062893081761006,0.5274813362989715,0.5152745050540641
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360831,0.5039089167345681,0.5097271466008941,0.5303983228511531,0.5619150388689467,0.5463674601951155
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360832,0.48071968112048274,0.48735272743288777,0.4968553459119497,0.5116518751789293,0.5230967429364223
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360833,0.47938073950098,0.4949217115549781,0.5125786163522013,0.5126913166993328,0.4970534475544495
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360834,0.5198132528793851,0.5096544737827303,0.5188679245283019,0.48924222070514656,0.4823383029795856
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360835,0.46246779272831373,0.48629126384637406,0.5031446540880503,0.5058336453126032,0.50090290471052
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360836,0.4804377986742717,0.47972208152568874,0.48532494758909855,0.5092074258406923,0.5005153163469797
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360837,0.5024026074126274,0.5029289347926622,0.5083857442348009,0.5271201744147636,0.5201545949040939
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360838,0.4763505032042107,0.4793036622695941,0.48742138364779874,0.5142857142857142,0.5004822832478143
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360839,0.5350216917351186,0.502713118544782,0.5230607966457023,0.5121583826994649,0.5125613865092823
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360840,0.4979805765376908,0.49591490673655003,0.5010482180293501,0.5252747252747252,0.5109427646501795
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360841,0.4868418154991301,0.4938470347287982,0.5,0.508894712501927,0.5002796802396001
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360842,0.4874804554163272,0.48337774449998905,0.4937106918238994,0.514259287806382,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360843,0.48215551983087046,0.4869959699619018,0.4947589098532495,0.47347001695699087,0.4916536369442181
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360844,0.4860710431852716,0.5,0.5230607966457023,0.510806227840296,0.5013543570657799
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360845,0.4179744103591799,0.4573300447047942,0.4727463312368973,0.4584729899359158,0.47781937501376376
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360846,0.5020942984870841,0.5105926137990267,0.5209643605870021,0.5280539100178379,0.5081988152128433
