cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360818,0.4779493052038143,0.5028034090158339,0.5136268343815513,0.503640247528023,0.4935651522825872
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360819,0.51735118588826,0.5147569865004735,0.5178197064989518,0.5115021251293796,0.5012838864542271
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360820,0.5117884119888128,0.4931070933074941,0.5041928721174004,0.4898059855975687,0.5126935189059437
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360821,0.46238851329031694,0.4911735559030148,0.510482180293501,0.4716333766433967,0.48040476557510625
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360822,0.4784205774185734,0.5041996080072233,0.5241090146750524,0.5120702944350239,0.5
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360823,0.4763725252703208,0.48160056376489246,0.49266247379454925,0.5068510647668965,0.5042898984782752
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360824,0.48017353388094874,0.47481336298971566,0.4863731656184486,0.4859389107886102,0.494276465017948
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360825,0.4698804201810214,0.490554735845317,0.5031446540880503,0.44147635931203066,0.47345239930410266
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360826,0.4862119844083771,0.48835252923429273,0.4947589098532495,0.45979431390253034,0.47949965865797534
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360827,0.49721420863705434,0.4879957717633069,0.49266247379454925,0.5347486181153516,0.5295602193397785
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360828,0.45405976788742314,0.4820850492193178,0.49266247379454925,0.48703560968090026,0.4870003743751239
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360829,0.48602699905305125,0.49013411438261134,0.5020964360587002,0.5228126582836001,0.49899799599198397
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360830,0.5011341364046774,0.5097579774934484,0.5283018867924528,0.4906692505890903,0.4941112995221212
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360831,0.48167984320288926,0.5007994009998018,0.5115303983228512,0.5394569358497214,0.5162500825827478
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360832,0.4943777665220551,0.49720760201722125,0.5020964360587002,0.510806227840296,0.514345173864212
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360833,0.5167433768636174,0.5258186703076483,0.539832285115304,0.4658944262150675,0.49265784315884514
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360834,0.518531568631769,0.4933008874892642,0.5041928721174004,0.544491180162523,0.5244577066220353
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360835,0.4605166376709463,0.4788896474267216,0.49580712788259956,0.5490365346076769,0.4983835803475082
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,21360836,0.4904314122750996,0.48784161730053516,0.5031446540880503,0.48424321169812157,0.4997665660992314
