cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060818,0.48985443414301133,0.5046796890484265,0.5178197064989518,0.5248871369111849,0.5045893985773745
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060819,0.5085467638573851,0.5041885969741682,0.5083857442348009,0.5706754167676011,0.549954854764474
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060820,0.48056112224448894,0.4900019819859499,0.4979035639412998,0.48476293245832325,0.48887885661432756
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060821,0.4827016670704045,0.5123103349556255,0.5293501048218029,0.46618952190094476,0.4834416084917087
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060822,0.49142240525006053,0.5044154242551036,0.5094339622641509,0.4513995023013059,0.4617542777863419
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060823,0.4986148120416658,0.496368561298421,0.5031446540880503,0.4512893919707547,0.46550243343830516
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060824,0.46383756524037084,0.5,0.5230607966457023,0.47388403179986344,0.4736792265850382
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060825,0.4546499592591777,0.478107864079808,0.4863731656184486,0.4968750688189566,0.48744962452377283
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060826,0.4585390561342465,0.4890021801845449,0.5,0.5027373428175032,0.48609746966460393
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060827,0.491281464026955,0.49579598757955473,0.5157232704402516,0.5329207866282015,0.5186020392433218
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060828,0.4861371093836024,0.48182959325243896,0.4968553459119497,0.5379109868087825,0.5
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060829,0.5422625470721664,0.546237530005065,0.5482180293501048,0.5080094254442952,0.5115571802946552
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060830,0.5057984100068269,0.5000176176528882,0.5020964360587002,0.5225527979034993,0.5219009447466361
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060831,0.4215507938954833,0.4524741791274858,0.4570230607966457,0.5029663723050497,0.4995683675042393
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060832,0.4595652844149838,0.49443942830716375,0.5157232704402516,0.5585324495144135,0.542231716179612
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060833,0.4929727587042216,0.49856856570283425,0.5083857442348009,0.473205752163668,0.4888436213085512
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060834,0.4995617608844062,0.5005417428263119,0.5125786163522013,0.4513246272765311,0.4849963663590918
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060835,0.4846043735823295,0.48842520205245654,0.5062893081761006,0.4865246977471427,0.479565724856306
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060836,0.4956021933977846,0.5081041203285692,0.5188679245283019,0.47262436961835763,0.49579378537294366
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060837,0.47276531084146317,0.4992556541654738,0.5209643605870021,0.4587416591424608,0.48431808672289633
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060838,0.5265652183487856,0.5151798101697901,0.5220125786163522,0.47088462639564843,0.47697813208835255
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060839,0.5024290338919598,0.49468827765420953,0.5020964360587002,0.5075954106014227,0.5178620978220176
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060840,0.4895196987381356,0.4849611310533154,0.4947589098532495,0.43165011341364046,0.4701931335197868
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060841,0.49561981105067276,0.5056860974696646,0.5251572327044025,0.484837807483098,0.4908388204981391
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060842,0.5156290603184391,0.49297496091083265,0.5,0.4809531150212513,0.49679358717434874
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060843,0.4705631042304389,0.47397432227091546,0.48742138364779874,0.49691470853795505,0.49132991257239755
OLD|slow4|B_SUBJ_JOINT_MINMAX|logreg,22060844,0.4979189147525821,0.4865136867140875,0.4979035639412998,0.5367350084784954,0.5257526041093176
