cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
M1|all3|D_SUBJ_BAND_Z|linsvm,21960818,0.5001915919751592,0.49972692638023297,0.5020964360587002,0.5440110991213196,0.518795833425092
M1|all3|D_SUBJ_BAND_Z|linsvm,21960819,0.44595124314563195,0.47102556761875397,0.47379454926624737,0.5037855931643507,0.509810830452113
M1|all3|D_SUBJ_BAND_Z|linsvm,21960820,0.4793322909555374,0.4770045585676848,0.4790356394129979,0.4880750512013038,0.49681781144706993
M1|all3|D_SUBJ_BAND_Z|linsvm,21960821,0.5143253540047127,0.5147569865004735,0.5178197064989518,0.4839304983593561,0.4906758572089233
M1|all3|D_SUBJ_BAND_Z|linsvm,21960822,0.4732718183619987,0.4788147724019467,0.4811320754716981,0.5075161311634258,0.5046070162302627
M1|all3|D_SUBJ_BAND_Z|linsvm,21960823,0.49537756832346014,0.49824043691779163,0.5010482180293501,0.5013984011980004,0.5036380453214121
M1|all3|D_SUBJ_BAND_Z|linsvm,21960824,0.5249179678037393,0.5165011341364046,0.5178197064989518,0.5103966174106455,0.49549208306723336
M1|all3|D_SUBJ_BAND_Z|linsvm,21960825,0.47703759166685017,0.494102490695677,0.49580712788259956,0.4622916161994318,0.4578057213327754
M1|all3|D_SUBJ_BAND_Z|linsvm,21960826,0.49399017815851487,0.5003083089255433,0.5020964360587002,0.5054636746019512,0.5050915016846881
M1|all3|D_SUBJ_BAND_Z|linsvm,21960827,0.5438525402453258,0.5447180074434583,0.5461215932914046,0.5247285780351912,0.5205091501684688
M1|all3|D_SUBJ_BAND_Z|linsvm,21960828,0.5142064348477173,0.5134973243189677,0.5178197064989518,0.4738267744279768,0.4738686163535863
M1|all3|D_SUBJ_BAND_Z|linsvm,21960829,0.47710365786518094,0.48944922812658287,0.49266247379454925,0.4942632517782819,0.50227928384241
M1|all3|D_SUBJ_BAND_Z|linsvm,21960830,0.5330397057851968,0.524970820762404,0.5283018867924528,0.5100398599396595,0.5053183289656236
M1|all3|D_SUBJ_BAND_Z|linsvm,21960831,0.4923957805721333,0.5004052060164285,0.5020964360587002,0.48649827126781037,0.5023123169415755
M1|all3|D_SUBJ_BAND_Z|linsvm,21960832,0.5002048052148252,0.49494373362108834,0.4979035639412998,0.49433812680305667,0.4895461252174679
M1|all3|D_SUBJ_BAND_Z|linsvm,21960833,0.5388050826928583,0.5301085687859235,0.5314465408805031,0.48960778700257657,0.49222841286969543
M1|all3|D_SUBJ_BAND_Z|linsvm,21960834,0.4806756369882622,0.4874121870113854,0.48951781970649894,0.4680966328260917,0.47390164945275165
M1|all3|D_SUBJ_BAND_Z|linsvm,21960835,0.4633662930256117,0.47296571164306633,0.4769392033542977,0.5410116937171046,0.5358299015613646
M1|all3|D_SUBJ_BAND_Z|linsvm,21960836,0.49422801647250547,0.49080578739897374,0.49266247379454925,0.4952454359267986,0.500178378735493
M1|all3|D_SUBJ_BAND_Z|linsvm,21960837,0.4946288180757119,0.4860225946398291,0.48846960167714887,0.5425224074522672,0.534052720826268
M1|all3|D_SUBJ_BAND_Z|linsvm,21960838,0.5015657689004382,0.5098438635512784,0.5125786163522013,0.5133607875090842,0.5085181351714418
M1|all3|D_SUBJ_BAND_Z|linsvm,21960839,0.49193772159704025,0.4837609284503072,0.48742138364779874,0.5121892135920192,0.5032812878504261
M1|all3|D_SUBJ_BAND_Z|linsvm,21960840,0.4899293091677861,0.48182078442599485,0.48427672955974843,0.5369067805941553,0.5366050782884451
M1|all3|D_SUBJ_BAND_Z|linsvm,21960841,0.5306260873395142,0.5165011341364046,0.5178197064989518,0.5438217093527715,0.5341165848179876
M1|all3|D_SUBJ_BAND_Z|linsvm,21960842,0.5184038406483297,0.526974828778436,0.5303983228511531,0.5036842916602435,0.5106520733775243
M1|all3|D_SUBJ_BAND_Z|linsvm,21960843,0.5186460833755423,0.5217379814574203,0.5241090146750524,0.45530181241604084,0.46759893413200027
M1|all3|D_SUBJ_BAND_Z|linsvm,21960844,0.5480587548723821,0.5357330044704794,0.5377358490566038,0.5017155189499879,0.5101015217247682
M1|all3|D_SUBJ_BAND_Z|linsvm,21960845,0.4864278006562575,0.4909357175890242,0.4937106918238994,0.5104230438899778,0.5090026206258671
M1|all3|D_SUBJ_BAND_Z|linsvm,21960846,0.4540641723006452,0.48343720407848667,0.4863731656184486,0.5339470149089387,0.5221894338126802
M1|all3|D_SUBJ_BAND_Z|linsvm,21960847,0.4619744984474443,0.4568037173247594,0.4591194968553459,0.4785483054020128,0.48359796516109144
M1|all3|D_SUBJ_BAND_Z|linsvm,21960848,0.522429474333282,0.5259397916712546,0.5283018867924528,0.4828822480125085,0.5082913078905062
