cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460818,0.4950736638111387,0.5010262282807373,0.5125786163522013,0.49247065559690806,0.49724503952960863
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460819,0.47186681054416524,0.49928868726463915,0.5220125786163522,0.5190468849787487,0.4956660573895043
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460820,0.531793256843357,0.5152436741615098,0.5209643605870021,0.5233147613909137,0.5038692770155696
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460821,0.5098328525182233,0.510718139575855,0.5157232704402516,0.48286022594639827,0.4873835583254421
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460822,0.5119381620383624,0.5042524609658878,0.5073375262054507,0.5224470919861701,0.5175758109625845
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460823,0.5095641833116782,0.5073289436014887,0.5188679245283019,0.5261423946794688,0.5146600894095884
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460824,0.49071769913453284,0.48532009073091237,0.5,0.5046268360897619,0.5125944196084476
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460825,0.4956286198771169,0.489195974366315,0.5,0.48527824880530296,0.4897465260190711
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460826,0.48642780065625757,0.495274064612742,0.5083857442348009,0.4760598119315554,0.47759034552621726
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460827,0.5297716311744368,0.5218679116474708,0.5251572327044025,0.5066440573454601,0.4997709705124535
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460828,0.4780153714021449,0.4944658547864961,0.5073375262054507,0.4514611640864146,0.482831597260455
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460829,0.45612103327534187,0.4710938360236957,0.4790356394129979,0.47620515756788306,0.49449228126582834
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460830,0.49228126582836,0.49714594023211256,0.5062893081761006,0.520341782466031,0.505545156246559
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460831,0.4773150696998392,0.496185778149706,0.5188679245283019,0.4878900658459776,0.49530489550529627
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460832,0.5036710784205773,0.49831310973595544,0.5125786163522013,0.49867647382677444,0.48948886784558127
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460833,0.478834592261446,0.4809222841286969,0.49266247379454925,0.4983241207690105,0.5021933977845802
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460834,0.5130524785835407,0.5186460833755423,0.5366876310272537,0.48180757118632866,0.49694994384373137
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460835,0.4636437710586007,0.5047831927591446,0.5272536687631028,0.4970468409346165,0.5048382479244202
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460836,0.5337796472065008,0.525067717853289,0.5283018867924528,0.4890396176969323,0.49333171838181855
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460837,0.5503578585742914,0.5099165363694422,0.5241090146750524,0.49513973000946954,0.48231407870686427
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460838,0.4846880574335484,0.493554141249532,0.4968553459119497,0.5207029443502389,0.5041313396022815
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460839,0.4749410909731551,0.5021978021978022,0.5251572327044025,0.5127441696579973,0.5192494879869629
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460840,0.5034949018916955,0.49458917835671345,0.4989517819706499,0.5368935673544892,0.5
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460841,0.5112290515096126,0.5176683036402475,0.5241090146750524,0.4886035807879496,0.48561518641678963
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460842,0.43456143055341456,0.46408421238080555,0.4779874213836478,0.49598537734810283,0.4902904710519941
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460843,0.50645026316369,0.5048382479244202,0.5136268343815513,0.5008918936774649,0.4969191129511771
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460844,0.49151489792772357,0.5006672686031404,0.5073375262054507,0.5117047281375939,0.5058688806183796
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460845,0.48245501992996986,0.500997599594794,0.5178197064989518,0.5095113303530137,0.4984716686119492
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460846,0.522077121275518,0.5236494967957894,0.5324947589098532,0.5318989627606862,0.5147569865004735
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460847,0.5493536523596644,0.5496641634918188,0.5524109014675053,0.4942368252989495,0.49071549692792177
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460848,0.4966152084388557,0.49517276310863484,0.5020964360587002,0.556132044308397,0.5465304234843313
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460849,0.5346208901319122,0.4964434363231958,0.5178197064989518,0.47994450439340214,0.4889118897134929
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460850,0.532784249818318,0.5314034662732057,0.5356394129979035,0.5579202360765487,0.5401638441718601
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460851,0.5447862758484001,0.5244533022088133,0.5272536687631028,0.502266070602744,0.5012244268757294
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460852,0.5128498755753265,0.5156664978308265,0.5251572327044025,0.4823361007729745,0.491649232530996
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460853,0.4860402122927173,0.49899799599198397,0.5220125786163522,0.527151005307318,0.5
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460854,0.5342156841154838,0.494915104935145,0.5031446540880503,0.48415952784690264,0.49472571516659697
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460855,0.5309035653725033,0.5270100640842124,0.5345911949685535,0.46795128718976414,0.49495474465414346
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460856,0.502547953048955,0.5057389504283292,0.5083857442348009,0.4743773260807329,0.4836354026734788
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460857,0.4974696646039331,0.5003149155453764,0.5115303983228512,0.5218260697218613,0.522713558986104
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460858,0.4795789380959722,0.4623708956374287,0.4758909853249476,0.5039133211477901,0.4980202162566892
M1|slow4|B_SUBJ_JOINT_MINMAX|linsvm,21460859,0.4708009425444295,0.49689268647184476,0.5136268343815513,0.49903763571098236,0.5070999141139422
