cond,seed,perm_auc,perm_bacc,perm_acc,featperm_auc,featperm_bacc
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560818,0.49816996630623883,0.50771873417164,0.5220125786163522,0.5360919641480764,0.5084608777995552
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560819,0.5243894382170935,0.5036138210486908,0.5178197064989518,0.4754123631879143,0.498639036314387
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560820,0.4991301283886455,0.49379197956352266,0.5136268343815513,0.46766500033033104,0.47623378625382634
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560821,0.47888744522011056,0.4855160871192935,0.5031446540880503,0.5140390671452796,0.5099407606421634
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560822,0.509269087625801,0.505807218833271,0.5136268343815513,0.4768790327908564,0.49779779338897573
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560823,0.47623158404721533,0.48696513906934746,0.4968553459119497,0.5021295337928604,0.5146600894095884
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560824,0.49630249510009034,0.5036424497346341,0.5125786163522013,0.5401528331388051,0.528884141910194
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560825,0.5176418771609153,0.5052919024862912,0.5157232704402516,0.5255433944812702,0.5147922218062498
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560826,0.48947565460591513,0.4961131053315422,0.5073375262054507,0.5276487040014094,0.5246492985971944
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560827,0.49674293642229517,0.47180955317227863,0.4863731656184486,0.4793587174348698,0.48925983835803477
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560828,0.4709991411394217,0.4686714087515691,0.4790356394129979,0.49812592217401835,0.5018960998920918
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560829,0.5152370675416768,0.5160540861943668,0.5251572327044025,0.46080732894360155,0.4836398070867009
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560830,0.4609262481005968,0.5021295337928604,0.519916142557652,0.4837102776982536,0.48318395031821887
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560831,0.5076526679733093,0.5162170494835825,0.5272536687631028,0.48144640930212074,0.49996036028100155
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560832,0.45644255544055146,0.47029003061067187,0.48427672955974843,0.4701534938007884,0.4800810412032857
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560833,0.44145874165914245,0.4758506023035081,0.4916142557651992,0.5073795943535423,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560834,0.5163910238058536,0.5284679248607105,0.5408805031446541,0.5183686053425532,0.5070052192296681
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560835,0.4943293179766125,0.49905965777709266,0.5178197064989518,0.48026162214538975,0.4885176947301196
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560836,0.47154969279217773,0.502356361073796,0.5209643605870021,0.5351141844127816,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560837,0.48496993987975956,0.48392609394613406,0.49266247379454925,0.5136514787817393,0.506619833072739
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560838,0.48041137219493935,0.4980202162566892,0.5094339622641509,0.5242925411262085,0.5142416701534938
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560839,0.4688101477680636,0.4892003787795371,0.5062893081761006,0.4358299015613645,0.4749124622872118
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560840,0.49727587042216304,0.49114272501046047,0.5125786163522013,0.5176506859873593,0.512891717500936
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560841,0.47564139267546085,0.49358937655530843,0.5010482180293501,0.4711048470567508,0.48402739545024115
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560842,0.49445704596005197,0.4996036028100156,0.510482180293501,0.4934087956132044,0.4960184104472682
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560843,0.4803409015833866,0.4985729701160563,0.5146750524109015,0.518804642251536,0.5
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560844,0.4803893501288291,0.4902266070602744,0.49580712788259956,0.52752097601797,0.5163161487810787
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560845,0.5091281464026955,0.5008588605782994,0.5041928721174004,0.5129820079719879,0.5094320509150169
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560846,0.5205884296064657,0.5090686868241978,0.5125786163522013,0.48366623356603317,0.4902640445726618
M2|slow4|B_SUBJ_JOINT_MINMAX|logreg,20560847,0.5104186394767557,0.5106851064766896,0.5146750524109015,0.49847827523178223,0.5084542711797221
