unit,fold,fold_protocol,arm,arch,E,mode,control,alff_mode,seed,status,verdict,head,head_ema,probe_honest,probe_old_full,svm_tr_enc,svm_tr_full,fused_auc,alpha_selected,delta_vs_svm_tr_enc,delta_vs_svm_tr_full,movement_max,clip_rate,best_epoch,total_steps,ema_delta,ocread_entropy,n_tr_enc,n_tr_probe,policy_hash,wall_s,node
ctrl_A6_C-SHUF_signed_plain_s2,site1,site,A6,BNT,signed,plain,C-SHUF,z,20260820,OK,HEALTHY,0.559508124725516,0.5708168642951251,0.4812252964426877,0.5342555994729908,0.708498023715415,0.6982872200263504,,,,,0.011424978263676167,0.06875,13,1280,0.011308739569609094,3.461949586868286,610,153,798ed7790c1ddabc,619.2,node06.cognition.gla.alces.network
ctrl_A6_C-SHUF_signed_plain_s2,site2,site,A6,BNT,signed,plain,C-SHUF,z,20260820,OK,UNDERFIT,0.5137241985068073,0.5368906455862977,0.5474308300395256,0.4488361879666227,0.7154150197628458,0.7221124286341678,,,,,0.001093931496143341,0.078125,3,1280,0.02316644707949045,3.46218204498291,610,153,798ed7790c1ddabc,619.5,node06.cognition.gla.alces.network
main_A1_abs_fused_s0,lab0,lab,A1,WGIN,abs,fused,,z,20260818,OK,OVERFIT,0.5112087912087911,0.46527472527472524,0.5643956043956043,0.5127472527472527,0.7318681318681318,0.749010989010989,0.7318681318681318,1.0,0.0,-0.017142857142857126,0.11826683580875397,0.08740601503759399,83,2128,-0.045934065934065904,nan,610,153,798ed7790c1ddabc,1636.3,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,lab1,lab,A1,WGIN,abs,fused,,z,20260818,OK,OVERFIT,0.5118681318681318,0.5142857142857142,0.5807692307692307,0.4945054945054946,0.794065934065934,0.7860439560439563,0.7931868131868133,0.75,-0.0008791208791206762,0.0071428571428570065,0.1272324025630951,0.08695652173913043,88,2208,0.002417582417582387,nan,610,153,798ed7790c1ddabc,1637.3,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,lab2,lab,A1,WGIN,abs,fused,,z,20260818,OK,UNDERFIT,0.5058241758241758,0.4764835164835165,0.49054945054945054,0.4498901098901099,0.7156043956043956,0.7224175824175824,0.7023076923076923,0.75,-0.013296703296703294,-0.02010989010989006,0.05971850827336311,0.08762886597938144,47,1552,-0.029340659340659325,nan,610,153,798ed7790c1ddabc,1650.0,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,loso0,loso,A1,WGIN,abs,fused,,z,20260818,OK,UNDERFIT,0.3229166666666667,0.7447916666666666,0.3958333333333333,0.328125,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.00501650758087635,0.08355263157894736,9,1520,0.42187499999999994,nan,740,186,798ed7790c1ddabc,2300.9,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,loso1,loso,A1,WGIN,abs,fused,,z,20260818,OK,HEALTHY,0.8686868686868686,0.6767676767676768,0.25252525252525254,0.8282828282828282,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.05017411708831787,0.08693081017149616,39,1691,-0.19191919191919182,nan,747,187,798ed7790c1ddabc,2085.0,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,loso2,loso,A1,WGIN,abs,fused,,z,20260818,OK,HEALTHY,0.6541353383458646,0.5808270676691729,0.443609022556391,0.6052631578947368,0.6541353383458647,0.6936090225563909,0.6541353383458647,1.0,0.0,-0.039473684210526216,0.09674063324928284,0.09041835357624832,67,2223,-0.07330827067669166,nan,725,182,798ed7790c1ddabc,2185.8,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,site0,site,A1,WGIN,abs,fused,,z,20260818,OK,HEALTHY,0.49186813186813183,0.5064835164835165,0.48978021978021974,0.5138461538461538,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.03630360960960388,0.0861280487804878,32,1312,0.014615384615384697,nan,610,153,798ed7790c1ddabc,1661.8,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,site1,site,A1,WGIN,abs,fused,,z,20260818,OK,HEALTHY,0.4915458937198067,0.43939393939393934,0.5585199824330259,0.507465963987703,0.708498023715415,0.6982872200263504,0.708498023715415,1.0,0.0,0.010210803689064685,0.08179204910993576,0.08820093457943926,57,1712,-0.05215195432586739,nan,610,153,798ed7790c1ddabc,1675.2,node08.cognition.gla.alces.network
main_A1_abs_fused_s0,site2,site,A1,WGIN,abs,fused,,z,20260818,OK,OVERFIT,0.5195432586736934,0.5157004830917874,0.5303030303030303,0.5383179622310057,0.7154150197628458,0.7221124286341678,0.7172815107597716,0.85,0.001866490996925818,-0.004830917874396157,0.1921032816171646,0.08700284090909091,126,2816,-0.003842775581906044,nan,610,153,798ed7790c1ddabc,1660.5,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,lab0,lab,A1,WGIN,abs,fused,,z,20260819,OK,HEALTHY,0.47780219780219785,0.4967032967032967,0.5510989010989011,0.4907692307692308,0.7318681318681318,0.749010989010989,0.692087912087912,0.8,-0.03978021978021984,-0.056923076923076965,0.07104448974132538,0.09702380952380953,55,1680,0.018901098901098867,nan,610,153,798ed7790c1ddabc,1910.0,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,lab1,lab,A1,WGIN,abs,fused,,z,20260819,OK,OVERFIT,0.5092307692307692,0.485054945054945,0.5478021978021979,0.4682417582417583,0.794065934065934,0.7860439560439563,0.7929670329670329,0.9,-0.001098901098901095,0.006923076923076588,0.08036215603351593,0.09684684684684684,61,1776,-0.024175824175824145,nan,610,153,798ed7790c1ddabc,1702.5,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,lab2,lab,A1,WGIN,abs,fused,,z,20260819,OK,UNDERFIT,0.49461538461538457,0.4634065934065934,0.523076923076923,0.4417582417582418,0.7156043956043956,0.7224175824175824,0.6910989010989012,0.7,-0.02450549450549444,-0.03131868131868121,0.06932571530342102,0.10396634615384616,54,1664,-0.031208791208791165,nan,610,153,798ed7790c1ddabc,1689.0,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,loso0,loso,A1,WGIN,abs,fused,,z,20260819,OK,UNDERFIT,0.6614583333333334,0.48958333333333326,0.390625,0.34375,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.033697765320539474,0.0962772785622593,32,1558,-0.1718750000000001,nan,740,186,798ed7790c1ddabc,2195.5,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,loso1,loso,A1,WGIN,abs,fused,,z,20260819,OK,UNDERFIT,0.797979797979798,0.7777777777777778,0.31313131313131315,0.7777777777777778,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.05995545908808708,0.10032894736842106,46,1824,-0.02020202020202022,nan,747,187,798ed7790c1ddabc,2238.1,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,loso2,loso,A1,WGIN,abs,fused,,z,20260819,OK,UNDERFIT,0.5469924812030075,0.44172932330827064,0.42105263157894735,0.5150375939849624,0.6541353383458647,0.6936090225563909,0.6541353383458647,1.0,0.0,-0.039473684210526216,0.029602007940411568,0.09802631578947368,29,1520,-0.10526315789473684,nan,725,182,798ed7790c1ddabc,2283.5,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,site0,site,A1,WGIN,abs,fused,,z,20260819,OK,HEALTHY,0.49296703296703304,0.5506593406593406,0.5319780219780219,0.5006593406593406,0.8221978021978023,0.8201098901098901,0.823076923076923,0.9,0.0008791208791207872,0.0029670329670329343,0.052636656910181046,0.09507978723404255,44,1504,0.0576923076923076,nan,610,153,798ed7790c1ddabc,1722.2,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,site1,site,A1,WGIN,abs,fused,,z,20260819,OK,OVERFIT,0.41798418972332013,0.43390425999121646,0.5862977602108037,0.4790294246815986,0.708498023715415,0.6982872200263504,0.708498023715415,1.0,0.0,0.010210803689064685,0.20207072794437408,0.08819444444444445,130,2880,0.015920070267896325,nan,610,153,798ed7790c1ddabc,1613.4,node08.cognition.gla.alces.network
main_A1_abs_fused_s1,site2,site,A1,WGIN,abs,fused,,z,20260819,OK,OVERFIT,0.5348045674132631,0.48506807202459373,0.5360122968818621,0.5223978919631094,0.7154150197628458,0.7221124286341678,0.7254062362758015,0.85,0.009991216512955647,0.0032938076416336726,0.11709561944007874,0.09771825396825397,76,2016,-0.049736495388669366,nan,610,153,798ed7790c1ddabc,1735.4,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,lab0,lab,A1,WGIN,abs,fused,,z,20260820,OK,HEALTHY,0.5109890109890111,0.524065934065934,0.5090109890109891,0.5129670329670329,0.7318681318681318,0.749010989010989,0.7308791208791209,0.85,-0.000989010989010941,-0.018131868131868067,0.053481657058000565,0.08444148936170212,44,1504,0.013076923076922986,nan,610,153,798ed7790c1ddabc,1586.0,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,lab1,lab,A1,WGIN,abs,fused,,z,20260820,OK,OVERFIT,0.512967032967033,0.46384615384615385,0.5948351648351649,0.5378021978021977,0.794065934065934,0.7860439560439563,0.7965934065934066,0.8,0.0025274725274726517,0.010549450549450334,0.09888512641191483,0.0858050847457627,68,1888,-0.0491208791208792,nan,610,153,798ed7790c1ddabc,1635.2,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,lab2,lab,A1,WGIN,abs,fused,,z,20260820,OK,HEALTHY,0.50989010989011,0.40890109890109894,0.4928571428571429,0.4501098901098901,0.7156043956043956,0.7224175824175824,0.7080219780219781,0.9,-0.007582417582417511,-0.014395604395604278,0.0772908627986908,0.08214285714285714,55,1680,-0.10098901098901103,nan,610,153,798ed7790c1ddabc,1470.2,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,loso0,loso,A1,WGIN,abs,fused,,z,20260820,OK,HEALTHY,0.3802083333333333,0.30729166666666663,0.5052083333333334,0.4166666666666667,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.030529970303177834,0.0868421052631579,29,1520,-0.07291666666666669,nan,740,186,798ed7790c1ddabc,2113.5,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,loso1,loso,A1,WGIN,abs,fused,,z,20260820,OK,HEALTHY,0.7777777777777778,0.6767676767676767,0.26262626262626265,0.7575757575757576,0.8080808080808081,0.8181818181818181,0.7777777777777777,0.95,-0.030303030303030387,-0.04040404040404044,0.09428667277097702,0.09176788124156546,67,2223,-0.1010101010101011,nan,747,187,798ed7790c1ddabc,1949.1,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,loso2,loso,A1,WGIN,abs,fused,,z,20260820,OK,HEALTHY,0.5695488721804511,0.46240601503759393,0.5150375939849623,0.5093984962406015,0.6541353383458647,0.6936090225563909,0.6541353383458647,1.0,0.0,-0.039473684210526216,0.026275424286723137,0.09736842105263158,26,1520,-0.1071428571428572,nan,725,182,798ed7790c1ddabc,2029.9,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,site0,site,A1,WGIN,abs,fused,,z,20260820,OK,OVERFIT,0.47637362637362646,0.47978021978021984,0.5420879120879122,0.4923076923076923,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.13753603398799896,0.08741554054054054,98,2368,0.0034065934065933834,nan,610,153,798ed7790c1ddabc,1524.3,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,site1,site,A1,WGIN,abs,fused,,z,20260820,OK,OVERFIT,0.4401624945103206,0.4677206851119894,0.5327184892402284,0.4737593324549846,0.708498023715415,0.6982872200263504,0.708498023715415,1.0,0.0,0.010210803689064685,0.23324055969715118,0.08607456140350878,178,3648,0.02755819060166881,nan,610,153,798ed7790c1ddabc,1382.7,node08.cognition.gla.alces.network
main_A1_abs_fused_s2,site2,site,A1,WGIN,abs,fused,,z,20260820,OK,OVERFIT,0.48770311813790074,0.4909969257795345,0.5079051383399209,0.48967940272288096,0.7154150197628458,0.7221124286341678,0.714756258234519,0.85,-0.0006587615283267789,-0.007356170399648754,0.22973285615444183,0.0871292372881356,186,3776,0.0032938076416337836,nan,610,153,798ed7790c1ddabc,1387.4,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,lab0,lab,A1,WGIN,abs,plain,,z,20260818,OK,OVERFIT,0.5112087912087911,0.46527472527472524,0.5643956043956043,0.5127472527472527,0.7318681318681318,0.749010989010989,,,,,0.11826683580875397,0.08740601503759399,83,2128,-0.045934065934065904,nan,610,153,798ed7790c1ddabc,1640.2,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,lab1,lab,A1,WGIN,abs,plain,,z,20260818,OK,OVERFIT,0.5118681318681318,0.5142857142857142,0.5807692307692307,0.4945054945054946,0.794065934065934,0.7860439560439563,,,,,0.1272324025630951,0.08695652173913043,88,2208,0.002417582417582387,nan,610,153,798ed7790c1ddabc,1637.3,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,lab2,lab,A1,WGIN,abs,plain,,z,20260818,OK,UNDERFIT,0.5058241758241758,0.4764835164835165,0.49054945054945054,0.4498901098901099,0.7156043956043956,0.7224175824175824,,,,,0.05971850827336311,0.08762886597938144,47,1552,-0.029340659340659325,nan,610,153,798ed7790c1ddabc,1624.7,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,loso0,loso,A1,WGIN,abs,plain,,z,20260818,OK,UNDERFIT,0.3229166666666667,0.7447916666666666,0.3958333333333333,0.328125,0.546875,0.5885416666666667,,,,,0.00501650758087635,0.08355263157894736,9,1520,0.42187499999999994,nan,740,186,798ed7790c1ddabc,2272.0,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,loso1,loso,A1,WGIN,abs,plain,,z,20260818,OK,HEALTHY,0.8686868686868686,0.6767676767676768,0.25252525252525254,0.8282828282828282,0.8080808080808081,0.8181818181818181,,,,,0.05017411708831787,0.08693081017149616,39,1691,-0.19191919191919182,nan,747,187,798ed7790c1ddabc,2030.3,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,loso2,loso,A1,WGIN,abs,plain,,z,20260818,OK,HEALTHY,0.6541353383458646,0.5808270676691729,0.443609022556391,0.6052631578947368,0.6541353383458647,0.6936090225563909,,,,,0.09674063324928284,0.09041835357624832,67,2223,-0.07330827067669166,nan,725,182,798ed7790c1ddabc,2200.0,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,site0,site,A1,WGIN,abs,plain,,z,20260818,OK,HEALTHY,0.49186813186813183,0.5064835164835165,0.48978021978021974,0.5138461538461538,0.8221978021978023,0.8201098901098901,,,,,0.03630360960960388,0.0861280487804878,32,1312,0.014615384615384697,nan,610,153,798ed7790c1ddabc,1701.2,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,site1,site,A1,WGIN,abs,plain,,z,20260818,OK,HEALTHY,0.4915458937198067,0.43939393939393934,0.5585199824330259,0.507465963987703,0.708498023715415,0.6982872200263504,,,,,0.08179204910993576,0.08820093457943926,57,1712,-0.05215195432586739,nan,610,153,798ed7790c1ddabc,1656.2,node08.cognition.gla.alces.network
main_A1_abs_plain_s0,site2,site,A1,WGIN,abs,plain,,z,20260818,OK,OVERFIT,0.5195432586736934,0.5157004830917874,0.5303030303030303,0.5383179622310057,0.7154150197628458,0.7221124286341678,,,,,0.1921032816171646,0.08700284090909091,126,2816,-0.003842775581906044,nan,610,153,798ed7790c1ddabc,1603.6,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,lab0,lab,A1,WGIN,abs,plain,,z,20260819,OK,HEALTHY,0.47780219780219785,0.4967032967032967,0.5510989010989011,0.4907692307692308,0.7318681318681318,0.749010989010989,,,,,0.07104448974132538,0.09702380952380953,55,1680,0.018901098901098867,nan,610,153,798ed7790c1ddabc,1899.6,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,lab1,lab,A1,WGIN,abs,plain,,z,20260819,OK,OVERFIT,0.5092307692307692,0.485054945054945,0.5478021978021979,0.4682417582417583,0.794065934065934,0.7860439560439563,,,,,0.08036215603351593,0.09684684684684684,61,1776,-0.024175824175824145,nan,610,153,798ed7790c1ddabc,1757.8,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,lab2,lab,A1,WGIN,abs,plain,,z,20260819,OK,UNDERFIT,0.49461538461538457,0.4634065934065934,0.523076923076923,0.4417582417582418,0.7156043956043956,0.7224175824175824,,,,,0.06932571530342102,0.10396634615384616,54,1664,-0.031208791208791165,nan,610,153,798ed7790c1ddabc,1789.4,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,loso0,loso,A1,WGIN,abs,plain,,z,20260819,OK,UNDERFIT,0.6614583333333334,0.48958333333333326,0.390625,0.34375,0.546875,0.5885416666666667,,,,,0.033697765320539474,0.0962772785622593,32,1558,-0.1718750000000001,nan,740,186,798ed7790c1ddabc,2298.1,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,loso1,loso,A1,WGIN,abs,plain,,z,20260819,OK,UNDERFIT,0.797979797979798,0.7777777777777778,0.31313131313131315,0.7777777777777778,0.8080808080808081,0.8181818181818181,,,,,0.05995545908808708,0.10032894736842106,46,1824,-0.02020202020202022,nan,747,187,798ed7790c1ddabc,2330.2,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,loso2,loso,A1,WGIN,abs,plain,,z,20260819,OK,UNDERFIT,0.5469924812030075,0.44172932330827064,0.42105263157894735,0.5150375939849624,0.6541353383458647,0.6936090225563909,,,,,0.029602007940411568,0.09802631578947368,29,1520,-0.10526315789473684,nan,725,182,798ed7790c1ddabc,2376.3,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,site0,site,A1,WGIN,abs,plain,,z,20260819,OK,HEALTHY,0.49296703296703304,0.5506593406593406,0.5319780219780219,0.5006593406593406,0.8221978021978023,0.8201098901098901,,,,,0.052636656910181046,0.09507978723404255,44,1504,0.0576923076923076,nan,610,153,798ed7790c1ddabc,1752.8,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,site1,site,A1,WGIN,abs,plain,,z,20260819,OK,OVERFIT,0.41798418972332013,0.43390425999121646,0.5862977602108037,0.4790294246815986,0.708498023715415,0.6982872200263504,,,,,0.20207072794437408,0.08819444444444445,130,2880,0.015920070267896325,nan,610,153,798ed7790c1ddabc,1662.5,node08.cognition.gla.alces.network
main_A1_abs_plain_s1,site2,site,A1,WGIN,abs,plain,,z,20260819,OK,OVERFIT,0.5348045674132631,0.48506807202459373,0.5360122968818621,0.5223978919631094,0.7154150197628458,0.7221124286341678,,,,,0.11709561944007874,0.09771825396825397,76,2016,-0.049736495388669366,nan,610,153,798ed7790c1ddabc,1743.4,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,lab0,lab,A1,WGIN,abs,plain,,z,20260820,OK,HEALTHY,0.5109890109890111,0.524065934065934,0.5090109890109891,0.5129670329670329,0.7318681318681318,0.749010989010989,,,,,0.053481657058000565,0.08444148936170212,44,1504,0.013076923076922986,nan,610,153,798ed7790c1ddabc,1977.1,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,lab1,lab,A1,WGIN,abs,plain,,z,20260820,OK,OVERFIT,0.512967032967033,0.46384615384615385,0.5948351648351649,0.5378021978021977,0.794065934065934,0.7860439560439563,,,,,0.09888512641191483,0.0858050847457627,68,1888,-0.0491208791208792,nan,610,153,798ed7790c1ddabc,2025.0,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,lab2,lab,A1,WGIN,abs,plain,,z,20260820,OK,HEALTHY,0.50989010989011,0.40890109890109894,0.4928571428571429,0.4501098901098901,0.7156043956043956,0.7224175824175824,,,,,0.0772908627986908,0.08214285714285714,55,1680,-0.10098901098901103,nan,610,153,798ed7790c1ddabc,1707.9,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,loso0,loso,A1,WGIN,abs,plain,,z,20260820,OK,HEALTHY,0.3802083333333333,0.30729166666666663,0.5052083333333334,0.4166666666666667,0.546875,0.5885416666666667,,,,,0.030529970303177834,0.0868421052631579,29,1520,-0.07291666666666669,nan,740,186,798ed7790c1ddabc,2457.8,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,loso1,loso,A1,WGIN,abs,plain,,z,20260820,OK,HEALTHY,0.7777777777777778,0.6767676767676767,0.26262626262626265,0.7575757575757576,0.8080808080808081,0.8181818181818181,,,,,0.09428667277097702,0.09176788124156546,67,2223,-0.1010101010101011,nan,747,187,798ed7790c1ddabc,2257.4,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,loso2,loso,A1,WGIN,abs,plain,,z,20260820,OK,HEALTHY,0.5695488721804511,0.46240601503759393,0.5150375939849623,0.5093984962406015,0.6541353383458647,0.6936090225563909,,,,,0.026275424286723137,0.09736842105263158,26,1520,-0.1071428571428572,nan,725,182,798ed7790c1ddabc,2334.3,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,site0,site,A1,WGIN,abs,plain,,z,20260820,OK,OVERFIT,0.47637362637362646,0.47978021978021984,0.5420879120879122,0.4923076923076923,0.8221978021978023,0.8201098901098901,,,,,0.13753603398799896,0.08741554054054054,98,2368,0.0034065934065933834,nan,610,153,798ed7790c1ddabc,1790.8,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,site1,site,A1,WGIN,abs,plain,,z,20260820,OK,OVERFIT,0.4401624945103206,0.4677206851119894,0.5327184892402284,0.4737593324549846,0.708498023715415,0.6982872200263504,,,,,0.23324055969715118,0.08607456140350878,178,3648,0.02755819060166881,nan,610,153,798ed7790c1ddabc,1693.6,node08.cognition.gla.alces.network
main_A1_abs_plain_s2,site2,site,A1,WGIN,abs,plain,,z,20260820,OK,OVERFIT,0.48770311813790074,0.4909969257795345,0.5079051383399209,0.48967940272288096,0.7154150197628458,0.7221124286341678,,,,,0.22973285615444183,0.0871292372881356,186,3776,0.0032938076416337836,nan,610,153,798ed7790c1ddabc,1624.2,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,lab0,lab,A1,WGIN,pos_zero,fused,,z,20260818,OK,UNDERFIT,0.4754945054945055,0.48769230769230765,0.5707692307692307,0.5093406593406594,0.7318681318681318,0.749010989010989,0.7318681318681318,0.95,0.0,-0.017142857142857126,0.002534100553020835,0.08046875,4,1280,0.012197802197802143,nan,610,153,798ed7790c1ddabc,1327.3,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,lab1,lab,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.5163736263736265,0.5067032967032967,0.6352747252747253,0.5164835164835165,0.794065934065934,0.7860439560439563,0.7964835164835165,0.8,0.002417582417582498,0.01043956043956018,0.16159985959529877,0.0889423076923077,80,2080,-0.00967032967032977,nan,610,153,798ed7790c1ddabc,1357.2,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,lab2,lab,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.46560439560439554,0.4707692307692308,0.4397802197802198,0.4182417582417583,0.7156043956043956,0.7224175824175824,0.7076923076923077,0.8,-0.007912087912087862,-0.014725274725274629,0.12195160984992981,0.08372641509433962,56,1696,0.005164835164835235,nan,610,153,798ed7790c1ddabc,1278.0,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,loso0,loso,A1,WGIN,pos_zero,fused,,z,20260818,OK,UNDERFIT,0.3177083333333333,0.7395833333333334,0.3697916666666667,0.27604166666666663,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.005057672504335642,0.07697368421052632,9,1520,0.42187500000000006,nan,740,186,798ed7790c1ddabc,1923.0,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,loso1,loso,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.6666666666666667,0.7979797979797979,0.19191919191919188,0.7474747474747474,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.10416701436042786,0.08277976494634645,53,1957,0.13131313131313116,nan,747,187,798ed7790c1ddabc,1844.8,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,loso2,loso,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.5469924812030075,0.6296992481203008,0.6804511278195489,0.5,0.6541353383458647,0.6936090225563909,0.6541353383458647,1.0,0.0,-0.039473684210526216,0.18571826815605164,0.09173976608187134,94,2736,0.08270676691729328,nan,725,182,798ed7790c1ddabc,1538.4,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,site0,site,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.45692307692307693,0.5341758241758242,0.565054945054945,0.5076923076923077,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.13235151767730713,0.0846590909090909,60,1760,0.07725274725274728,nan,610,153,798ed7790c1ddabc,1244.0,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,site1,site,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.45300834431269216,0.45169082125603865,0.5810276679841898,0.47968818620992526,0.708498023715415,0.6982872200263504,0.708498023715415,1.0,0.0,0.010210803689064685,0.24735331535339355,0.08050271739130435,134,2944,-0.0013175230566535023,nan,610,153,798ed7790c1ddabc,1205.9,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s0,site2,site,A1,WGIN,pos_zero,fused,,z,20260818,OK,OVERFIT,0.4736495388669302,0.4877031181379008,0.51822573561704,0.5063680281071585,0.7154150197628458,0.7221124286341678,0.7156346069389549,0.9,0.00021958717610903733,-0.0064778216952129375,0.19297829270362854,0.07993197278911565,97,2352,0.014053579270970618,nan,610,153,798ed7790c1ddabc,1352.9,node08.cognition.gla.alces.network
main_A1_pos_zero_fused_s1,lab0,lab,A1,WGIN,pos_zero,fused,,z,20260819,OK,OVERFIT,0.5061538461538462,0.5316483516483517,0.5502197802197802,0.5123076923076924,0.7318681318681318,0.749010989010989,0.7043956043956042,0.85,-0.027472527472527597,-0.04461538461538472,0.05439015105366707,0.09019886363636363,38,1408,0.025494505494505493,nan,610,153,798ed7790c1ddabc,1310.4,node05.cognition.gla.alces.network
main_A1_pos_zero_fused_s1,lab1,lab,A1,WGIN,pos_zero,fused,,z,20260819,OK,OVERFIT,0.5146153846153846,0.4986813186813186,0.5971428571428572,0.5217582417582418,0.794065934065934,0.7860439560439563,0.7971428571428572,0.9,0.0030769230769231992,0.011098901098900882,0.10356013476848602,0.0945945945945946,61,1776,-0.01593406593406599,nan,610,153,798ed7790c1ddabc,1309.3,node05.cognition.gla.alces.network
main_A1_pos_zero_fused_s1,lab2,lab,A1,WGIN,pos_zero,fused,,z,20260819,OK,HEALTHY,0.48901098901098905,0.46461538461538454,0.4829670329670329,0.44736263736263737,0.7156043956043956,0.7224175824175824,0.6920879120879121,0.7,-0.0235164835164835,-0.030329670329670266,0.06866234540939331,0.09339887640449439,39,1424,-0.02439560439560451,nan,610,153,798ed7790c1ddabc,1287.9,node05.cognition.gla.alces.network
main_A1_pos_zero_fused_s1,loso0,loso,A1,WGIN,pos_zero,fused,,z,20260819,OK,UNDERFIT,0.24479166666666666,0.6145833333333334,0.3072916666666667,0.53125,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.007575816474854946,0.09342105263157895,12,1520,0.36979166666666674,nan,740,186,798ed7790c1ddabc,1954.0,node05.cognition.gla.alces.network
main_A1_pos_zero_fused_s1,loso1,loso,A1,WGIN,pos_zero,fused,,z,20260819,OK,OVERFIT,0.6868686868686869,0.6464646464646464,0.24242424242424243,0.797979797979798,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.14858610928058624,0.09199469261388767,69,2261,-0.04040404040404044,nan,747,187,798ed7790c1ddabc,1690.2,node05.cognition.gla.alces.network
