id,site,r_m1_old,r_m2_old,r_m1_m2
NYU_0051090,NYU,0.6712756860539413,0.5689921385986284,0.742380447588705
NYU_0051091,NYU,0.6357432876835095,0.4876419379743116,0.763119273230995
NYU_0051093,NYU,0.6892689832257269,0.6332352245413632,0.8482957331075074
NYU_0051094,NYU,0.6564666216300806,0.5136125834372458,0.7742358732299556
NYU_0051095,NYU,0.702580764411029,0.6019904577956582,0.7626908034341754
NYU_0051096,NYU,0.6963691631955136,0.5464908508358429,0.706106097306334
NYU_0051097,NYU,0.6756024230465764,0.5834506002612607,0.8443683491334298
NYU_0051098,NYU,0.7737938088155117,0.676663222444783,0.789957457402054
NYU_0051099,NYU,0.7552410578974192,0.6799725125920307,0.7050487850913276
NYU_0051100,NYU,0.7340054954924963,0.6556545202720022,0.7346109907057263
NYU_0051101,NYU,0.7724302772731391,0.6121120227472675,0.7177295101862416
NYU_0051102,NYU,0.7247895559255716,0.6214655285174934,0.8444766557018865
NYU_0051103,NYU,0.5964617004882754,0.5267101564424207,0.7817393084626988
NYU_0051104,NYU,0.6851749452702572,0.6787937473023463,0.7421020554029452
NYU_0051105,NYU,0.809703942499959,0.6471083614456172,0.7327606096537597
NYU_0051106,NYU,0.7596968496704385,0.6343806828198827,0.6786882927719399
NYU_0051107,NYU,0.5453209430820755,0.43112838158593175,0.6568265732655697
NYU_0051109,NYU,0.7326369699342142,0.7004434932817231,0.7527834594462625
NYU_0051110,NYU,0.6684233058233165,0.599920360147806,0.757958623327111
NYU_0051111,NYU,0.7234902110716874,0.5736199649667972,0.795368031605834
NYU_0051112,NYU,0.6445556950608985,0.4781217237114351,0.6690960164122731
NYU_0051113,NYU,0.6787204478856246,0.5101804880120113,0.5737524780360838
NYU_0051114,NYU,0.8444865564401698,0.7155609773863051,0.7382066737763382
NYU_0051116,NYU,0.6757272777759247,0.4946580027331656,0.6773123375536138
NYU_0051117,NYU,0.7935063627140839,0.6690814241468146,0.7449708647700785
NYU_0051121,NYU,0.7344502000510671,0.6413692070261791,0.8176588877063964
NYU_0051122,NYU,0.7534524695298457,0.688937425059214,0.8817868323466689
NYU_0051123,NYU,0.6057104826519834,0.5437871459156607,0.8229789546287137
NYU_0051124,NYU,0.6905828693036672,0.573579649820049,0.7796514962996417
NYU_0051126,NYU,0.743301979778708,0.6214251332474748,0.7601952597858859
NYU_0051127,NYU,0.7656359766917886,0.45451461846302166,0.6401248338708871
NYU_0051128,NYU,0.7822407144752497,0.5289573510581326,0.6070498365158695
NYU_0051129,NYU,0.7092228192402524,0.6399723024236595,0.795701370277504
NYU_0051130,NYU,0.7735497209103906,0.666883525628675,0.8093210357341173
NYU_0051131,NYU,0.7591527299093515,0.6165194221130557,0.7920595747937363
NYU_0051146,NYU,0.7638937857614568,0.5775014398802475,0.6377550329547049
NYU_0051147,NYU,0.7905969511150044,0.6580263290414683,0.8501507029059922
NYU_0051148,NYU,0.736339210533153,0.6546859268647597,0.7700124519696596
NYU_0051149,NYU,0.7166799233496728,0.591429346314387,0.6828642767368499
NYU_0051150,NYU,0.7847986271709191,0.6246530066354544,0.7112485835607513
NYU_0051151,NYU,0.6750581565326399,0.5655632984705695,0.6562255387433981
NYU_0051152,NYU,0.7122141259991462,0.6082542630012991,0.7137117199024053
NYU_0051153,NYU,0.7374455761994976,0.6848227312456658,0.8326828458441177
NYU_0051154,NYU,0.570332943538994,0.5360868246232631,0.5685102848107485
NYU_0051155,NYU,0.686415179117528,0.4097728783897854,0.5871949749004267
NYU_0051156,NYU,0.7204196720573482,0.7203018608962671,0.7716312385070143
NYU_0051159,NYU,0.6202248833826897,0.4949219956182104,0.8223854748031666
Olin_0050102,OLIN,0.7338210862776251,0.5508306202395205,0.7502508241745734
Olin_0050103,OLIN,0.7270656856616867,0.6162059609536259,0.8915980060361443
Olin_0050104,OLIN,0.6630308069689697,0.5164829155639938,0.7591995044065879
Olin_0050105,OLIN,0.6474717175976767,0.6561394343190398,0.8331240455957291
Olin_0050106,OLIN,0.6900029568231143,0.5168240596086507,0.7830539827662798
Olin_0050107,OLIN,0.6694316427961088,0.5778774090098093,0.7611921803936519
Olin_0050109,OLIN,0.6654576899673154,0.5353734160690301,0.8644153753904038
Olin_0050110,OLIN,0.6990242612265717,0.4613999415968955,0.694052686961783
Olin_0050111,OLIN,0.5942380812409246,0.5674700048850632,0.7801223531285679
Olin_0050112,OLIN,0.5112779403169744,0.47767161427168814,0.8655006020450255
Olin_0050113,OLIN,0.692285506274656,0.5822679728575854,0.719993924674002
Olin_0050114,OLIN,0.7477161947874882,0.6633976407351795,0.8422454635813059
Olin_0050115,OLIN,0.8378079902138926,0.765757006966996,0.8971964933635485
Olin_0050116,OLIN,0.7309795195562195,0.6888306538107857,0.8847164167605516
Olin_0050117,OLIN,0.7225082975288325,0.6790439131867005,0.8791456165154549
Olin_0050118,OLIN,0.688344002777253,0.5551839740725598,0.7434940621595363
Olin_0050119,OLIN,0.7006463849244582,0.6478816629125312,0.8258082880502962
Olin_0050120,OLIN,0.6604518317006146,0.46076063982001764,0.765670477035175
Olin_0050121,OLIN,0.764051380982924,0.6737562097982994,0.8641016597984347
Olin_0050122,OLIN,0.6796429816608507,0.46610148644944877,0.6805064213779635
Olin_0050124,OLIN,0.6858107500068618,0.5542915043336736,0.8084854866335819
Olin_0050125,OLIN,0.7161173011547998,0.6347089244231547,0.7615534392526038
Olin_0050126,OLIN,0.6972805160251546,0.3871069477658113,0.6416065046202735
Olin_0050127,OLIN,0.5841309589759074,0.5980360136584603,0.8518162941611082
Olin_0050128,OLIN,0.6691444166057785,0.5446366594480047,0.7761200382970024
Olin_0050129,OLIN,0.7652950004562075,0.7316134048381189,0.8782055189053789
Olin_0050130,OLIN,0.7162842358160004,0.6492524895667618,0.7898289413959296
Olin_0050131,OLIN,0.7666690390273884,0.6280037049751886,0.7002822760976576
Olin_0050132,OLIN,0.8340797565169124,0.6581534389460417,0.7739277217624879
Olin_0050133,OLIN,0.720790399720838,0.5529543522950958,0.6848523098410091
Olin_0050134,OLIN,0.6966681576360828,0.6201190644165936,0.9083084272424318
Olin_0050135,OLIN,0.7217855048330912,0.560427128126545,0.826366917823289
Olin_0050136,OLIN,0.7339106031126058,0.6436400068649722,0.9003083341601645
Pitt_0050003,PITT,0.8991923855996524,0.8503430563195539,0.9406308334578133
Pitt_0050004,PITT,0.6539793061124268,0.48265382459027334,0.7330563376159419
Pitt_0050005,PITT,0.5495649378441584,0.47202839411087755,0.8377746365608725
Pitt_0050006,PITT,0.6550813560908475,0.4955180860231918,0.7307370681010544
Pitt_0050007,PITT,0.6442921619234081,0.5204441925221193,0.725916024853425
Pitt_0050008,PITT,0.7031860695398375,0.48617380874503197,0.8109327325760046
Pitt_0050009,PITT,0.6924849029498822,0.50790025254488,0.7272189657387579
Pitt_0050010,PITT,0.6436012701632559,0.5649623014440883,0.698470703286996
Pitt_0050011,PITT,0.6850937032253612,0.6816019561044204,0.746650594455519
Pitt_0050012,PITT,0.7652842960947506,0.6543915708925321,0.840656917741826
Pitt_0050013,PITT,0.7065998188316801,0.5316472041612414,0.8029503911315531
Pitt_0050014,PITT,0.618754450707581,0.5419249322967843,0.8290110629315185
Pitt_0050015,PITT,0.5664681318604234,0.3257452915783165,0.623384501067648
Pitt_0050016,PITT,0.7119748131600673,0.6386851324988785,0.8462592114198175
Pitt_0050017,PITT,0.7629620278837052,0.31328442280573787,0.4875095662454574
Pitt_0050019,PITT,0.7919529577146552,0.700258236949134,0.8214266447000174
Pitt_0050020,PITT,0.721652239603418,0.6049742634395852,0.7522441950516772
Pitt_0050022,PITT,0.5869067786624971,0.5738457279885953,0.7872441539597667
Pitt_0050023,PITT,0.7020403670608357,0.5858597963360932,0.83724798768627
Pitt_0050024,PITT,0.7314273317242779,0.5533770931693563,0.6768175360664566
Pitt_0050025,PITT,0.6438532423430519,0.6517500376439276,0.795011560466095
Pitt_0050026,PITT,0.8407554269440665,0.8103311615967742,0.9223048044384291
Pitt_0050027,PITT,0.7383102007347198,0.4493721993089176,0.6876603367078968
Pitt_0050028,PITT,0.683827585687178,0.5547681976676739,0.790653050702402
Pitt_0050029,PITT,0.8329038941218354,0.6039406744947893,0.7442631182622564
Pitt_0050030,PITT,0.7620821661464557,0.4671246054810179,0.6062652161484131
Pitt_0050031,PITT,0.7062018517445614,0.5845779254051539,0.7950849615630691
Pitt_0050032,PITT,0.7892327157854436,0.64660448652726,0.7631403591150508
Pitt_0050033,PITT,0.7800576957023049,0.7486145708917816,0.8837821076512078
Pitt_0050034,PITT,0.5779037508766194,0.4892104331732376,0.8277973969644642
Pitt_0050035,PITT,0.784725914320831,0.7213909330868525,0.8786388886566635
Pitt_0050036,PITT,0.7108271511460105,0.599343588747854,0.8146425960868716
Pitt_0050037,PITT,0.7684803295719769,0.5828185874833762,0.7808838685627099
Pitt_0050038,PITT,0.6745029362034172,0.606814886344284,0.8432677721113618
Pitt_0050040,PITT,0.779400661189786,0.5847105539304793,0.7971725910104955
Pitt_0050041,PITT,0.7514701541889626,0.5925096641160664,0.6524564962033368
Pitt_0050042,PITT,0.7897199622684238,0.7258117819414813,0.8869893544515529
Pitt_0050043,PITT,0.6658565955532694,0.638263985315826,0.7901417460895409
Pitt_0050044,PITT,0.8640066409726463,0.7693803718298863,0.8760145367071529
Pitt_0050045,PITT,0.5845985256042182,0.46941202190896025,0.6754377881837986
Pitt_0050046,PITT,0.8530632364447877,0.7388936902311434,0.8890057327826386
Pitt_0050047,PITT,0.6727957418739983,0.536354399793481,0.7883638353517088
Pitt_0050048,PITT,0.7445197080411994,0.6516305662303724,0.825392716187585
Pitt_0050049,PITT,0.8674070787036995,0.8054944490363852,0.8777535254889594
Pitt_0050050,PITT,0.6346307008821657,0.5159009877245613,0.793745414745587
Pitt_0050051,PITT,0.6401063162005636,0.4648061023397759,0.7000768215730457
Pitt_0050052,PITT,0.6843750441745745,0.6280318573296243,0.8505017933716954
Pitt_0050053,PITT,0.7875337683478998,0.580026904209025,0.7980678117743398
Pitt_0050054,PITT,0.8244734151766263,0.6659522675253755,0.7792634925690171
Pitt_0050055,PITT,0.635429198379362,0.6029696809651346,0.7855730301816228
Pitt_0050056,PITT,0.767618596723012,0.5696582439786164,0.6921848673357983
Pitt_0050057,PITT,0.7305472069565995,0.6419474831064886,0.776617263668626
Pitt_0050058,PITT,0.551507905546814,0.47146799119278876,0.7357625357634371
Pitt_0050059,PITT,0.7377547752847002,0.649707155711747,0.8221555146101858
Pitt_0050060,PITT,0.5990639802977185,0.5995534498347106,0.7293965597162124
SBL_0051556,SBL,0.7367402963914874,0.6764080257320323,0.8483384674105874
SBL_0051557,SBL,0.8352195312889744,0.6274105843061702,0.6602179755854461
SBL_0051559,SBL,0.728093009045474,0.5212709199540505,0.6570232488443088
SBL_0051560,SBL,0.8020072757288439,0.6141113249005365,0.7110529785104945
SBL_0051561,SBL,0.7539021602358915,0.5941430159801259,0.681937244021632
SBL_0051562,SBL,0.7206189386189795,0.5025876726530002,0.5898179600035722
SBL_0051563,SBL,0.8098862996621904,0.5536127780376949,0.6792588887950606
SBL_0051564,SBL,0.8352743754170765,0.5989257146599865,0.7290019662267166
SBL_0051565,SBL,0.6783294059202007,0.49404800581506964,0.6810373397308062
SBL_0051566,SBL,0.6881779974854724,0.4449580396142651,0.597971456103163
SBL_0051567,SBL,0.6785140771280592,0.4730675092203596,0.6363004881802758
SBL_0051568,SBL,0.8241398216951469,0.6531202798061163,0.8058157990363785
SBL_0051569,SBL,0.6190464242159971,0.41465675993748907,0.5958259195159138
SBL_0051570,SBL,0.8459130078878926,0.6775011445081334,0.8181406735420216
SBL_0051571,SBL,0.7985157556384029,0.5663761387178446,0.6510190068640463
SBL_0051572,SBL,0.7111148435058509,0.49534645951820727,0.6336112792674343
SBL_0051573,SBL,0.7014080978159837,0.4733025670081592,0.5768900110761025
SBL_0051574,SBL,0.7131567756605406,0.5370023503338927,0.6427474829312712
SBL_0051575,SBL,0.8188429127767144,0.4968101196003061,0.7132979075074652
SBL_0051576,SBL,0.6945590472875278,0.5909940428695233,0.7171478786315177
SBL_0051577,SBL,0.6408147923451978,0.4541400396738027,0.5834287115942469
SBL_0051578,SBL,0.7079453139419771,0.5492573348739449,0.5860677571676542
SBL_0051579,SBL,0.6700486947434533,0.5272973329670069,0.6921886554765642
SBL_0051580,SBL,0.8188039702885812,0.5700290236993658,0.7275732808870118
SBL_0051581,SBL,0.7582059575140238,0.5041786645530489,0.4768104303164322
SBL_0051582,SBL,0.7685863416200573,0.5929909801957884,0.7572338173131093
SBL_0051583,SBL,0.772550967927497,0.6379037615237135,0.7021908006173029
SBL_0051584,SBL,0.880234189761532,0.62632199808317,0.7628898023610805
SBL_0051585,SBL,0.7744966599056043,0.6096539017055431,0.7128267874380907
SDSU_0050182,SDSU,0.7223876850305373,0.7515682690643237,0.8382426662569438
SDSU_0050183,SDSU,0.7388989870906771,0.742002589088275,0.8645418192548182
SDSU_0050185,SDSU,0.6831912627588443,0.5323248419717052,0.8420971317092114
SDSU_0050186,SDSU,0.8237033752094178,0.7673704050882029,0.8714861531835464
SDSU_0050187,SDSU,0.7633780603552952,0.7094551506358647,0.9153433598359288
SDSU_0050188,SDSU,0.6075714943819109,0.5278027364724246,0.8947866594753502
SDSU_0050189,SDSU,0.6137263364427626,0.5004002175294892,0.7926036150953536
SDSU_0050190,SDSU,0.7956283277084103,0.7405366281220012,0.8940184477313261
SDSU_0050191,SDSU,0.7503815287385454,0.7168754576352484,0.8901001704839914
SDSU_0050193,SDSU,0.7017866322585373,0.5841192422687596,0.796604740281472
SDSU_0050194,SDSU,0.6810289536290618,0.6555484586255419,0.8851393125352486
SDSU_0050196,SDSU,0.7352282935753194,0.5927133109920469,0.7534523968979744
SDSU_0050197,SDSU,0.6941848716264405,0.682385813921208,0.8395393309226038
SDSU_0050198,SDSU,0.6522138792632886,0.6022673894362848,0.8741100643589668
SDSU_0050199,SDSU,0.6839388926929738,0.6789430266785085,0.823507679262414
SDSU_0050200,SDSU,0.6176643334649402,0.5348103313257109,0.8239432827028356
SDSU_0050201,SDSU,0.8083351637037299,0.7667638355379094,0.918035136822555
SDSU_0050202,SDSU,0.7526184372741997,0.5142179010807282,0.7874601772346844
SDSU_0050203,SDSU,0.7064926267324946,0.7359296686312073,0.9035151409912864
SDSU_0050204,SDSU,0.6303208882332281,0.7189623662245653,0.7485715239053965
SDSU_0050205,SDSU,0.6436706520252844,0.6057367108110687,0.8424289078377846
SDSU_0050206,SDSU,0.7238425194584471,0.5635213563169338,0.845165468526381
SDSU_0050207,SDSU,0.8252636152411088,0.7244258392124165,0.844130850459464
SDSU_0050208,SDSU,0.7268914625891754,0.6378794597009332,0.8482287430657697
SDSU_0050210,SDSU,0.7279337110465455,0.7218020805349226,0.8486662432976122
SDSU_0050211,SDSU,0.6482794977745413,0.5779021672615996,0.7222363155711639
SDSU_0050212,SDSU,0.867481840332829,0.8122176068280994,0.8617964351813239
SDSU_0050213,SDSU,0.654504537126189,0.6674418207772647,0.8341462261402519
SDSU_0050214,SDSU,0.7303669791083913,0.7018727526233358,0.8762222073488435
SDSU_0050215,SDSU,0.7652723787442649,0.7114304531501646,0.8946721910070654
SDSU_0050217,SDSU,0.7194639445501533,0.6265787595259094,0.8432826193706059
Stanford_0051160,STANFORD,0.7902763654635884,0.6155770849203164,0.8125340152332327
Stanford_0051161,STANFORD,0.7189917687567361,0.5301773876678397,0.7406716326285115
Stanford_0051162,STANFORD,0.7680694512402898,0.6043534401893873,0.8332304504176257
Stanford_0051163,STANFORD,0.6842357705050927,0.5369594299212477,0.8105377510280306
Stanford_0051164,STANFORD,0.6366238979373097,0.48756368297891395,0.842163525755276
Stanford_0051165,STANFORD,0.8539330844319013,0.6649356719314694,0.7824205486137669
Stanford_0051166,STANFORD,0.6645848918757279,0.5282347729489845,0.8662395731874865
Stanford_0051167,STANFORD,0.7795031889211635,0.5530871166350465,0.7601046469842009
Stanford_0051168,STANFORD,0.7391384298742809,0.4165886969707112,0.6686058160713535
Stanford_0051169,STANFORD,0.7591934014470457,0.6639232852187268,0.8513961017640675
Stanford_0051170,STANFORD,0.8307044126377224,0.5239472364551668,0.6758902999747648
Stanford_0051171,STANFORD,0.5878126490420108,0.4097853828941572,0.746913341827285
Stanford_0051172,STANFORD,0.7499489598257154,0.48534777256663864,0.7532258847779814
Stanford_0051173,STANFORD,0.8075067901156133,0.5355610905239659,0.78635402415271
Stanford_0051174,STANFORD,0.6550928172089745,0.37914173206112045,0.7184000671636411
Stanford_0051175,STANFORD,0.6758144136221856,0.061766803219505555,0.45052652460422016
Stanford_0051177,STANFORD,0.6423035041202304,0.4407802015390471,0.6591874659255134
Stanford_0051178,STANFORD,0.6630070586520422,0.24047424088510094,0.5957076563988124
Stanford_0051179,STANFORD,0.6863695838750478,0.4883754694987457,0.7553478060827625
Stanford_0051180,STANFORD,0.8152906267266811,0.6361293665755887,0.84055614026396
Stanford_0051181,STANFORD,0.6945321637331194,0.5439940115135384,0.7737996230062913
Stanford_0051182,STANFORD,0.8136226826989413,0.6460239785307416,0.814195698059903
Stanford_0051183,STANFORD,0.8173042928636894,0.6166354955676114,0.7602993915759966
Stanford_0051184,STANFORD,0.7095703374940633,0.5519135221279963,0.8366135395064821
Stanford_0051185,STANFORD,0.73790500465763,0.434220956248133,0.6727643676840556
Stanford_0051186,STANFORD,0.8315229361890284,0.6006786911874192,0.6825750435095996
Stanford_0051187,STANFORD,0.8118360472033535,0.6910613629077851,0.8402511182513495
Stanford_0051188,STANFORD,0.7849044938612804,0.6680709024347085,0.6784177566016361
Stanford_0051189,STANFORD,0.7405911165056068,0.6057155032382006,0.8323731225050308
Stanford_0051190,STANFORD,0.7672274155383418,0.6268698486861984,0.8109047545300793
Stanford_0051191,STANFORD,0.7046459494412541,0.5509116951272416,0.824876991083334
Stanford_0051192,STANFORD,0.7595824568752072,0.523505788849682,0.7577872439954666
Stanford_0051193,STANFORD,0.8289810530866253,0.5520800381539852,0.7269884916977305
Stanford_0051194,STANFORD,0.6723471128861382,0.6205815819446262,0.8498993846472207
Stanford_0051195,STANFORD,0.786128303076986,0.5390833160195394,0.7377460234748965
Stanford_0051196,STANFORD,0.7142388062612898,0.5049494562500171,0.7888680642485432
Stanford_0051197,STANFORD,0.7137940109519282,0.3689199001800516,0.6363576699803103
Stanford_0051198,STANFORD,0.8092394894808849,0.48430366716365625,0.678519435073212
Stanford_0051199,STANFORD,0.7859005390178223,0.29538165678956957,0.43605761577151037
Trinity_0050232,TRINITY,0.7206248010337529,0.5584230213939813,0.7536190941770395
Trinity_0050233,TRINITY,0.7559160346857361,0.5190829520075133,0.607310158865268
Trinity_0050234,TRINITY,0.8154874654818648,0.7075514236191806,0.8041337872491437
Trinity_0050235,TRINITY,0.7133351471022199,0.5539520922076865,0.7285200997715897
Trinity_0050236,TRINITY,0.6744635418237843,0.6027551266215833,0.7581953457051933
Trinity_0050237,TRINITY,0.743363135905184,0.6003412398859577,0.6822113302787305
Trinity_0050239,TRINITY,0.7859824024441707,0.5919987438156841,0.6952629552379812
Trinity_0050240,TRINITY,0.7496911313676204,0.6649773138069253,0.7933591165500806
Trinity_0050241,TRINITY,0.7218663884577945,0.4991606145716159,0.7014419071897459
Trinity_0050243,TRINITY,0.6828025906349814,0.4971319522040632,0.7018181121497541
Trinity_0050245,TRINITY,0.7436659027182143,0.5575610378078106,0.6880308382035637
Trinity_0050246,TRINITY,0.712167432473088,0.49195476406865046,0.6951288606018434
Trinity_0050247,TRINITY,0.694366935300883,0.43692076247891104,0.6079375684534843
Trinity_0050248,TRINITY,0.7686652861084928,0.6316398080714608,0.6785329531955173
Trinity_0050249,TRINITY,0.7142111745267785,0.6031044271496064,0.6500744491789696
Trinity_0050250,TRINITY,0.6632393080089847,0.4976902959292539,0.7376792290843461
Trinity_0050251,TRINITY,0.7697072367519725,0.6351846823172301,0.8283588935757862
Trinity_0050252,TRINITY,0.7779824320926895,0.6143309683797645,0.763130430399589
Trinity_0050253,TRINITY,0.7018966118552293,0.5323099755260339,0.6706413476349818
Trinity_0050254,TRINITY,0.7307498341158509,0.676141419185062,0.8604942291199458
Trinity_0050255,TRINITY,0.5363483861803331,0.5924577909148265,0.743075396636175
Trinity_0050257,TRINITY,0.6921301174418439,0.5401843436395092,0.7406168980893308
Trinity_0050260,TRINITY,0.7000484967050322,0.5948393066761577,0.7326843761910272
Trinity_0050261,TRINITY,0.6979904446811198,0.5985988501195338,0.785718700688771
Trinity_0050262,TRINITY,0.7547418582022554,0.6718043413385391,0.8856248558754862
Trinity_0050263,TRINITY,0.7290816943855195,0.5907024630641495,0.7543448084403341
Trinity_0050264,TRINITY,0.7088794388211248,0.594471307817405,0.7806911800856706
Trinity_0050265,TRINITY,0.6986609248962631,0.6487559837196624,0.809633495800836
Trinity_0050266,TRINITY,0.7944885243493659,0.600631037599839,0.7390443062850379
Trinity_0050267,TRINITY,0.6842593947540059,0.5701710906120318,0.7147854400734946
Trinity_0050268,TRINITY,0.78777579874594,0.5491707682155992,0.6751594946036623
Trinity_0050269,TRINITY,0.6513637894306358,0.6018242636101326,0.78533610727096
Trinity_0050270,TRINITY,0.7127280311527243,0.569889800610204,0.7482328963213493
Trinity_0050271,TRINITY,0.6737667367795687,0.5123770027184508,0.7694770525328205
Trinity_0051132,TRINITY,0.6144050829514024,0.5248124495629306,0.696794055015118
Trinity_0051133,TRINITY,0.801600899818232,0.6692672344103258,0.7728428889470411
Trinity_0051134,TRINITY,0.6644416865218037,0.5366013857385449,0.8076460031870787
Trinity_0051135,TRINITY,0.724899297006742,0.5777306234556161,0.7246021280062999
Trinity_0051136,TRINITY,0.7944157801614412,0.5957930355865362,0.8271522420169641
Trinity_0051137,TRINITY,0.7261057228839012,0.6296588088825243,0.7593169919005895
Trinity_0051138,TRINITY,0.7117518508982329,0.6823634477392525,0.7834725533522994
Trinity_0051139,TRINITY,0.7959254046936487,0.6926632929036382,0.8131712881029465
Trinity_0051140,TRINITY,0.8326475628114596,0.6928077648819548,0.812557560445536
Trinity_0051141,TRINITY,0.8176761903996139,0.7175975482550375,0.8337480777911858
Trinity_0051142,TRINITY,0.6689888941550476,0.5446974260479175,0.7842608692790334
UCLA_1_0051201,UCLA_1,0.6021803613231186,0.27813648897129645,0.6306068238885197
UCLA_1_0051202,UCLA_1,0.6891255595177356,0.45904827641993057,0.681218747624396
UCLA_1_0051204,UCLA_1,0.7021049658611204,0.4496752152922581,0.7247399058879632
UCLA_1_0051205,UCLA_1,0.7512546026135505,0.6142698074417451,0.7902789386060237
UCLA_1_0051206,UCLA_1,0.6961134931617418,0.5084797126621347,0.7250020624255374
UCLA_1_0051207,UCLA_1,0.8646481075355158,0.7713907492429,0.8792802339267995
UCLA_1_0051208,UCLA_1,0.8015496118061091,0.7545588438518498,0.8918671138589418
UCLA_1_0051209,UCLA_1,0.717922198772261,0.46790514998805904,0.6658206454742939
UCLA_1_0051210,UCLA_1,0.6436908327566544,0.5169293128615193,0.8038531113604732
UCLA_1_0051211,UCLA_1,0.6785316429213697,0.5558180229301011,0.7661747144360437
UCLA_1_0051212,UCLA_1,0.7187992648030965,0.6345343780997863,0.8081080576521846
UCLA_1_0051214,UCLA_1,0.5560978767481929,0.4960716082998751,0.8171801858268523
UCLA_1_0051215,UCLA_1,0.6991878943141407,0.3686942414217263,0.6900008970500471
UCLA_1_0051216,UCLA_1,0.7608668212577385,0.503365020230349,0.680246316491371
UCLA_1_0051217,UCLA_1,0.7600633871493709,0.4946095639276754,0.6973361362498491
UCLA_1_0051218,UCLA_1,0.7804827474251541,0.7335035991883782,0.8575089549217755
UCLA_1_0051219,UCLA_1,0.7096465728383846,0.45500381532684436,0.6572072673705424
UCLA_1_0051220,UCLA_1,0.5976616096902964,0.4443228549524152,0.78271209355924
UCLA_1_0051221,UCLA_1,0.6841055331305943,0.4880952244124669,0.7064755314015502
UCLA_1_0051222,UCLA_1,0.5776547632417534,0.3726914440783869,0.7201446802029232
UCLA_1_0051223,UCLA_1,0.7910379831556987,0.6511285247681519,0.8254392505886641
UCLA_1_0051224,UCLA_1,0.6195247589688673,0.4269275410390537,0.6674724397021308
UCLA_1_0051225,UCLA_1,0.6956901155881956,0.4897822820679606,0.7294322718385882
UCLA_1_0051226,UCLA_1,0.5683594946199991,0.4894119817887752,0.7840948399318866
UCLA_1_0051227,UCLA_1,0.6111261322751921,0.5005802088021026,0.8485572716565043
UCLA_1_0051229,UCLA_1,0.7745742355515328,0.6830306282395534,0.8372107194148661
UCLA_1_0051230,UCLA_1,0.7782462118602782,0.6105299416055799,0.7300205121547528
UCLA_1_0051231,UCLA_1,0.7738853422713278,0.5010388731542831,0.7147190823928928
UCLA_1_0051234,UCLA_1,0.5606052034988587,0.3387313837113362,0.6943378837345908
UCLA_1_0051235,UCLA_1,0.7702911582756216,0.6142442447676274,0.8085822967355925
UCLA_1_0051236,UCLA_1,0.7410080605587152,0.5617679060299885,0.8101841193525485
UCLA_1_0051237,UCLA_1,0.6629542316244866,0.48946306332924094,0.7149521935379642
UCLA_1_0051239,UCLA_1,0.6537755744641356,0.30323217177943756,0.6088845625991228
UCLA_1_0051240,UCLA_1,0.7500623994498763,0.5975156042807037,0.7871019609710532
UCLA_1_0051241,UCLA_1,0.7763518628449438,0.6427958783125125,0.8198991343623669
UCLA_1_0051248,UCLA_1,0.669168242537672,0.4957163278614296,0.7476058910103579
UCLA_1_0051249,UCLA_1,0.49770432863776176,0.2666301477928231,0.5778506159890687
UCLA_1_0051250,UCLA_1,0.6829801481384623,0.5848771869785374,0.8500877181707033
UCLA_1_0051251,UCLA_1,0.7164476764136011,0.586992102503542,0.8883269597035176
UCLA_1_0051252,UCLA_1,0.7250633058790855,0.5198690638167259,0.762650404327757
UCLA_1_0051253,UCLA_1,0.6205761040071159,0.41578857208902625,0.6883698272169781
UCLA_1_0051254,UCLA_1,0.7099703829645556,0.5673393677737164,0.7669991962629057
UCLA_1_0051255,UCLA_1,0.6431651128011856,0.417409038656226,0.6570454416655288
UCLA_1_0051256,UCLA_1,0.6103354444306918,0.4725381946759659,0.7289431961898041
UCLA_1_0051257,UCLA_1,0.7233879235879546,0.5625312300200604,0.7890447541077786
UCLA_1_0051260,UCLA_1,0.7629343689980532,0.687275795453971,0.8322529450075096
UCLA_1_0051261,UCLA_1,0.7759523118613184,0.6302812844343343,0.7927964152411373
UCLA_1_0051262,UCLA_1,0.5920957648580263,0.3423235422113058,0.6485118809372914
UCLA_1_0051264,UCLA_1,0.7479532857956863,0.6439406733979566,0.8444806998583746
UCLA_1_0051265,UCLA_1,0.7493016954783722,0.6711494433527715,0.8150489268443706
UCLA_1_0051266,UCLA_1,0.707959459078035,0.46369866538104976,0.6802046270470327
UCLA_1_0051267,UCLA_1,0.7063673417536196,0.6194249049057922,0.8080203822919407
UCLA_1_0051268,UCLA_1,0.7317019363582657,0.61253513114807,0.8497840905913502
UCLA_1_0051269,UCLA_1,0.8199549658601134,0.6514090989129606,0.7593960189811872
UCLA_1_0051271,UCLA_1,0.7212464332906666,0.5989654403606789,0.8019637301321877
UCLA_1_0051272,UCLA_1,0.7465793443161851,0.6125285360551374,0.7922815429701411
UCLA_1_0051273,UCLA_1,0.6608326579598991,0.4867309430423543,0.6830680320095117
UCLA_1_0051274,UCLA_1,0.6314215244600859,0.33332889853801084,0.6656005553136103
UCLA_1_0051275,UCLA_1,0.6844705079124109,0.5778941621613893,0.7896331800073074
UCLA_1_0051276,UCLA_1,0.6152393442452505,0.5062019452468188,0.7390080934156275
UCLA_1_0051277,UCLA_1,0.7033286952905248,0.48321608968035357,0.747004266860968
UCLA_1_0051278,UCLA_1,0.6618740763701906,0.30649330318020024,0.6035320522254798
