file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
UM_1_0050318,296,2.0,62,1.7763568394002505e-15,4.4068758687320525e-16,2.9441469838207856e-16,2.664535259100376e-15,4.602870675810876e-16,3.2402064570541606e-16,7.105427357601002e-15,4.0299011017220646e-16,7.302800339756585e-16
UM_1_0050352,296,2.0,62,3.552713678800501e-15,5.678171356846862e-16,4.48201146978304e-16,3.552713678800501e-15,5.427140420221836e-16,4.967220050915515e-16,7.105427357601002e-15,5.446265459149834e-16,9.079157179156837e-16
UM_2_0050387,296,2.0,62,3.552713678800501e-15,6.073942141435213e-16,3.3142213253625046e-16,3.552713678800501e-15,4.215158580534627e-16,3.667847918391258e-16,7.105427357601002e-15,3.8496934894241963e-16,7.829128292171476e-16
USM_0050435,236,2.0,54,3.552713678800501e-15,5.193582124782435e-16,4.046146134189459e-16,3.552713678800501e-15,4.2886608343864623e-16,4.424444349987661e-16,7.105427357601002e-15,3.7683295219253847e-16,8.289665250534502e-16
USM_0050490,236,2.0,62,3.552713678800501e-15,4.908200347583335e-16,4.161280373780216e-16,3.552713678800501e-15,3.584857225764205e-16,4.506683092552487e-16,7.105427357601002e-15,4.2799410997251646e-16,1.0658141036401502e-15
USM_0050529,236,2.0,62,3.552713678800501e-15,4.566205628131882e-16,3.5856091758264317e-16,2.664535259100376e-15,4.559690495451446e-16,3.865220900546841e-16,7.105427357601002e-15,4.744674116234949e-16,8.355456244586365e-16
Yale_0050602,196,2.0,62,7.105427357601002e-15,4.4174020316621874e-16,3.67607179264774e-16,3.552713678800501e-15,4.401375385154795e-16,3.4211316906967787e-16,7.105427357601002e-15,4.597951594065075e-16,7.434382327860307e-16
CMU_a_0050646,236,2.0,62,2.664535259100376e-15,5.254335912487568e-16,3.1579677144893343e-16,2.664535259100376e-15,4.599482436869876e-16,2.8783559897689243e-16,3.552713678800501e-15,4.096439678060667e-16,6.677785896263905e-16
Caltech_0051477,146,2.0,53,3.552713678800501e-15,4.441562945322651e-16,3.096288657565714e-16,3.552713678800501e-15,4.3280866287438956e-16,3.3224451996189873e-16,7.105427357601002e-15,4.179801908460171e-16,7.59885981298996e-16
KKI_0050789,152,2.5,62,3.552713678800501e-15,4.0107194795842184e-16,3.980355140137598e-16,3.552713678800501e-15,3.2272684216371693e-16,3.3059974511060223e-16,1.0658141036401504e-14,4.685649735880212e-16,9.605485131571725e-16
