source,band,norm,site_bacc,site_acc,site_bacc_chance,sex_bacc,r2_TR,r2_T,r2_age,r2_func_mean_fd,r2_func_dvars,r2_func_perc_fd
M1,slow4,D_SUBJ_BAND_Z,0.5585583872803511,0.639412997903564,0.05263157894736842,0.5533471336791667,0.434062971121554,0.4668702944202594,0.3025081167122532,0.23935332032828127,0.21817991347817378,0.21086817691515325
M2,slow5,A_RAW,0.6240407473140631,0.6802935010482181,0.05263157894736842,0.5144326325946574,0.38545766517205693,0.4178965211443225,0.333080633173394,0.5072982372143338,0.2261178584462562,0.4107319380922301
M2,classical,C_SUBJ_BAND_MINMAX,0.7609959049867907,0.8249475890985325,0.05263157894736842,0.5157068278723,0.5032691937062705,0.5781653959440864,0.4250708269204727,0.36179380929616256,0.2836272076584849,0.3170774471911316
OLD,slow5,F_TRAINFOLD_BAND_Z,0.5279341344239944,0.5953878406708596,0.05263157894736842,0.5216778141571755,0.251733165698366,0.3592001073718324,0.26541765698783526,0.4222537754530855,0.11622128981857749,0.33145771609298036
OLD,all3,B_SUBJ_JOINT_MINMAX,0.6768778221733984,0.7379454926624738,0.05263157894736842,0.5251581404171443,0.4381493889736965,0.5095816546567158,0.32703614809920556,0.3229563045913765,0.2244827294437488,0.2632435619333957
