source,band,norm,clf,grouped_pooled_auc,grouped_auc_mean,grouped_auc_sd,grouped_bacc,loso_pooled_auc,loso_auc_mean,loso_auc_sd,loso_bacc,loso_per_site_auc
M1,slow5,D_SUBJ_BAND_Z,linsvm,0.6302935541412497,0.6399426067169595,0.04224659200305988,0.5929441300182783,0.6324737386861636,0.6469541913415993,0.09948774404860432,0.5924266114646877,"{""CALTECH"": 0.5104, ""CMU"": 0.8182, ""KKI"": 0.782, ""LEUVEN_1"": 0.7296, ""LEUVEN_2"": 0.7111, ""MAX_MUN"": 0.5652, ""NYU"": 0.6355, ""OLIN"": 0.6407, ""PITT"": 0.6645, ""SBL"": 0.6286, ""SDSU"": 0.7318, ""STANFORD"": 0.7395, ""TRINITY"": 0.5972, ""UCLA_1"": 0.562, ""UCLA_2"": 0.5769, ""UM_1"": 0.7212, ""UM_2"": 0.4154, ""USM"": 0.5891, ""YALE"": 0.6733}"
M1,classical,D_SUBJ_BAND_Z,linsvm,0.6270298839437116,0.6362228578186111,0.05170500186365713,0.5893567354489199,0.6317249884384153,0.6361522725841096,0.08669997181415615,0.6021559602721928,"{""CALTECH"": 0.4688, ""CMU"": 0.7374, ""KKI"": 0.7143, ""LEUVEN_1"": 0.5765, ""LEUVEN_2"": 0.7481, ""MAX_MUN"": 0.5334, ""NYU"": 0.6482, ""OLIN"": 0.6185, ""PITT"": 0.6963, ""SBL"": 0.6238, ""SDSU"": 0.7136, ""STANFORD"": 0.6947, ""TRINITY"": 0.5198, ""UCLA_1"": 0.5862, ""UCLA_2"": 0.5462, ""UM_1"": 0.7191, ""UM_2"": 0.5462, ""USM"": 0.6536, ""YALE"": 0.7421}"
M2,slow5,D_SUBJ_BAND_Z,linsvm,0.6139619899138937,0.6237941399873022,0.03538856671322619,0.5730670131471735,0.6164196524917968,0.636822787071801,0.08634110679060346,0.5755885397167962,"{""CALTECH"": 0.5938, ""CMU"": 0.7374, ""KKI"": 0.7876, ""LEUVEN_1"": 0.5663, ""LEUVEN_2"": 0.6667, ""MAX_MUN"": 0.6271, ""NYU"": 0.6547, ""OLIN"": 0.5296, ""PITT"": 0.7666, ""SBL"": 0.6286, ""SDSU"": 0.65, ""STANFORD"": 0.7711, ""TRINITY"": 0.5873, ""UCLA_1"": 0.5909, ""UCLA_2"": 0.4462, ""UM_1"": 0.639, ""UM_2"": 0.6462, ""USM"": 0.5627, ""YALE"": 0.6481}"
M2,classical,D_SUBJ_BAND_Z,linsvm,0.5987667642978265,0.6129351914030204,0.05006997825145732,0.5709991411394217,0.6011407430245106,0.6145954678805707,0.08638613779496129,0.5619172410755577,"{""CALTECH"": 0.5625, ""CMU"": 0.6768, ""KKI"": 0.7688, ""LEUVEN_1"": 0.4286, ""LEUVEN_2"": 0.7222, ""MAX_MUN"": 0.592, ""NYU"": 0.6641, ""OLIN"": 0.5333, ""PITT"": 0.7016, ""SBL"": 0.5952, ""SDSU"": 0.5682, ""STANFORD"": 0.6816, ""TRINITY"": 0.5615, ""UCLA_1"": 0.5676, ""UCLA_2"": 0.4769, ""UM_1"": 0.6486, ""UM_2"": 0.6808, ""USM"": 0.5791, ""YALE"": 0.668}"
OLD,slow5,D_SUBJ_BAND_Z,linsvm,0.6134951221123566,0.6121669252760332,0.00902346600795146,0.589193772159704,0.6071615758990508,0.6102184887931923,0.10087767154623235,0.5928141998282279,"{""CALTECH"": 0.4688, ""CMU"": 0.7071, ""KKI"": 0.7556, ""LEUVEN_1"": 0.7449, ""LEUVEN_2"": 0.7148, ""MAX_MUN"": 0.592, ""NYU"": 0.6058, ""OLIN"": 0.5556, ""PITT"": 0.691, ""SBL"": 0.5238, ""SDSU"": 0.5182, ""STANFORD"": 0.7684, ""TRINITY"": 0.5238, ""UCLA_1"": 0.5862, ""UCLA_2"": 0.4538, ""UM_1"": 0.6461, ""UM_2"": 0.4769, ""USM"": 0.6436, ""YALE"": 0.6177}"
OLD,classical,D_SUBJ_BAND_Z,linsvm,0.6093725913365192,0.6023260601534772,0.022934832822215798,0.5871259001519522,0.6062498623620869,0.6021482162160969,0.09496939401602643,0.5827302957563478,"{""CALTECH"": 0.5469, ""CMU"": 0.6869, ""KKI"": 0.6598, ""LEUVEN_1"": 0.602, ""LEUVEN_2"": 0.7185, ""MAX_MUN"": 0.5953, ""NYU"": 0.5737, ""OLIN"": 0.5889, ""PITT"": 0.6233, ""SBL"": 0.4571, ""SDSU"": 0.5227, ""STANFORD"": 0.7816, ""TRINITY"": 0.4206, ""UCLA_1"": 0.6207, ""UCLA_2"": 0.4462, ""UM_1"": 0.6704, ""UM_2"": 0.5731, ""USM"": 0.6718, ""YALE"": 0.6812}"
