source,band,norm,site_bacc,site_acc,site_bacc_chance,sex_bacc,r2_TR,r2_T,r2_age,r2_func_mean_fd,r2_func_dvars,r2_func_perc_fd
M1,slow4,F_TRAINFOLD_BAND_Z,0.5810130162755704,0.6519916142557652,0.05263157894736842,0.5322342539978392,0.40652563251759777,0.43387017680732265,0.28271080650920066,0.44316774470880804,0.1760271552408944,0.3434288078746016
M2,slow5,B_SUBJ_JOINT_MINMAX,0.7351536236322813,0.7945492662473794,0.05263157894736842,0.4962640099626401,0.4553429901503774,0.5274897069829978,0.39480048279714464,0.32860375209926806,0.2654118805815183,0.2739559037463771
M2,classical,D_SUBJ_BAND_Z,0.7037881017202711,0.7589098532494759,0.05263157894736842,0.5415453638260497,0.5185264381134397,0.5955187747439772,0.4312836724421668,0.3732466581947199,0.2867905723900501,0.3250311549144538
OLD,slow4,A_RAW,0.6002542234569415,0.6540880503144654,0.05263157894736842,0.5272529339480261,0.3537767701788276,0.4384095347463475,0.30272611668450755,0.4657092829611251,0.13442424751748117,0.36601187062873897
OLD,all3,C_SUBJ_BAND_MINMAX,0.6808448684220275,0.7389937106918238,0.05263157894736842,0.5315538584612339,0.4386037721120699,0.4925781633833375,0.33505651889357724,0.3134108480083567,0.22549059901823154,0.2663513287315814
