source,band,norm,site_bacc,site_acc,site_bacc_chance,sex_bacc,r2_TR,r2_T,r2_age,r2_func_mean_fd,r2_func_dvars,r2_func_perc_fd
M1,slow5,F_TRAINFOLD_BAND_Z,0.4473440777298028,0.5283018867924528,0.05263157894736842,0.5152820961130858,0.25595676419537317,0.3309643992467318,0.25306623551996243,0.4222106410925609,0.12982428518868738,0.3252270894042575
M1,all3,B_SUBJ_JOINT_MINMAX,0.6273883495916975,0.70020964360587,0.05263157894736842,0.5477142833579375,0.42075887093924724,0.49386588859087577,0.300801944582504,0.2541260118060883,0.23960277906655825,0.20646992293286692
M2,slow4,D_SUBJ_BAND_Z,0.7075573032403527,0.7526205450733753,0.05263157894736842,0.5404979670606088,0.5152296452053632,0.5953056365221305,0.43131630249865294,0.36922681154128945,0.28028064169067335,0.319777120748873
OLD,slow5,A_RAW,0.5144803675366467,0.5733752620545073,0.05263157894736842,0.5158758958541232,0.25794025931264253,0.3631562440063242,0.2637684158346705,0.42208598800366237,0.11701409817453334,0.33147971259999987
OLD,classical,C_SUBJ_BAND_MINMAX,0.7036707880506907,0.7620545073375262,0.05263157894736842,0.5204613494099115,0.46046196487619695,0.49028284218387097,0.33608769278092854,0.31922346449619243,0.22396531589200785,0.263972454931098
