cond,seed,perm_auc,perm_bacc
FC+M1D|linsvm,20860818,0.4921975819771411,0.4838556233345812
FC+M1D|linsvm,20860819,0.45812063687815197,0.46226518972009956
FC+M1D|linsvm,20860820,0.49231209672091436,0.49229227686141513
FC+M1D|linsvm,20860821,0.4918980818780418,0.48236913387213987
FC+M1D|linsvm,20860822,0.48669206544958055,0.4938426303155762
FC+M1D|linsvm,20860823,0.5153075381532295,0.5249686185557929
FC+M1D|linsvm,20860824,0.5579995155145456,0.5480785747318813
FC+M1D|linsvm,20860825,0.4807240855337047,0.4776498051047149
FC+M1D|linsvm,20860826,0.509084102270475,0.49665484815785416
FC+M1D|linsvm,20860827,0.48276773326873523,0.4826598251447951
FC+M1D|linsvm,20860828,0.5078420577418573,0.5071924067916052
FC+M1D|linsvm,20860829,0.5335374044792882,0.5286529102160364
FC+M1D|linsvm,20860830,0.4892598383580347,0.4803651258561078
FC+M1D|linsvm,20860831,0.5754894404193002,0.552861767491026
FC+M1D|linsvm,20860832,0.5078596753947455,0.5166949283181748
FC+M1D|linsvm,20860833,0.5174348697394789,0.5191834217886322
FC+M1D|linsvm,20860834,0.4514611640864146,0.46782355920632474
FC+M1D|linsvm,20860835,0.4777334889559338,0.4751613116342575
FC+M1D|linsvm,20860836,0.4860710431852716,0.4948776674227576
FC+M1D|linsvm,20860837,0.4966152084388558,0.5025699751150653
FC+M1D|linsvm,20860838,0.5171133475742694,0.5171794137726001
FC+M1D|linsvm,20860839,0.5167918254090599,0.5180845206897311
FC+M1D|linsvm,20860840,0.5272831377039795,0.5199255654165473
FC+M1D|linsvm,20860841,0.5266973507454469,0.5015041071153296
FC+M1D|linsvm,20860842,0.49032570635777045,0.5015679711070492
FC+M1D|linsvm,20860843,0.4989759739258738,0.4971723667114448
FC+M1D|linsvm,20860844,0.5157391706489902,0.510262282807373
FC+M1D|linsvm,20860845,0.4662555880992755,0.4645598890087868
FC+M1D|linsvm,20860846,0.5395274064612743,0.5389966746680174
FC+M1D|linsvm,20860847,0.5158757074588738,0.5134620890131911
FC+M1D|linsvm,20860848,0.5330969631570834,0.5319187826201854
FC+M1D|linsvm,20860849,0.49463322248893393,0.499273271818362
FC+M1D|linsvm,20860850,0.5537448523420467,0.5471734678147504
FC+M1D|linsvm,20860851,0.5570437578453611,0.5322094738928407
FC+M1D|linsvm,20860852,0.5168622960206126,0.5103922129974234
FC+M1D|linsvm,20860853,0.4943293179766126,0.48414631460723645
FC+M1D|linsvm,20860854,0.5349159858177894,0.5345680371732475
FC+M1D|linsvm,20860855,0.5001299301900504,0.4909665484815785
FC+M1D|linsvm,20860856,0.43847695390781566,0.47176771124666916
FC+M1D|linsvm,20860857,0.5086788962540465,0.486925499350349
