cond,seed,perm_auc,perm_bacc
M1D_only|linsvm,20560818,0.47195489880860625,0.46860093814001624
M1D_only|linsvm,20560819,0.5267722257702218,0.5296549142240525
M1D_only|linsvm,20560820,0.5220947389284063,0.5075161311634258
M1D_only|linsvm,20560821,0.494285273844392,0.48838115792023606
M1D_only|linsvm,20560822,0.47780395956748667,0.46556189301680284
M1D_only|linsvm,20560823,0.5149507806822436,0.5061904027835892
M1D_only|linsvm,20560824,0.5009403422229074,0.49959699619018255
M1D_only|linsvm,20560825,0.5003545552643749,0.491096478671629
M1D_only|linsvm,20560826,0.47827082736902377,0.48230526988042016
M1D_only|linsvm,20560827,0.4753462969895835,0.4930674535884957
M1D_only|linsvm,20560828,0.47699354753462975,0.48304741350833535
M1D_only|linsvm,20560829,0.5550265365896629,0.5516351384086855
M1D_only|linsvm,20560830,0.49474333281948507,0.5011165187517893
M1D_only|linsvm,20560831,0.5104979189147525,0.5060935056927041
M1D_only|linsvm,20560832,0.5016714748177674,0.5009865885617388
M1D_only|linsvm,20560833,0.520610451672576,0.515532163227554
M1D_only|linsvm,20560834,0.46576229381840606,0.48430927789645223
M1D_only|linsvm,20560835,0.48531348411107933,0.5046070162302627
M1D_only|linsvm,20560836,0.5221916360192913,0.5321125768019556
M1D_only|linsvm,20560837,0.5582681847210906,0.5393203990398379
M1D_only|linsvm,20560838,0.45701953357263975,0.45961593516703736
M1D_only|linsvm,20560839,0.4978528485542513,0.4865709440859741
M1D_only|linsvm,20560840,0.4887709484903874,0.47777973529476536
M1D_only|linsvm,20560841,0.5310224845294985,0.5254222731176639
M1D_only|linsvm,20560842,0.46244136624898147,0.47315730361822544
M1D_only|linsvm,20560843,0.5025743795282873,0.49930630491752737
M1D_only|linsvm,20560844,0.5317095729921382,0.5249047545640733
M1D_only|linsvm,20560845,0.4946464357286,0.504089497676672
M1D_only|linsvm,20560846,0.4987117091325508,0.4962033958025942
M1D_only|linsvm,20560847,0.5074985135105375,0.5001145147437732
M1D_only|linsvm,20560848,0.5137571846990684,0.498724922372217
M1D_only|linsvm,20560849,0.5109515734766236,0.49571891034816884
M1D_only|linsvm,20560850,0.5076879032790856,0.5112973199145544
M1D_only|linsvm,20560851,0.4933030896958752,0.49814133762029555
M1D_only|linsvm,20560852,0.5143958246162654,0.5058666784117686
M1D_only|linsvm,20560853,0.49202580986148126,0.48757294809399016
M1D_only|linsvm,20560854,0.4894976766720253,0.5003083089255433
M1D_only|linsvm,20560855,0.5067541676760113,0.5188596974168116
M1D_only|linsvm,20560856,0.48955933845713406,0.5032174238587064
M1D_only|linsvm,20560857,0.45959171089431605,0.48175471822766414
