cond,seed,perm_auc,perm_bacc
M1D_only|linsvm,20960818,0.43889537316391025,0.4654980290250831
M1D_only|linsvm,20960819,0.5100706908322139,0.514076504657667
M1D_only|linsvm,20960820,0.515712744169658,0.5152414719548988
M1D_only|linsvm,20960821,0.47813429055914036,0.48880177938294167
M1D_only|linsvm,20960822,0.5062036160232553,0.5105860071791936
M1D_only|linsvm,20960823,0.5146865158889208,0.5158867184919289
M1D_only|linsvm,20960824,0.5393556343456143,0.5341165848179876
M1D_only|linsvm,20960825,0.5404435244114603,0.5290096676870224
M1D_only|linsvm,20960826,0.4821643286573147,0.494459248166663
M1D_only|linsvm,20960827,0.49612631857120837,0.49200158558875995
M1D_only|linsvm,20960828,0.4685062432557423,0.48702459864784514
M1D_only|linsvm,20960829,0.5125019269307847,0.524614063291418
M1D_only|linsvm,20960830,0.47811226849303,0.48340417097932126
M1D_only|linsvm,20960831,0.5058424541390474,0.5016010042062147
M1D_only|linsvm,20960832,0.5058953070977119,0.4977867823559206
M1D_only|linsvm,20960833,0.4891100883084851,0.48489066044176266
M1D_only|linsvm,20960834,0.510810632253518,0.5122993239225704
M1D_only|linsvm,20960835,0.4923429276134687,0.5016979012970997
M1D_only|linsvm,20960836,0.5532031095157347,0.5550948049946046
M1D_only|linsvm,20960837,0.49775595146336626,0.4941663546873968
M1D_only|linsvm,20960838,0.5183818185822194,0.512623048294391
M1D_only|linsvm,20960839,0.5377348102799004,0.5366050782884451
M1D_only|linsvm,20960840,0.4906075888039816,0.48159395714505937
M1D_only|linsvm,20960841,0.5377392146931226,0.5305930542403487
M1D_only|linsvm,20960842,0.5076306459071991,0.5130106366579312
M1D_only|linsvm,20960843,0.479107665881213,0.48256292805391
M1D_only|linsvm,20960844,0.5281331894558348,0.5135920192032416
M1D_only|linsvm,20960845,0.5133740007487503,0.5148208504921932
M1D_only|linsvm,20960846,0.522156400713515,0.5232244709198617
M1D_only|linsvm,20960847,0.5203373780528089,0.5122024268316854
M1D_only|linsvm,20960848,0.5232134598868066,0.5159197515910943
M1D_only|linsvm,20960849,0.5028166222555,0.5114911140963245
M1D_only|linsvm,20960850,0.4855160871192935,0.49972692638023297
M1D_only|linsvm,20960851,0.49717456891805595,0.49387566341474154
M1D_only|linsvm,20960852,0.5019225263714242,0.4979805765376908
M1D_only|linsvm,20960853,0.45042612697923323,0.46268581118280516
M1D_only|linsvm,20960854,0.4764033561628752,0.48970688630007264
M1D_only|linsvm,20960855,0.4819220859301019,0.48278975533484547
M1D_only|linsvm,20960856,0.5471866810544165,0.5305600211411834
M1D_only|linsvm,20960857,0.49450989891871655,0.5017947983879847
