cond,seed,perm_auc,perm_bacc
FC_only|linsvm,21360818,0.47147481776740296,0.4697637032306371
FC_only|linsvm,21360819,0.483926093946134,0.4790724305754366
FC_only|linsvm,21360820,0.48958576493646633,0.4805589200378779
FC_only|linsvm,21360821,0.49408267083617785,0.4804950560461582
FC_only|linsvm,21360822,0.49037415490321307,0.4941663546873968
FC_only|linsvm,21360823,0.485828800458059,0.5056728842299985
FC_only|linsvm,21360824,0.48317293928516375,0.4921953797705301
FC_only|linsvm,21360825,0.4612477702658064,0.4836287960536457
FC_only|linsvm,21360826,0.48885903675482834,0.49662181505868874
FC_only|linsvm,21360827,0.4605342553238345,0.4603580787949525
FC_only|linsvm,21360828,0.550503204210619,0.5314342971657601
FC_only|linsvm,21360829,0.4932017881917682,0.4817877513268295
FC_only|linsvm,21360830,0.47878614371600353,0.4881212975401352
FC_only|linsvm,21360831,0.5231738201678082,0.5062872998744742
FC_only|linsvm,21360832,0.5091237419894734,0.4824021669713052
FC_only|linsvm,21360833,0.46844898588385564,0.4769384923693541
FC_only|linsvm,21360834,0.4591424607456671,0.48052588693871257
FC_only|linsvm,21360835,0.5091061243365853,0.512717743178665
FC_only|linsvm,21360836,0.4932238102578784,0.5009865885617388
FC_only|linsvm,21360837,0.5149463762690215,0.5166618952190094
FC_only|linsvm,21360838,0.520531172234579,0.5373802550155256
FC_only|linsvm,21360839,0.49997577572727875,0.49235614085313484
FC_only|linsvm,21360840,0.5486577550705808,0.535603074280429
FC_only|linsvm,21360841,0.5029179237596071,0.4937127001255258
FC_only|linsvm,21360842,0.5092867052786892,0.5033781849413111
FC_only|linsvm,21360843,0.48763460987909885,0.4879935695566958
FC_only|linsvm,21360844,0.4644101389592371,0.4814640269550089
FC_only|linsvm,21360845,0.46479772732277735,0.4770684225594045
FC_only|linsvm,21360846,0.5154352661366689,0.5241934418287124
FC_only|linsvm,21360847,0.5067409544363453,0.49584663833160825
FC_only|linsvm,21360848,0.5292034618687925,0.5109735955427338
FC_only|linsvm,21360849,0.5047369464203131,0.49617036270342885
FC_only|linsvm,21360850,0.4868462199123522,0.4810434054923033
FC_only|linsvm,21360851,0.5598405602413619,0.5422933779647207
FC_only|linsvm,21360852,0.49433812680305667,0.49704243652139446
FC_only|linsvm,21360853,0.508991609592812,0.49924023871919665
FC_only|linsvm,21360854,0.5324495144134422,0.5266819352991697
FC_only|linsvm,21360855,0.48800458058975094,0.4865709440859741
FC_only|linsvm,21360856,0.48626924178026387,0.4797176771124667
FC_only|linsvm,21360857,0.5171441784668238,0.5037657733048515
