cond,seed,perm_auc,perm_bacc
FC_only|linsvm,20460818,0.4643572860005726,0.45725516968001934
FC_only|linsvm,20460819,0.5076042194278667,0.4988856834548217
FC_only|linsvm,20460820,0.4848510207227642,0.49212931357219936
FC_only|linsvm,20460821,0.4991257239754234,0.4921953797705301
FC_only|linsvm,20460822,0.48175912264088616,0.48676473826774425
FC_only|linsvm,20460823,0.5073311458080997,0.49248607104318526
FC_only|linsvm,20460824,0.5207029443502389,0.5293972560505626
FC_only|linsvm,20460825,0.49886145918210045,0.5091964148076372
FC_only|linsvm,20460826,0.5170076416569404,0.5205091501684688
FC_only|linsvm,20460827,0.4876786540113194,0.4766478010966989
FC_only|linsvm,20460828,0.48496993987975956,0.501083485652624
FC_only|linsvm,20460829,0.49762822347992686,0.4858596313506133
FC_only|linsvm,20460830,0.4972230174634984,0.4942962848774472
FC_only|linsvm,20460831,0.5263714241670153,0.5134951221123566
FC_only|linsvm,20460832,0.5101367570305446,0.508452068973111
FC_only|linsvm,20460833,0.5250897399193992,0.5205730141601885
FC_only|linsvm,20460834,0.47420995837829494,0.47587262436961836
FC_only|linsvm,20460835,0.4890175956308221,0.4984011980003964
FC_only|linsvm,20460836,0.5160739060538659,0.512623048294391
FC_only|linsvm,20460837,0.5101279482041006,0.5115880111872095
FC_only|linsvm,20460838,0.47196370763505036,0.473932480345306
FC_only|linsvm,20460839,0.5066616749983484,0.49684864233962434
FC_only|linsvm,20460840,0.47174789138717,0.47254288797374966
FC_only|linsvm,20460841,0.4854720429870731,0.482466030963025
FC_only|linsvm,20460842,0.48678455812724347,0.49345504195203593
FC_only|linsvm,20460843,0.5128454711621044,0.5293311898522319
FC_only|linsvm,20460844,0.5087405580391553,0.49885265035565635
FC_only|linsvm,20460845,0.5154793102688895,0.5142702988394371
FC_only|linsvm,20460846,0.48858155872183934,0.4986588561738862
FC_only|linsvm,20460847,0.5180514875905659,0.5113942170054394
FC_only|linsvm,20460848,0.5037107181395759,0.49788367944680567
FC_only|linsvm,20460849,0.4665462793719307,0.46630623885132905
FC_only|linsvm,20460850,0.47912968794732325,0.4930674535884957
FC_only|linsvm,20460851,0.5810654275584135,0.5592305490101082
FC_only|linsvm,20460852,0.4805346957651566,0.4824990640621903
FC_only|linsvm,20460853,0.5122288533110176,0.5136558831949614
FC_only|linsvm,20460854,0.5097051245347839,0.508452068973111
FC_only|linsvm,20460855,0.5128542799885485,0.49584663833160825
FC_only|linsvm,20460856,0.5051377480235195,0.5122024268316854
FC_only|linsvm,20460857,0.4852298002598604,0.49713933361227947
