cond,seed,perm_auc,perm_bacc
M1D_only|linsvm,21160818,0.4917483318284921,0.491193375762514
M1D_only|linsvm,21160819,0.4923165011341365,0.4921953797705301
M1D_only|linsvm,21160820,0.46648021317359994,0.4764870400140941
M1D_only|linsvm,21160821,0.517707943359246,0.5180845206897311
M1D_only|linsvm,21160822,0.4710563985113083,0.47668083419586427
M1D_only|linsvm,21160823,0.49852231936400276,0.5024092140324605
M1D_only|linsvm,21160824,0.5028166222555001,0.4923891739523002
M1D_only|linsvm,21160825,0.4695060450571473,0.49038516593626813
M1D_only|linsvm,21160826,0.49361580303464064,0.4926468321257901
M1D_only|linsvm,21160827,0.522248893391178,0.5065141271554097
M1D_only|linsvm,21160828,0.4984958928846704,0.49462000924926774
M1D_only|linsvm,21160829,0.5081503666674007,0.49297055649761057
M1D_only|linsvm,21160830,0.4848466163095422,0.4757757272787333
M1D_only|linsvm,21160831,0.48701799202801205,0.4925191041423506
M1D_only|linsvm,21160832,0.4676209561981105,0.4782642207491907
M1D_only|linsvm,21160833,0.5263273800347948,0.5136889162941267
M1D_only|linsvm,21160834,0.4858508225241692,0.4878966724658107
M1D_only|linsvm,21160835,0.5041863947675571,0.5000176176528882
M1D_only|linsvm,21160836,0.492739324803453,0.49878878636393664
M1D_only|linsvm,21160837,0.49990090070250387,0.5130106366579312
M1D_only|linsvm,21160838,0.5183157523838886,0.5238058534651722
M1D_only|linsvm,21160839,0.5071505648659957,0.49998458455372286
M1D_only|linsvm,21160840,0.5116606840053733,0.4929066925058909
M1D_only|linsvm,21160841,0.4949018916954789,0.5057697813208835
M1D_only|linsvm,21160842,0.5041291373956704,0.49542821907551365
M1D_only|linsvm,21160843,0.5234160628950209,0.5303023629676936
M1D_only|linsvm,21160844,0.4864057785901474,0.4966878812570195
M1D_only|linsvm,21160845,0.5130877138893172,0.5037657733048515
M1D_only|linsvm,21160846,0.5222753198705102,0.530883745513004
M1D_only|linsvm,21160847,0.5045211301724328,0.5113942170054394
M1D_only|linsvm,21160848,0.4790900482283248,0.4863132859124843
M1D_only|linsvm,21160849,0.525807659274593,0.5197009403422229
M1D_only|linsvm,21160850,0.5206765178709066,0.506998612609835
M1D_only|linsvm,21160851,0.4853531238300778,0.4974960910832654
M1D_only|linsvm,21160852,0.466215948380277,0.48647404699508906
M1D_only|linsvm,21160853,0.4977735691162545,0.5048646744037526
M1D_only|linsvm,21160854,0.565936268140677,0.5496641634918188
M1D_only|linsvm,21160855,0.4767557092206391,0.47587262436961836
M1D_only|linsvm,21160856,0.5573124270519061,0.5493404391199983
M1D_only|linsvm,21160857,0.45811182805170786,0.4517936972846792
