cond,seed,perm_auc,perm_bacc
FC_only|linsvm,21060818,0.5302737342817503,0.5345680371732475
FC_only|linsvm,21060819,0.4703252659164483,0.46194146534827896
FC_only|linsvm,21060820,0.4783280847409105,0.4827567222356801
FC_only|linsvm,21060821,0.48883261027549607,0.4880574335484155
FC_only|linsvm,21060822,0.4484925895747539,0.4625228478935894
FC_only|linsvm,21060823,0.5437512387412187,0.5357968684621992
FC_only|linsvm,21060824,0.48200576978132087,0.4927437292166751
FC_only|linsvm,21060825,0.4844414102931137,0.4933581448611508
FC_only|linsvm,21060826,0.49289788367944687,0.500178378735493
FC_only|linsvm,21060827,0.48807945561452576,0.5009865885617388
FC_only|linsvm,21060828,0.5276178731088551,0.5245810301922527
FC_only|linsvm,21060829,0.5575150300601203,0.5363143870157898
FC_only|linsvm,21060830,0.480195555947059,0.48149706005417425
FC_only|linsvm,21060831,0.5066352485190161,0.5036688762139664
FC_only|linsvm,21060832,0.46060032152216523,0.46184456825739395
FC_only|linsvm,21060833,0.4827809465084014,0.4730604065273404
FC_only|linsvm,21060834,0.48623400647448745,0.4901253055561673
FC_only|linsvm,21060835,0.5126472725671123,0.5025061111233455
FC_only|linsvm,21060836,0.48629566825959614,0.48489066044176266
FC_only|linsvm,21060837,0.5043449536435508,0.5069655795106697
FC_only|linsvm,21060838,0.4757735250721223,0.4966878812570195
FC_only|linsvm,21060839,0.48310687308683303,0.4883503270276818
FC_only|linsvm,21060840,0.5036975048999096,0.526972626571825
FC_only|linsvm,21060841,0.4944482371336079,0.4986918892730516
FC_only|linsvm,21060842,0.49351890594375564,0.485472042987073
FC_only|linsvm,21060843,0.5199145543834922,0.5136558831949614
FC_only|linsvm,21060844,0.47506001013015037,0.4774890440221101
FC_only|linsvm,21060845,0.5019841881565329,0.49145103393600387
FC_only|linsvm,21060846,0.44129577836992673,0.46685458829747406
FC_only|linsvm,21060847,0.49046224316765397,0.48311127750005506
FC_only|linsvm,21060848,0.4926952806712326,0.49946706600013213
FC_only|linsvm,21060849,0.48005021031073136,0.4792662247572067
FC_only|linsvm,21060850,0.4937391266048581,0.5035081151313616
FC_only|linsvm,21060851,0.4632914180008369,0.4752582087251426
FC_only|linsvm,21060852,0.5304939549428528,0.5231914378206963
FC_only|linsvm,21060853,0.4810279900460261,0.4776498051047149
FC_only|linsvm,21060854,0.508894712501927,0.5029245303794402
FC_only|linsvm,21060855,0.4674183531898962,0.4805589200378779
FC_only|linsvm,21060856,0.470937479354313,0.4682441806690304
FC_only|linsvm,21060857,0.5037327402056861,0.5174701050452553
