cond,seed,perm_auc,perm_bacc
M1D_only|linsvm,20460818,0.4865599330529191,0.5011165187517893
M1D_only|linsvm,20460819,0.5158492809795415,0.5051883987755731
M1D_only|linsvm,20460820,0.5296879473232179,0.5175031381444207
M1D_only|linsvm,20460821,0.5053887995771763,0.5055121231473937
M1D_only|linsvm,20460822,0.53478825783435,0.5271994538527605
M1D_only|linsvm,20460823,0.44688497874870625,0.46019731771234773
M1D_only|linsvm,20460824,0.540773855403114,0.5455262172697042
M1D_only|linsvm,20460825,0.5141579863022748,0.5154991301283887
M1D_only|linsvm,20460826,0.5082208372789535,0.5083243409896716
M1D_only|linsvm,20460827,0.4899821621264507,0.5036050122222466
M1D_only|linsvm,20460828,0.47090224404853664,0.48608645863154876
M1D_only|linsvm,20460829,0.4425554405514326,0.45967979915875706
M1D_only|linsvm,20460830,0.49109207425840695,0.48437314188817193
M1D_only|linsvm,20460831,0.49053271377920676,0.5038626703957365
M1D_only|linsvm,20460832,0.4974476425378229,0.48708846263956485
M1D_only|linsvm,20460833,0.4740602083287454,0.4828866524257306
M1D_only|linsvm,20460834,0.48815873505252266,0.47558193309696317
M1D_only|linsvm,20460835,0.4974784734303772,0.5104891100883084
M1D_only|linsvm,20460836,0.5017067101235437,0.48948005901913716
M1D_only|linsvm,20460837,0.499275474024973,0.49755995507498507
M1D_only|linsvm,20460838,0.5052214318747386,0.5147878173930278
M1D_only|linsvm,20460839,0.4899425224074522,0.4990794776365919
M1D_only|linsvm,20460840,0.5015613644872162,0.506998612609835
M1D_only|linsvm,20460841,0.48515932964830766,0.48117333568235365
M1D_only|linsvm,20460842,0.47870686427800657,0.4930035895967759
M1D_only|linsvm,20460843,0.5436719593032218,0.5371225968420357
M1D_only|linsvm,20460844,0.45080931092955145,0.450501002004008
M1D_only|linsvm,20460845,0.48840538219295737,0.49248607104318526
M1D_only|linsvm,20460846,0.5196062454579489,0.5057389504283292
M1D_only|linsvm,20460847,0.5082824990640622,0.5005659670990332
M1D_only|linsvm,20460848,0.4965931863727454,0.501730934396265
M1D_only|linsvm,20460849,0.5361183906274087,0.5217379814574203
M1D_only|linsvm,20460850,0.5119117355590301,0.4990156136448721
M1D_only|linsvm,20460851,0.5122817062696822,0.5114580809971592
M1D_only|linsvm,20460852,0.507811226849303,0.5133343610297518
M1D_only|linsvm,20460853,0.4885243013499526,0.49406945759651166
M1D_only|linsvm,20460854,0.5618137373648395,0.5496949943843732
M1D_only|linsvm,20460855,0.5293267854390099,0.49898258054570677
M1D_only|linsvm,20460856,0.554766676209562,0.538415292122707
M1D_only|linsvm,20460857,0.49046664758087605,0.48450307207822235
