cond,seed,perm_auc,perm_bacc
FC_only|logreg,20860818,0.493730317778414,0.4906119932172036
FC_only|logreg,20860819,0.4706247660155476,0.4648858155872184
FC_only|logreg,20860820,0.477112466691625,0.49481600563764894
FC_only|logreg,20860821,0.4987777753308815,0.4817877513268295
FC_only|logreg,20860822,0.48164460789711294,0.4819507146160453
FC_only|logreg,20860823,0.5016846880574335,0.5048690788169746
FC_only|logreg,20860824,0.5564315444074963,0.5442973859807527
FC_only|logreg,20860825,0.45586998172168514,0.4587460635556828
FC_only|logreg,20860826,0.5019313351978683,0.4929397256050563
FC_only|logreg,20860827,0.4714131559822943,0.48175471822766414
FC_only|logreg,20860828,0.5330793455041953,0.5289810390010791
FC_only|logreg,20860829,0.5444999889889669,0.5218701138540818
FC_only|logreg,20860830,0.49743883371137887,0.505450461362285
FC_only|logreg,20860831,0.5580831993657646,0.5327600255455966
FC_only|logreg,20860832,0.49136514787817387,0.49406945759651166
FC_only|logreg,20860833,0.5052082186350724,0.5207712127551807
FC_only|logreg,20860834,0.4832169834173842,0.48557114228456916
FC_only|logreg,20860835,0.4802836442114998,0.49407165980312273
FC_only|logreg,20860836,0.4959281199762162,0.49297496091083265
FC_only|logreg,20860837,0.5160254575084234,0.5101037239313793
FC_only|logreg,20860838,0.5110440661542867,0.5033803871479222
FC_only|logreg,20860839,0.49347045739831313,0.49627166420753593
FC_only|logreg,20860840,0.49905525336387063,0.49507366381113876
FC_only|logreg,20860841,0.525710762183708,0.5047369464203132
FC_only|logreg,20860842,0.502631636900174,0.4918077914069898
FC_only|logreg,20860843,0.5005175185535907,0.48036732806271887
FC_only|logreg,20860844,0.4853575282432998,0.5051575678830188
FC_only|logreg,20860845,0.4664669999339338,0.46488361338060735
FC_only|logreg,20860846,0.5488955933845714,0.5307229844303993
FC_only|logreg,20860847,0.49722301746349845,0.47942918804642254
FC_only|logreg,20860848,0.5226805258869387,0.5275231782245811
FC_only|logreg,20860849,0.5043097183377745,0.49003061067189324
FC_only|logreg,20860850,0.5460767689224604,0.5268471007949966
FC_only|logreg,20860851,0.5370212953379285,0.5231275738289767
FC_only|logreg,20860852,0.5227465920852694,0.520156797110705
FC_only|logreg,20860853,0.4988966944878769,0.4873461208130547
FC_only|logreg,20860854,0.516078310467088,0.4968838776454007
FC_only|logreg,20860855,0.48967825761412936,0.4851505208218635
FC_only|logreg,20860856,0.4311964588517695,0.43540928009865887
FC_only|logreg,20860857,0.48960338258935454,0.4928780638199476
