cond,seed,perm_auc,perm_bacc
FC_only|linsvm,21260818,0.4931577440595477,0.5054790900482283
FC_only|linsvm,21260819,0.4848994692682067,0.47836111784007573
FC_only|linsvm,21260820,0.4911669492831817,0.47916932766632164
FC_only|linsvm,21260821,0.5012354379087847,0.4967847783479046
FC_only|linsvm,21260822,0.4984914884714483,0.5026999053051158
FC_only|linsvm,21260823,0.5313704331740404,0.5229646105397608
FC_only|linsvm,21260824,0.5477724680129489,0.5282014578607765
FC_only|linsvm,21260825,0.49802021625668924,0.5090995177167522
FC_only|linsvm,21260826,0.4880618379616376,0.500275275826378
FC_only|linsvm,21260827,0.44345394084873047,0.4575458609526746
FC_only|linsvm,21260828,0.47733268735272744,0.4719615054284393
FC_only|linsvm,21260829,0.4730648109405624,0.46313726353806517
FC_only|linsvm,21260830,0.48593450637538815,0.49998458455372286
FC_only|linsvm,21260831,0.48409786606179395,0.4877667422757603
FC_only|linsvm,21260832,0.4630403664471801,0.4698275672223568
FC_only|linsvm,21260833,0.49985685657028345,0.4895769561100222
FC_only|linsvm,21260834,0.49935475346296987,0.49739919399238036
FC_only|linsvm,21260835,0.48780197758153676,0.4902552357462177
FC_only|linsvm,21260836,0.5223766213746174,0.518795833425092
FC_only|linsvm,21260837,0.4523420467308243,0.46084256424937786
FC_only|linsvm,21260838,0.4815521152194499,0.49167786121693935
FC_only|linsvm,21260839,0.4845779471029972,0.49125723975423374
FC_only|linsvm,21260840,0.4880442203087494,0.4728335792464049
FC_only|linsvm,21260841,0.5238785262833359,0.514076504657667
FC_only|linsvm,21260842,0.5038428505362373,0.49736616089321495
FC_only|linsvm,21260843,0.47466801735338804,0.49397256050562666
FC_only|linsvm,21260844,0.5263185712083508,0.5181483846814507
FC_only|linsvm,21260845,0.5034904974784734,0.501083485652624
FC_only|linsvm,21260846,0.4730912374198948,0.4805589200378779
FC_only|linsvm,21260847,0.48622519764804334,0.49364883613380606
FC_only|linsvm,21260848,0.5051069171309652,0.517082516681715
FC_only|linsvm,21260849,0.49763703230637096,0.4900284084652822
FC_only|linsvm,21260850,0.500275275826378,0.5079675835186857
FC_only|linsvm,21260851,0.5266180713074501,0.5204761170693034
FC_only|linsvm,21260852,0.521517760796318,0.5181814177806161
FC_only|linsvm,21260853,0.5047149243542028,0.5087757933449316
FC_only|linsvm,21260854,0.5427514369398138,0.5368957695611003
FC_only|linsvm,21260855,0.52588693871259,0.510909731551014
FC_only|linsvm,21260856,0.5130877138893171,0.5038626703957365
FC_only|linsvm,21260857,0.520068708846264,0.5273932480345306
