cond,seed,perm_auc,perm_bacc
M1D_only|linsvm,20860818,0.5144090378559316,0.517342377061816
M1D_only|linsvm,20860819,0.4920170010350371,0.48977075029179234
M1D_only|linsvm,20860820,0.5106829042700787,0.49959699619018255
M1D_only|linsvm,20860821,0.466026558611729,0.4718976414367196
M1D_only|linsvm,20860822,0.5019533572639785,0.5118787024598648
M1D_only|linsvm,20860823,0.49228126582836007,0.49345504195203593
M1D_only|linsvm,20860824,0.5322292937523398,0.5103922129974234
M1D_only|linsvm,20860825,0.5025919971811755,0.5073862009733753
M1D_only|linsvm,20860826,0.5132726992446431,0.5164042370455196
M1D_only|linsvm,20860827,0.4902200004404413,0.5009865885617388
M1D_only|linsvm,20860828,0.5478297253848355,0.5384483252218724
M1D_only|linsvm,20860829,0.5088198374771521,0.5017947983879847
M1D_only|linsvm,20860830,0.48764341870554295,0.48757294809399016
M1D_only|linsvm,20860831,0.5190468849787487,0.5234821290933516
M1D_only|linsvm,20860832,0.49740359840560244,0.509357175890242
M1D_only|linsvm,20860833,0.5231209672091435,0.5129137395670462
M1D_only|linsvm,20860834,0.4779360919641481,0.4878966724658107
M1D_only|linsvm,20860835,0.47904159968288224,0.4778127683939307
M1D_only|linsvm,20860836,0.5279482041005088,0.518795833425092
M1D_only|linsvm,20860837,0.4570679821180823,0.4688916294126715
M1D_only|linsvm,20860838,0.48776233786253825,0.49164703032438506
M1D_only|linsvm,20860839,0.4828426082935101,0.4824021669713052
M1D_only|linsvm,20860840,0.5168226563016143,0.5127838093769957
M1D_only|linsvm,20860841,0.47839855535246323,0.4914202030434495
M1D_only|linsvm,20860842,0.47825320971613555,0.4900944746636129
M1D_only|linsvm,20860843,0.44671761104626834,0.4491752736241714
M1D_only|linsvm,20860844,0.49155453764672197,0.48883261027549607
M1D_only|linsvm,20860845,0.5159726045497588,0.4999207205620031
M1D_only|linsvm,20860846,0.49080138298575177,0.49099958158074386
M1D_only|linsvm,20860847,0.5279790349930631,0.5282983549516616
M1D_only|linsvm,20860848,0.48831729392851636,0.5012772798343941
M1D_only|linsvm,20860849,0.4750159659979299,0.48321037679755113
M1D_only|linsvm,20860850,0.5065603734942412,0.4914840670351692
M1D_only|linsvm,20860851,0.5007861877601356,0.49319738377854605
M1D_only|linsvm,20860852,0.4868418154991301,0.48511748772269814
M1D_only|linsvm,20860853,0.4946684577947103,0.4979805765376908
M1D_only|linsvm,20860854,0.5042304388997775,0.5091633817084719
M1D_only|linsvm,20860855,0.5061243365852583,0.5039595674866215
M1D_only|linsvm,20860856,0.4701534938007884,0.4880904666475808
M1D_only|linsvm,20860857,0.5054724834283952,0.48941619502741746
