cond,seed,perm_auc,perm_bacc
FC+M1D|linsvm,20760818,0.5051025127177432,0.5069017155189499
FC+M1D|linsvm,20760819,0.49923142989275254,0.4952652557862979
FC+M1D|linsvm,20760820,0.4739941421304147,0.48427624479728687
FC+M1D|linsvm,20760821,0.45290581162324645,0.4801713316743377
FC+M1D|linsvm,20760822,0.47618753991499485,0.4756788301878482
FC+M1D|linsvm,20760823,0.47190204584994166,0.4830804466075007
FC+M1D|linsvm,20760824,0.491008390407188,0.48185161531854914
FC+M1D|linsvm,20760825,0.4958840758439957,0.4953621528771829
FC+M1D|linsvm,20760826,0.48096632826091745,0.4898676473826774
FC+M1D|linsvm,20760827,0.5264551080182343,0.5172763108634852
FC+M1D|linsvm,20760828,0.4976546499592592,0.49995155145455744
FC+M1D|linsvm,20760829,0.5315686317690327,0.5223832279944505
FC+M1D|linsvm,20760830,0.47923979827787444,0.48973771719262704
FC+M1D|linsvm,20760831,0.5633244511000022,0.5313043669757096
FC+M1D|linsvm,20760832,0.47521856900614423,0.4733510977999956
FC+M1D|linsvm,20760833,0.4903829637296571,0.49881961725649104
FC+M1D|linsvm,20760834,0.48110286507080097,0.48993151137439717
FC+M1D|linsvm,20760835,0.5063445572463608,0.4972053998106102
FC+M1D|linsvm,20760836,0.4617542777863419,0.4779735294765355
FC+M1D|linsvm,20760837,0.4635380651412716,0.4513730758219736
FC+M1D|linsvm,20760838,0.48976194146534824,0.48608645863154876
FC+M1D|linsvm,20760839,0.5148142438723602,0.5104560769891431
FC+M1D|linsvm,20760840,0.5131185447818714,0.5197317712347772
FC+M1D|linsvm,20760841,0.4973111057279394,0.5067717853288995
FC+M1D|linsvm,20760842,0.4894580369530269,0.47529124182430793
FC+M1D|linsvm,20760843,0.48985883855623336,0.48686163535862936
FC+M1D|linsvm,20760844,0.49640379660419737,0.5044132220484926
FC+M1D|linsvm,20760845,0.4707348763460988,0.47729524984034
FC+M1D|linsvm,20760846,0.5164658988306283,0.5206699112510735
FC+M1D|linsvm,20760847,0.5006188200576978,0.506998612609835
FC+M1D|linsvm,20760848,0.4448589486665639,0.4507256270783325
FC+M1D|linsvm,20760849,0.5102204408817634,0.5024730780241802
FC+M1D|linsvm,20760850,0.4877491246228722,0.4910634455724636
FC+M1D|linsvm,20760851,0.5183774141689974,0.5060604725935387
FC+M1D|linsvm,20760852,0.46468761699222627,0.47354489198176575
FC+M1D|linsvm,20760853,0.5059349468167104,0.49439318196833226
FC+M1D|linsvm,20760854,0.5157083397564359,0.5042832918584421
FC+M1D|linsvm,20760855,0.49942081966130064,0.5041533616683918
FC+M1D|linsvm,20760856,0.5092999185183554,0.5183752119623863
FC+M1D|linsvm,20760857,0.5271157700015414,0.5208328745402894
