cond,seed,perm_auc,perm_bacc
M1D_only|linsvm,20760818,0.5238256733246713,0.5108766984518487
M1D_only|linsvm,20760819,0.5109559778898456,0.499370168909247
M1D_only|linsvm,20760820,0.5246845339029708,0.5229976436389262
M1D_only|linsvm,20760821,0.47411306128741,0.4866678411768592
M1D_only|linsvm,20760822,0.4540597678874232,0.4573850998700698
M1D_only|linsvm,20760823,0.4620846087779955,0.485472042987073
M1D_only|linsvm,20760824,0.5190512893919708,0.5087757933449316
M1D_only|linsvm,20760825,0.43599726926380233,0.45214825254905416
M1D_only|linsvm,20760826,0.47906802616221456,0.48130326587240413
M1D_only|linsvm,20760827,0.4868153890197978,0.4958796714307736
M1D_only|linsvm,20760828,0.5279658217533969,0.5151115417648484
M1D_only|linsvm,20760829,0.5236274747296792,0.5055121231473937
M1D_only|linsvm,20760830,0.4997335330000661,0.4855050760862384
M1D_only|linsvm,20760831,0.4935233103569777,0.49681781144706993
M1D_only|linsvm,20760832,0.5000594595784977,0.486377149904204
M1D_only|linsvm,20760833,0.4919553392499284,0.4942324208857275
M1D_only|linsvm,20760834,0.5207557973089035,0.5138827104758968
M1D_only|linsvm,20760835,0.5150785086656829,0.5118787024598648
M1D_only|linsvm,20760836,0.45063313440066943,0.4645929221079521
M1D_only|linsvm,20760837,0.5475698650047348,0.5427139994274263
M1D_only|linsvm,20760838,0.45537228302759364,0.48285361932656523
M1D_only|linsvm,20760839,0.5245612103327535,0.5154991301283887
M1D_only|linsvm,20760840,0.5425972824770421,0.5248078574731881
M1D_only|linsvm,20760841,0.5510713735162632,0.5426171023365411
M1D_only|linsvm,20760842,0.4892510295315906,0.48159395714505937
M1D_only|linsvm,20760843,0.5119954194102491,0.5164681010372393
M1D_only|linsvm,20760844,0.5072474619568808,0.4996938932810676
M1D_only|linsvm,20760845,0.4619348587284459,0.47955691602986195
M1D_only|linsvm,20760846,0.536690964346275,0.5369926666519853
M1D_only|linsvm,20760847,0.5244819308947566,0.5146909203021428
M1D_only|linsvm,20760848,0.51988812790416,0.5048646744037526
M1D_only|linsvm,20760849,0.4612874099848048,0.4728027483538505
M1D_only|linsvm,20760850,0.47121936180052404,0.4732542007091105
M1D_only|linsvm,20760851,0.5241031513576604,0.5042194278667225
M1D_only|linsvm,20760852,0.5203946354246956,0.5186659032350415
M1D_only|linsvm,20760853,0.49898918716553986,0.49930630491752737
M1D_only|linsvm,20760854,0.5191041423506354,0.5025061111233455
M1D_only|linsvm,20760855,0.4914752582087251,0.49468387324098745
M1D_only|linsvm,20760856,0.5073972120064305,0.5077099253451959
M1D_only|linsvm,20760857,0.48615032262326857,0.4840824506155167
