cond,seed,perm_auc,perm_bacc
FC+M1D|linsvm,20560818,0.5185888260036557,0.5230945407298113
FC+M1D|linsvm,20560819,0.5194653042348433,0.5129776035587659
FC+M1D|linsvm,20560820,0.5184699068466603,0.5174701050452553
FC+M1D|linsvm,20560821,0.4888634411680504,0.4813671298641239
FC+M1D|linsvm,20560822,0.46963377304058673,0.4715408839657337
FC+M1D|linsvm,20560823,0.48661719042480567,0.4879935695566958
FC+M1D|linsvm,20560824,0.474927877733489,0.4890264044572662
FC+M1D|linsvm,20560825,0.49516175207557966,0.49086965139069344
FC+M1D|linsvm,20560826,0.46427360214935365,0.47015129159417735
FC+M1D|linsvm,20560827,0.47888304080688854,0.4990794776365919
FC+M1D|linsvm,20560828,0.4793895483274241,0.49309828448105003
FC+M1D|linsvm,20560829,0.5284899469268207,0.5243542029113171
FC+M1D|linsvm,20560830,0.46952806712325745,0.4804950560461582
FC+M1D|linsvm,20560831,0.511453676583937,0.5117818053689798
FC+M1D|linsvm,20560832,0.47986962936862737,0.4928406263075602
FC+M1D|linsvm,20560833,0.5416327159814134,0.5227708163579907
FC+M1D|linsvm,20560834,0.46337510185205577,0.46207139553832943
FC+M1D|linsvm,20560835,0.5380255015525557,0.5264881411173996
FC+M1D|linsvm,20560836,0.47518333370036786,0.4900284084652822
FC+M1D|linsvm,20560837,0.5203373780528089,0.5029245303794402
FC+M1D|linsvm,20560838,0.46952806712325745,0.4767777312867493
FC+M1D|linsvm,20560839,0.48512849875575326,0.4782642207491907
FC+M1D|linsvm,20560840,0.4994208196613006,0.4981743707194609
FC+M1D|linsvm,20560841,0.5312383007773789,0.5375101852055759
FC+M1D|linsvm,20560842,0.4639520799841441,0.48676473826774425
FC+M1D|linsvm,20560843,0.5063313440066948,0.5124931181043405
FC+M1D|linsvm,20560844,0.5351846550243344,0.5220925367217952
FC+M1D|linsvm,20560845,0.5199497896892686,0.5080975137087361
FC+M1D|linsvm,20560846,0.527428483340307,0.5206060472593539
FC+M1D|linsvm,20560847,0.5175934286154728,0.509357175890242
FC+M1D|linsvm,20560848,0.4858023739787267,0.5020854896606399
FC+M1D|linsvm,20560849,0.5023233279746305,0.4953951859763483
FC+M1D|linsvm,20560850,0.4787597172366711,0.47574269417956794
FC+M1D|linsvm,20560851,0.4938051928031888,0.4987557532647713
FC+M1D|linsvm,20560852,0.44426435288158733,0.4613600828029686
FC+M1D|linsvm,20560853,0.5155057367482218,0.48928626483736704
FC+M1D|linsvm,20560854,0.5180514875905657,0.5121055297408003
FC+M1D|linsvm,20560855,0.48471888832610277,0.48948005901913716
FC+M1D|linsvm,20560856,0.4973771719262702,0.4974960910832654
FC+M1D|linsvm,20560857,0.4712590015195225,0.4861503226232685
