cond,seed,perm_auc,perm_bacc
FC_only|logreg,21360818,0.48171067409544366,0.4779096654848158
FC_only|logreg,21360819,0.48955052963068996,0.48628025281331894
FC_only|logreg,21360820,0.4855909621440684,0.48776894448237135
FC_only|logreg,21360821,0.48028804862472196,0.4874452201105508
FC_only|logreg,21360822,0.4842211896320112,0.4846638331608272
FC_only|logreg,21360823,0.5023893941729614,0.49446145037327405
FC_only|logreg,21360824,0.47511286308881495,0.49911251073575724
FC_only|logreg,21360825,0.4786187760135656,0.47432667532867934
FC_only|logreg,21360826,0.4885727498953952,0.4947499394393182
FC_only|logreg,21360827,0.47561496619612853,0.46620934176044393
FC_only|logreg,21360828,0.5317756391904689,0.5028959016934968
FC_only|logreg,21360829,0.5121451694597987,0.4877667422757603
FC_only|logreg,21360830,0.47727983439406285,0.46898852650355655
FC_only|logreg,21360831,0.5141359642361647,0.5070977119073312
FC_only|logreg,21360832,0.4960162082406572,0.4847959655574886
FC_only|logreg,21360833,0.47466361294016607,0.4523442489374353
FC_only|logreg,21360834,0.5064854984694664,0.5022198242639124
FC_only|logreg,21360835,0.5197383778546103,0.5267502037041115
FC_only|logreg,21360836,0.47125019269307844,0.4921645488779757
FC_only|logreg,21360837,0.5112907132947213,0.5077099253451959
FC_only|logreg,21360838,0.5104318527164219,0.5032504569578717
FC_only|logreg,21360839,0.4844017705741153,0.49597877072826974
FC_only|logreg,21360840,0.5271818361998722,0.5257790305886498
FC_only|logreg,21360841,0.4931753617124358,0.5032834900570372
FC_only|logreg,21360842,0.4903257063577705,0.4872514259287807
FC_only|logreg,21360843,0.49025083133299563,0.49319738377854605
FC_only|logreg,21360844,0.48731308771388937,0.4927811667290625
FC_only|logreg,21360845,0.4385694465854787,0.45344535224294746
FC_only|logreg,21360846,0.5146116408641458,0.5213173599947147
FC_only|logreg,21360847,0.494915104935145,0.496822215860292
FC_only|logreg,21360848,0.5335065735867339,0.5141095377568323
FC_only|logreg,21360849,0.4964786716289723,0.49791671254597103
FC_only|logreg,21360850,0.478658415732564,0.4781695258649167
FC_only|logreg,21360851,0.5644695985377348,0.5482085049219318
FC_only|logreg,21360852,0.4676870223964413,0.4692814199828228
FC_only|logreg,21360853,0.4892378162919244,0.4961395318108745
FC_only|logreg,21360854,0.5292695280671232,0.5114294523112158
FC_only|logreg,21360855,0.49092030214274707,0.494102490695677
FC_only|logreg,21360856,0.48204100508709735,0.4829835495166156
FC_only|logreg,21360857,0.5188354731440904,0.5076790944526416
