cond,seed,perm_auc,perm_bacc
FC_only|logreg,21060818,0.5252086590763945,0.5333414080909071
FC_only|logreg,21060819,0.4854191900284085,0.4869277015569601
FC_only|logreg,21060820,0.4780858420136977,0.49500979981941906
FC_only|logreg,21060821,0.465845977669625,0.4749697196590984
FC_only|logreg,21060822,0.4313418044880971,0.46126538791869454
FC_only|logreg,21060823,0.5501684688057433,0.5362835561232354
FC_only|logreg,21060824,0.4656698011407431,0.46827721376819575
FC_only|logreg,21060825,0.48078574731881346,0.4638177453808716
FC_only|logreg,21060826,0.483564932061926,0.4860886608381598
FC_only|logreg,21060827,0.48801779382941707,0.48789887467242177
FC_only|logreg,21060828,0.498821819463102,0.49042040124204456
FC_only|logreg,21060829,0.536237309784404,0.5072276420973816
FC_only|logreg,21060830,0.47751326829483143,0.4759056574687837
FC_only|logreg,21060831,0.5035169239578057,0.4951044947036931
FC_only|logreg,21060832,0.4711092514699729,0.45628840097777973
FC_only|logreg,21060833,0.4899557356471185,0.4854742451936841
FC_only|logreg,21060834,0.4906560373494241,0.49672091435618493
FC_only|logreg,21060835,0.5068686824197847,0.5120416657490806
FC_only|logreg,21060836,0.48493470457398313,0.49500979981941906
FC_only|logreg,21060837,0.5107401616419652,0.5172168512849875
FC_only|logreg,21060838,0.4691008390407188,0.4854103812019644
FC_only|logreg,21060839,0.49046664758087605,0.4985355326036689
FC_only|logreg,21060840,0.5142152436741615,0.5206412825651303
FC_only|logreg,21060841,0.48942720606047263,0.5032812878504261
FC_only|logreg,21060842,0.5101587790966549,0.5022506551564667
FC_only|logreg,21060843,0.5096346539232312,0.5137527802858464
FC_only|logreg,21060844,0.48434451320222865,0.4641745028518576
FC_only|logreg,21060845,0.4958840758439957,0.4942632517782818
FC_only|logreg,21060846,0.4246955449360259,0.44643132418683523
FC_only|logreg,21060847,0.48079015173203543,0.4770067607742958
FC_only|logreg,21060848,0.4909643462749675,0.504899909709529
FC_only|logreg,21060849,0.4508137153427735,0.4542513598625823
FC_only|logreg,21060850,0.4929815675306657,0.49487986962936864
FC_only|logreg,21060851,0.47073047193287676,0.48586403576383536
FC_only|logreg,21060852,0.5455394305093704,0.528525182232597
FC_only|logreg,21060853,0.4894139928208064,0.4880904666475808
FC_only|logreg,21060854,0.5087625801052655,0.4997621616860094
FC_only|logreg,21060855,0.4783192759144663,0.4886410183003369
FC_only|logreg,21060856,0.47645620912153974,0.48360236957431346
FC_only|logreg,21060857,0.5246272765310841,0.4995683675042393
