cond,seed,perm_auc,perm_bacc
FC_only|logreg,20560818,0.5292695280671232,0.5190226607060274
FC_only|logreg,20560819,0.5087141315598229,0.4995661652976282
FC_only|logreg,20560820,0.5162809134753024,0.5158558875993746
FC_only|logreg,20560821,0.5133475742694179,0.5015085115285516
FC_only|logreg,20560822,0.45183113479706666,0.47312867493228217
FC_only|logreg,20560823,0.48911449272170715,0.4822766411944769
FC_only|logreg,20560824,0.4642780065625757,0.47652227531987057
FC_only|logreg,20560825,0.5030985047017111,0.49035433504371384
FC_only|logreg,20560826,0.48657314629258513,0.4815300931533396
FC_only|logreg,20560827,0.4815477108062278,0.47519874914664495
FC_only|logreg,20560828,0.4863397123918166,0.49274593142328615
FC_only|logreg,20560829,0.5140963245171661,0.5200907309123742
FC_only|logreg,20560830,0.48587284459027946,0.49070889030808873
FC_only|logreg,20560831,0.48297033627694946,0.4865731462925852
FC_only|logreg,20560832,0.47720055495606595,0.49523442489374353
FC_only|logreg,20560833,0.5206633046312406,0.5098438635512784
FC_only|logreg,20560834,0.4855777489044023,0.485377348102799
FC_only|logreg,20560835,0.5353432139003282,0.5225483934902773
FC_only|logreg,20560836,0.46411504327335995,0.4675681032394459
FC_only|logreg,20560837,0.4992402387191966,0.4976920874716466
FC_only|logreg,20560838,0.4899909709528948,0.49526745799290894
FC_only|logreg,20560839,0.48658635953225127,0.48553810918540374
FC_only|logreg,20560840,0.5007509524543593,0.5156312625250501
FC_only|logreg,20560841,0.5211477900856658,0.5201215618049285
FC_only|logreg,20560842,0.480834195864256,0.49038957034949016
FC_only|logreg,20560843,0.5055693805192804,0.5123962210134555
FC_only|logreg,20560844,0.5145455746658152,0.5171155497808805
FC_only|logreg,20560845,0.5188046422515361,0.5150146446739633
FC_only|logreg,20560846,0.4870047787883459,0.47949525424475326
FC_only|logreg,20560847,0.505727939395274,0.5058358475192143
FC_only|logreg,20560848,0.4998436433306173,0.5077121275518068
FC_only|logreg,20560849,0.5057323438084962,0.49768988526503555
FC_only|logreg,20560850,0.4933603470677619,0.5061948071968112
FC_only|logreg,20560851,0.4824594243431919,0.47729745204695107
FC_only|logreg,20560852,0.42630756017529564,0.4519588627805061
FC_only|logreg,20560853,0.5293311898522319,0.5162434759629149
FC_only|logreg,20560854,0.5110132352617323,0.5161157479794753
FC_only|logreg,20560855,0.4574379528287344,0.5017992028012068
FC_only|logreg,20560856,0.5356383095862054,0.5258450967869805
FC_only|logreg,20560857,0.4929991851835539,0.5066132264529057
